base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-01-22 07:00:00,11590.899,11592.615,11582.167,11541.580078125,11634.08984375,11473.26953125
2018-01-22 08:00:00,11552.563,11544.858,11541.918,11634.08984375,11473.26953125,11634.0302734375
2018-01-22 09:00:00,11629.889,11633.066,11637.819,11473.26953125,11634.0302734375,11756.5
2018-01-22 10:00:00,11480.699,11486.024,11476.125,11634.0302734375,11756.5,11753.490234375
2018-01-22 11:00:00,11605.095,11612.148,11600.105,11756.5,11753.490234375,11744.1103515625
2018-01-22 12:00:00,11735.574,11731.519,11730.136,11753.490234375,11744.1103515625,11717.9501953125
2018-01-22 13:00:00,11743.672,11756.573,11767.18,11744.1103515625,11717.9501953125,11303.9296875
2018-01-22 14:00:00,11740.075,11763.222,11771.096,11717.9501953125,11303.9296875,11343.240234375
2018-01-22 15:00:00,11712.397,11727.23,11726.806,11303.9296875,11343.240234375,10686.6904296875
2018-01-22 16:00:00,11325.027,11338.863,11344.729,11343.240234375,10686.6904296875,10739.8603515625
2018-01-22 17:00:00,11353.363,11379.268,11383.247,10686.6904296875,10739.8603515625,10481.080078125
2018-01-22 18:00:00,10800.836,10870.938,10914.846,10739.8603515625,10481.080078125,10588.91015625
2018-01-22 19:00:00,10830.665,10880.991,10881.532,10481.080078125,10588.91015625,10630.0
2018-01-22 20:00:00,10473.813,10508.661,10506.623,10588.91015625,10630.0,10488.7802734375
2018-01-22 21:00:00,10641.488,10687.864,10678.953,10630.0,10488.7802734375,10619.5
2018-01-22 22:00:00,10651.007,10678.067,10653.522,10488.7802734375,10619.5,10399.8701171875
2018-01-22 23:00:00,10472.954,10501.168,10478.961,10619.5,10399.8701171875,10350.0
2018-01-23 00:00:00,10666.793,10690.356,10678.575,10399.8701171875,10350.0,10699.9697265625
2018-01-23 01:00:00,10387.639,10390.997,10367.041,10350.0,10699.9697265625,10808.990234375
2018-01-23 02:00:00,10343.311,10334.904,10303.529,10699.9697265625,10808.990234375,10808.25
2018-01-23 03:00:00,10700.372,10708.006,10684.953,10808.990234375,10808.25,10725.91015625
2018-01-23 04:00:00,10785.119,10800.661,10791.602,10808.25,10725.91015625,10780.0
2018-01-23 05:00:00,10778.747,10789.545,10776.674,10725.91015625,10780.0,10850.0
2018-01-23 06:00:00,10717.131,10710.654,10695.807,10780.0,10850.0,10631.2099609375
2018-01-23 07:00:00,10768.538,10768.71,10767.791,10850.0,10631.2099609375,10439.150390625
2018-01-23 08:00:00,10849.936,10847.793,10842.271,10631.2099609375,10439.150390625,10350.0
2018-01-23 09:00:00,10627.287,10622.793,10607.609,10439.150390625,10350.0,10310.0
2018-01-23 10:00:00,10464.048,10436.653,10416.936,10350.0,10310.0,10729.099609375
2018-01-23 11:00:00,10326.773,10297.597,10291.094,10310.0,10729.099609375,10524.4404296875
2018-01-23 12:00:00,10274.23,10263.016,10259.593,10729.099609375,10524.4404296875,10362.3896484375
2018-01-23 13:00:00,10699.818,10698.904,10694.823,10524.4404296875,10362.3896484375,10196.4697265625
2018-01-23 14:00:00,10484.34,10480.365,10472.62,10362.3896484375,10196.4697265625,10260.099609375
2018-01-23 15:00:00,10357.922,10342.087,10328.822,10196.4697265625,10260.099609375,10317.7998046875
2018-01-23 16:00:00,10200.335,10184.773,10175.777,10260.099609375,10317.7998046875,10451.0
2018-01-23 17:00:00,10266.143,10240.832,10237.104,10317.7998046875,10451.0,10774.6103515625
2018-01-23 18:00:00,10308.204,10300.821,10303.125,10451.0,10774.6103515625,11370.0
2018-01-23 19:00:00,10434.825,10426.178,10438.351,10774.6103515625,11370.0,11183.900390625
2018-01-23 20:00:00,10771.885,10775.548,10792.075,11370.0,11183.900390625,11234.98046875
2018-01-23 21:00:00,11429.55,11442.752,11457.173,11183.900390625,11234.98046875,11025.0
2018-01-23 22:00:00,11147.182,11151.721,11165.511,11234.98046875,11025.0,11128.4404296875
2018-01-23 23:00:00,11247.7,11264.668,11276.384,11025.0,11128.4404296875,10980.5400390625
2018-01-24 00:00:00,11021.959,11017.317,11026.645,11128.4404296875,10980.5400390625,11050.0
2018-01-24 01:00:00,11132.053,11137.896,11149.093,10980.5400390625,11050.0,10851.8203125
2018-01-24 02:00:00,10965.694,10960.252,10968.795,11050.0,10851.8203125,10600.0
2018-01-24 03:00:00,11045.045,11032.404,11038.353,10851.8203125,10600.0,10657.75
2018-01-24 04:00:00,10834.996,10809.437,10810.568,10600.0,10657.75,10770.3603515625
2018-01-24 05:00:00,10601.99,10579.89,10585.674,10657.75,10770.3603515625,10838.3798828125
2018-01-24 06:00:00,10665.158,10648.568,10646.6455,10770.3603515625,10838.3798828125,10691.6103515625
2018-01-24 07:00:00,10777.24,10773.071,10773.469,10838.3798828125,10691.6103515625,10640.240234375
2018-01-24 08:00:00,10875.502,10868.146,10864.104,10691.6103515625,10640.240234375,10959.7998046875
2018-01-24 09:00:00,10709.245,10697.547,10685.528,10640.240234375,10959.7998046875,10947.0703125
2018-01-24 10:00:00,10677.701,10656.946,10649.262,10959.7998046875,10947.0703125,10869.2900390625
2018-01-24 11:00:00,10952.734,10942.299,10935.774,10947.0703125,10869.2900390625,11120.1904296875
2018-01-24 12:00:00,10939.413,10924.723,10909.832,10869.2900390625,11120.1904296875,11023.9501953125
2018-01-24 13:00:00,10859.809,10844.158,10829.464,11120.1904296875,11023.9501953125,11068.0
2018-01-24 14:00:00,11142.6875,11128.443,11118.742,11023.9501953125,11068.0,11348.0595703125
2018-01-24 15:00:00,11045.267,11039.935,11038.864,11068.0,11348.0595703125,11335.4296875
2018-01-24 16:00:00,11086.443,11090.159,11087.291,11348.0595703125,11335.4296875,11300.0
2018-01-24 17:00:00,11350.323,11366.161,11370.439,11335.4296875,11300.0,11069.9296875
2018-01-24 18:00:00,11335.174,11343.079,11339.059,11300.0,11069.9296875,11047.1396484375
2018-01-24 19:00:00,11311.527,11305.096,11298.956,11069.9296875,11047.1396484375,11111.009765625
2018-01-24 20:00:00,11078.111,11062.434,11058.014,11047.1396484375,11111.009765625,11047.740234375
2018-01-24 21:00:00,11017.98,11006.635,10997.715,11111.009765625,11047.740234375,11187.33984375
2018-01-24 22:00:00,11119.777,11109.596,11096.182,11047.740234375,11187.33984375,11170.0703125
2018-01-24 23:00:00,11035.018,11022.896,11017.28,11187.33984375,11170.0703125,11233.83984375
2018-01-25 00:00:00,11187.808,11183.51,11176.207,11170.0703125,11233.83984375,11113.669921875
