timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-22 10:00:00+00:00,11473.27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00+00:00,11634.03,101401.1698495721,101299.76867972253,101401.1698495721,101299.76867972253,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00+00:00,11756.5,101401.1698495721,101198.46891104282,101401.1698495721,101198.46891104282,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00+00:00,11753.49,101401.1698495721,101198.46891104282,101401.1698495721,101198.46891104282,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00+00:00,11744.11,101482.09415147638,101177.95221382233,101482.09415147638,101177.95221382233,100079.80608312934,99979.72627704621,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00+00:00,11717.95,101708.14547277724,101403.32605908718,101708.14547277724,101403.32605908718,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00+00:00,11303.93,101708.14547277724,101301.9227330281,101708.14547277724,101301.9227330281,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00+00:00,11343.24,102061.84079807869,101552.55119238808,102061.84079807869,101552.55119238808,100427.83877416048,100126.8564409265,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681
2018-01-22 18:00:00+00:00,10686.69,96154.47204135852,95674.6602648081,96154.47204135852,95674.6602648081,94615.04652545773,94331.4851364059,94539.59817514793,94445.05857697278,94539.59817514793,94445.05857697278,94539.59817514793,94445.05857697278,100347.75516125807,100147.15999869071
2018-01-22 19:00:00+00:00,10739.86,96632.8739860616,96150.6749790255,96632.8739860616,96150.6749790255,95085.78929274663,94800.81708715048,95009.96556065013,94914.95559508949,95009.96556065013,94914.95559508949,95009.96556065013,94914.95559508949,100847.02014807102,100544.78152784023
2018-01-22 20:00:00+00:00,10481.08,94304.47723506922,93833.8969510929,94304.47723506922,93833.8969510929,92794.66999015078,92516.56427139563,92720.67325257674,92627.95257932418,92720.67325257674,92627.95257932418,92720.67325257674,92627.95257932418,98417.08233939216,98122.12624520391
2018-01-22 21:00:00+00:00,10588.91,95274.68753594065,94799.26589286573,95274.68753594065,94799.26589286573,93749.34730060333,93468.38041299408,93674.58928001145,93580.91469073146,93674.58928001145,93580.91469073146,93674.58928001145,93580.91469073146,99429.6033762182,99131.61275547007
2018-01-22 22:00:00+00:00,10630.0,95644.39857426772,95167.13206941629,95644.39857426772,95167.13206941629,94113.13929435734,93831.08212177902,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-22 23:00:00+00:00,10488.78,94373.75869029235,93902.83269116201,94373.75869029235,93902.83269116201,94113.13929435734,93737.25103965725,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 00:00:00+00:00,10619.5,94373.75869029235,93808.92985847084,94373.75869029235,93808.92985847084,94113.13929435734,93737.25103965725,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 01:00:00+00:00,10399.87,94373.75869029235,93808.92985847084,94373.75869029235,93808.92985847084,94113.13929435734,93737.25103965725,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 02:00:00+00:00,10350.0,93921.21271174791,93265.73328427547,93921.21271174791,93265.73328427547,93661.84305155723,93194.46951857975,93225.39599515364,92945.99939013079,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 03:00:00+00:00,10699.97,97097.02013326775,96419.37663475836,97097.02013326775,96419.37663475836,96828.88027018076,96345.70318982781,93225.39599515364,92853.05339074066,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 04:00:00+00:00,10808.99,97097.02013326775,96322.9572581236,97097.02013326775,96322.9572581236,96828.88027018076,96249.35748663798,93225.39599515364,92853.05339074066,93674.58928001145,93487.33377604073,93674.58928001145,93487.33377604073,99429.6033762182,99032.48114271459
2018-01-23 05:00:00+00:00,10808.25,97103.667543886,96233.2221235374,97103.667543886,96233.2221235374,96835.50932353355,96159.690918109,93231.77834845736,92766.55084264686,93681.002385775,93400.24032794386,93681.002385775,93400.24032794386,99429.6033762182,99032.48114271459
2018-01-23 06:00:00+00:00,10725.91,97843.42800330947,96966.35130815585,97843.42800330947,96966.35130815585,97573.22688536826,96892.25992328535,93942.04177030754,93473.27004292292,94394.68811070225,94111.78713603981,94394.68811070225,94111.78713603981,100187.0834069353,99687.14885936468
2018-01-23 07:00:00+00:00,10780.0,97843.42800330947,96869.38495684769,97843.42800330947,96869.38495684769,97573.22688536826,96795.36766336206,93942.04177030754,93379.79677288,94394.68811070225,94017.67534890378,94394.68811070225,94017.67534890378,100187.0834069353,99587.46171050532
2018-01-23 08:00:00+00:00,10850.0,97843.42800330947,96869.38495684769,97843.42800330947,96869.38495684769,97573.22688536826,96795.36766336206,93942.04177030754,93379.79677288,94394.68811070225,94017.67534890378,94394.68811070225,94017.67534890378,100187.0834069353,99587.46171050532
2018-01-23 09:00:00+00:00,10631.21,99816.43847453935,98723.93111861656,97843.42800330947,96869.38495684769,97573.22688536826,96795.36766336206,93942.04177030754,93379.79677288,94394.68811070225,94017.67534890378,94394.68811070225,94017.67534890378,100187.0834069353,99587.46171050532
2018-01-23 10:00:00+00:00,10439.15,98013.18699390638,96746.53568933661,96075.82029145771,95024.25461751806,97573.22688536826,96795.36766336206,93942.04177030754,93379.79677288,94394.68811070225,94017.67534890378,94394.68811070225,94017.67534890378,100187.0834069353,99587.46171050532
2018-01-23 11:00:00+00:00,10350.0,97176.15757862767,95920.32343482315,95255.33592453288,94212.75058709877,96739.95471504497,95872.76964700015,93139.7798022524,92489.75402237814,94394.68811070225,94017.67534890378,94394.68811070225,94017.67534890378,100187.0834069353,99587.46171050532
2018-01-23 12:00:00+00:00,10310.0,96800.59754933829,95549.61687082383,94887.19936057333,93848.64333845297,96366.08049392402,95502.2468657557,92779.81930060117,92132.30569765397,94029.87772186862,93560.6676922078,94029.87772186862,93560.6676922078,100187.0834069353,99587.46171050532
2018-01-23 13:00:00+00:00,10729.1,100735.5277562178,99433.69489512667,98744.35020945949,97663.57703613926,100283.34764571874,99384.39930624438,96551.3054566518,95877.47051995143,97852.178570873,97363.89522177176,97852.178570873,97363.89522177176,100187.0834069353,99587.46171050532
2018-01-23 14:00:00+00:00,10524.44,102657.08064607691,101127.75419976951,100627.9209389585,99327.47871028777,102196.27509808405,101077.6187582486,98393.04336335024,97510.94216365581,99718.73092534026,99022.69119441137,97852.178570873,97266.53132654999,100187.0834069353,99587.46171050532
2018-01-23 15:00:00+00:00,10362.39,104237.74241227984,102684.86817144617,102177.33873108409,100856.87295121672,103769.84161370336,102633.9607697736,99908.049641787,99012.36629430985,101254.14946983778,100547.39247144411,97852.178570873,97266.53132654999,100187.0834069353,99587.46171050532
2018-01-23 16:00:00+00:00,10196.47,105906.77110363824,104329.03262839155,103813.37675341884,102471.76800535634,103769.84161370336,102531.32680900383,99908.049641787,98913.35392801554,101254.14946983778,100446.84507897266,97852.178570873,97266.53132654999,100187.0834069353,99587.46171050532
2018-01-23 17:00:00+00:00,10260.1,106567.67118428621,104770.12682381444,104461.21322651395,102905.0098453615,104417.40641033201,103067.99162130298,100531.5153312567,99431.0817110427,101886.0153538904,100972.59939170838,98462.81481287291,97775.63938553953,100187.0834069353,99587.46171050532
2018-01-23 18:00:00+00:00,10317.8,107166.97865958697,105359.3254006055,105048.67455760913,103483.71951369586,105004.6213838582,103647.61785462908,101096.8771147299,99990.25495640357,102458.99447552853,101540.44171146175,99016.54278966677,98325.50287542223,100187.0834069353,99587.46171050532
2018-01-23 19:00:00+00:00,10451.0,107166.97865958697,105253.9660752049,105048.67455760913,103380.23579418217,105004.6213838582,103543.97023677445,101096.8771147299,99890.26470144717,102458.99447552853,101438.90126975029,99016.54278966677,98227.17737254681,100187.0834069353,99587.46171050532
2018-01-23 20:00:00+00:00,10774.61,103848.60664121274,101892.83470738483,101795.89476872885,100078.9392606892,101753.20567952078,100237.44508348205,97966.46276173997,96700.41528724086,99286.40283815164,98199.59841315912,95950.54495097534,95090.43621826674,100187.0834069353,99587.46171050532
2018-01-23 21:00:00+00:00,11370.0,98110.07671687102,96262.37802668549,96170.79485454601,94548.71592579153,96130.46470518112,94698.46293672644,92552.97194734275,91356.88449978124,93799.97396640528,92773.22484611486,90648.45095793418,89835.8706404877,94650.88417655432,93990.31234641599
2018-01-23 22:00:00+00:00,11183.9,99715.90655653767,97837.96541021814,97744.88323822508,96096.25471504306,97703.89297973119,96248.45273026425,94067.84512934809,92852.18056006351,95335.25762121163,94291.70304698223,92132.1516372017,91306.27130242217,96200.09521835351,95528.71139018628
2018-01-23 23:00:00+00:00,11234.98,99260.47611573366,97391.11205198409,97298.4550123103,95657.35623679806,97257.65196779398,95808.85912110629,93638.21096512926,92428.0986760152,94899.83482958336,93861.04646102924,91711.35832667245,90889.25001842217,95760.72247148048,95092.40504107634
2018-01-24 00:00:00+00:00,11025.0,101115.63872170019,99211.33653913722,99116.9477540406,97445.17710186439,99075.38210707303,97599.51155112841,95388.29432428592,94155.56522780165,96673.49773930959,95615.29458037498,93425.42911464312,92587.95573208328,95760.72247148048,94997.31263603526
