context_length,horizon,normalize_inputs,starting_capital,threshold,fee_rate,runtime_seconds,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,run_name
128,1,True,100000.0,0.01,0.001,742.7208780410001,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.3148171457918967,0.5494116428777518,0.2602485770404386,0.5730077800006613,0.6931552743449929,0.08742781886333705,0.06757167460237058,0.8450005065342924,638,548,987,2173,ctx128_h1_normTrue
