variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,113308.49820039741,918.4047506510724,143487.40812598146,0.12242859479349755,0.6692441555891914,0.5836166722447422,0.1829356203876199,0.03837544745867184,0.24201202151217968,0.15849414742170198,0.5994938310661183,1311.0,1095.0,1584.0,3990.0
step1,0.01,138439.22900744618,10083.264682400668,119878.12135681896,0.3507532717146584,0.5617633065943983,0.5028431704323449,0.6243791069962276,0.43552946017125904,0.1311821153643362,0.07413265844142149,0.7946852261942423,749.0,560.0,1065.0,2374.0
step1,0.015,132801.78593618696,29845.169807514165,92923.07241183188,0.29982909543554626,0.47857938677125417,0.33568752115398426,0.6264981395424268,0.5595750769206959,0.07972160708636507,0.03827902562480228,0.8819993672888327,428.0,318.0,658.0,1404.0
step1,0.02,99889.47221272993,39313.65578065347,67179.35783692446,-0.0010217306738450338,0.42711401452490605,0.3162268668997109,-0.0023921731413602543,-7.729124029335403e-06,0.053358641780027416,0.02182853527364758,0.924812822946325,277.0,189.0,440.0,906.0
step1,0.025,81183.56716905437,43833.20435126645,43870.00520259479,-0.17526415345813695,0.3882240365313625,0.33388352871758054,-0.45145106167061944,-0.23697841117045823,0.03838447748602763,0.013076030791943478,0.9485394917220289,193.0,115.0,295.0,603.0
step1,0.03,90520.83061259254,59463.509732191545,32761.008151985887,-0.0879481029099527,0.3483852457309393,0.26038251164172466,-0.25244497000850524,-0.08526707904237836,0.029210165559422123,0.007592534008225245,0.9631973004323526,140.0,70.0,203.0,413.0
step1,0.04,91330.52779750778,74319.92051244833,17472.834296426317,-0.08040944570117936,0.3040638468803189,0.25773005106679026,-0.2644492152755962,-0.08250576418390558,0.017715912685858905,0.0035853632816619215,0.9786987240324792,70.0,33.0,100.0,203.0
mean_horizon,0.005,155121.05339470087,1481.6373394275006,157340.97892453123,0.5005508067606494,0.6711001903896057,0.5408807024291946,0.7458659883110089,0.6902516959981174,0.2488663924918275,0.14984709480122324,0.6012865127069493,1264.0,1060.0,1593.0,3917.0
mean_horizon,0.01,148316.6340357169,13170.088291088477,117943.69676810165,0.43960424928640984,0.5486225193203759,0.4010084524745402,0.8012872855291905,0.8784086555885479,0.13550564167457554,0.06580196140461879,0.7986923969208056,710.0,500.0,1020.0,2230.0
mean_horizon,0.015,116362.66080286515,27769.188714245403,85653.34593567974,0.15036667329251618,0.4767573321457398,0.37869685357112914,0.3153945690059165,0.12523165077483003,0.0856269113149847,0.0337445955921122,0.8806284930929031,437.0,279.0,648.0,1364.0
mean_horizon,0.02,94061.73526433385,38763.689901587226,58220.716605008914,-0.05501762572017699,0.4373452232436708,0.2903801826235204,-0.12579907769913706,-0.023834844755118566,0.0593693978698724,0.017505008963408203,0.9231255931667194,296.0,147.0,419.0,862.0
mean_horizon,0.025,122936.3561142759,69363.97043030224,51159.883797346716,0.210313827172667,0.38642031651388625,0.2286287177135845,0.5442618262673806,0.5006623350338494,0.04239164821259095,0.011072445428661816,0.9465359063587472,190.0,96.0,273.0,559.0
mean_horizon,0.03,121822.19820132849,83293.07805373005,36592.22021643056,0.20017096555845248,0.3540479353636058,0.23230694577515454,0.565378146755404,0.4871670503180519,0.031530106506379836,0.00674891911842244,0.9617209743751978,130.0,60.0,183.0,373.0
mean_horizon,0.04,110014.2629490983,90605.1406801512,18506.626803448413,0.09223047639665416,0.3079244515295287,0.24822815260152187,0.29952306787760774,0.11128937210633608,0.02035220921649267,0.00337445955921122,0.9762733312242962,65.0,32.0,95.0,192.0
