base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-03-27 07:00:00,7851.202,7847.143,7841.7773,7765.0,7925.43017578125,7972.43017578125
2018-03-27 08:00:00,7758.742,7757.0557,7754.019,7925.43017578125,7972.43017578125,7922.16015625
2018-03-27 09:00:00,7904.147,7910.9062,7913.7437,7972.43017578125,7922.16015625,7943.31982421875
2018-03-27 10:00:00,7951.105,7961.572,7966.707,7922.16015625,7943.31982421875,7931.64013671875
2018-03-27 11:00:00,7924.8535,7931.8555,7932.335,7943.31982421875,7931.64013671875,8006.02978515625
2018-03-27 12:00:00,7933.714,7936.43,7936.884,7931.64013671875,8006.02978515625,7934.22998046875
2018-03-27 13:00:00,7926.263,7928.631,7929.246,8006.02978515625,7934.22998046875,7947.27978515625
2018-03-27 14:00:00,8002.1562,8006.999,8014.126,7934.22998046875,7947.27978515625,8100.0
2018-03-27 15:00:00,7938.49,7939.718,7941.4907,7947.27978515625,8100.0,8061.06982421875
2018-03-27 16:00:00,7955.8457,7959.7095,7967.0615,8100.0,8061.06982421875,8057.89013671875
2018-03-27 17:00:00,8098.159,8112.783,8125.936,8061.06982421875,8057.89013671875,8096.759765625
2018-03-27 18:00:00,8053.0996,8057.875,8069.3394,8057.89013671875,8096.759765625,7914.60986328125
2018-03-27 19:00:00,8056.7393,8064.0996,8072.5596,8096.759765625,7914.60986328125,7885.22021484375
2018-03-27 20:00:00,8083.9995,8090.884,8097.532,7914.60986328125,7885.22021484375,7894.08984375
2018-03-27 21:00:00,7931.33,7932.8994,7938.9395,7885.22021484375,7894.08984375,7995.0
2018-03-27 22:00:00,7896.408,7899.798,7906.9023,7894.08984375,7995.0,8005.27001953125
2018-03-27 23:00:00,7894.5234,7899.492,7907.8257,7995.0,8005.27001953125,7969.43017578125
2018-03-28 00:00:00,7979.3574,7988.1074,8000.189,8005.27001953125,7969.43017578125,7791.7001953125
2018-03-28 01:00:00,8001.1104,8009.9688,8024.6626,7969.43017578125,7791.7001953125,7799.5
2018-03-28 02:00:00,7971.5815,7975.073,7986.4834,7791.7001953125,7799.5,7830.0
2018-03-28 03:00:00,7795.679,7792.4775,7796.6313,7799.5,7830.0,7828.990234375
2018-03-28 04:00:00,7810.363,7808.2275,7812.454,7830.0,7828.990234375,7862.27001953125
2018-03-28 05:00:00,7820.086,7822.412,7824.5005,7828.990234375,7862.27001953125,7831.56005859375
2018-03-28 06:00:00,7821.9375,7826.914,7832.24,7862.27001953125,7831.56005859375,7848.56982421875
2018-03-28 07:00:00,7862.9834,7872.972,7880.5854,7831.56005859375,7848.56982421875,7891.60986328125
2018-03-28 08:00:00,7820.4443,7824.2896,7828.829,7848.56982421875,7891.60986328125,7880.97021484375
2018-03-28 09:00:00,7842.1084,7849.4697,7856.363,7891.60986328125,7880.97021484375,7908.2099609375
2018-03-28 10:00:00,7885.4097,7892.537,7906.0503,7880.97021484375,7908.2099609375,8090.14013671875
2018-03-28 11:00:00,7894.206,7902.1426,7914.0244,7908.2099609375,8090.14013671875,8040.0
2018-03-28 12:00:00,7922.7666,7931.0474,7942.284,8090.14013671875,8040.0,8042.919921875
2018-03-28 13:00:00,8083.5215,8100.9824,8111.6895,8040.0,8042.919921875,8022.669921875
2018-03-28 14:00:00,8038.5117,8051.0117,8054.319,8042.919921875,8022.669921875,8039.68017578125
2018-03-28 15:00:00,8045.676,8055.938,8059.714,8022.669921875,8039.68017578125,7899.16015625
2018-03-28 16:00:00,8032.0127,8041.78,8047.659,8039.68017578125,7899.16015625,7867.14013671875
2018-03-28 17:00:00,8029.2754,8039.4316,8042.8696,7899.16015625,7867.14013671875,7883.33984375
2018-03-28 18:00:00,7920.24,7923.6367,7923.2593,7867.14013671875,7883.33984375,7925.990234375
2018-03-28 19:00:00,7882.176,7886.1216,7884.8525,7883.33984375,7925.990234375,7929.419921875
2018-03-28 20:00:00,7863.789,7868.3584,7873.612,7925.990234375,7929.419921875,7905.72998046875
2018-03-28 21:00:00,7913.0083,7928.1143,7938.639,7929.419921875,7905.72998046875,7900.2001953125
2018-03-28 22:00:00,7937.8633,7949.3066,7956.9053,7905.72998046875,7900.2001953125,7873.0
2018-03-28 23:00:00,7912.3965,7922.3384,7926.912,7900.2001953125,7873.0,7958.740234375
2018-03-29 00:00:00,7899.41,7906.5522,7905.6426,7873.0,7958.740234375,7932.41015625
