context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name,model_family,source_path,variant,roi_no_tc,roi_tc,fee_impact,fee_ratio_vs_start,runtime_minutes,feature_cols,use_future_covariates,cross_learning,n_windows_total,n_windows_kept,prediction_length,scale_inputs,normalize_inputs,freq,rope_scale,model_id,patch_size,batch_size,repo_id,mu,sigma
1024,5,,100000.0,0.01,0.001,946.3922702499548,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,182427.35902246373,31480.309428571203,109526.86269926451,0.7993616425404708,0.389638817453446,0.221347745452008,2.05154519194171,7.408824205675475,0.0600824880169434,0.0530598595474306,0.8868576524356259,447.0,431.0,767.0,1645.0,,,,ctx1024_h5_normTrue,timesfm,timesfm-results/ctx1024_h5_normTrue/metrics_sweep.csv,step1,0.8242735902246372,-0.6851969057142879,150947.04959389253,1.095268626992645,15.773204504165912,,,,,,,,True,,,,,,,,
1024,20,,100000.0,0.01,0.001,1006.695190041035,,182427.35902246373,31480.309428571203,0.0,109526.86269926451,182427.35902246373,31480.309428571203,109526.86269926451,0.801132839522585,0.3899648669926084,0.221347745452008,2.054371835342208,7.435470998460068,0.0601831174631531,0.0531487271103171,0.8866681554265297,447.0,431.0,767.0,1645.0,,,,ctx1024_h20_normTrue,timesfm,timesfm-results/ctx1024_h20_normTrue/summary_row.csv,summary,0.8242735902246372,-0.6851969057142879,150947.04959389253,1.095268626992645,16.77825316735058,,,,,,,,True,,,,,,,,
2048,3,,100000.0,0.01,0.001,1160.006970583985,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,159349.67705109413,47107.22930460292,83889.14260780484,0.6716459709214275,0.3475925103967388,0.1468950474937348,1.9322797552652016,8.834933065883432,0.04566612152472,0.0417662599069065,0.9125676185683734,311.0,298.0,544.0,1153.0,,,,ctx2048_h3_normTrue,timesfm,timesfm-results/ctx2048_h3_normTrue/metrics_sweep.csv,step1,0.5934967705109413,-0.5289277069539708,112242.4477464912,0.8388914260780483,19.333449509733086,,,,,,,,True,,,,,,,,
2048,20,,100000.0,0.01,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,159349.67705109413,47107.22930460292,83889.14260780484,0.6734878078020357,0.3479646778997429,0.1468950474937348,1.9355062469762632,8.87395376157107,0.0457639939485627,0.0418557740796772,0.91238023197176,311.0,298.0,544.0,1153.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/summary_row.csv,summary,0.5934967705109413,-0.5289277069539708,112242.4477464912,0.8388914260780483,19.45889140276607,,,,,,,,True,,,,,,,,
2048,1,,100000.0,0.01,0.001,1163.8901456669555,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,159349.67705109413,47107.22930460292,83889.14260780484,0.6714299349941375,0.347548804449051,0.1468950474937348,1.9319011499939307,8.830360762236372,0.0456546346371525,0.0417557539932084,0.912589611369639,311.0,298.0,544.0,1153.0,,,,ctx2048_h1_normTrue,timesfm,timesfm-results/ctx2048_h1_normTrue/metrics_sweep.csv,step1,0.5934967705109413,-0.5289277069539708,112242.4477464912,0.8388914260780483,19.39816909444926,,,,,,,,True,,,,,,,,
2048,5,,100000.0,0.01,0.001,1162.861440958979,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,159349.67705109413,47107.22930460292,83889.14260780484,0.6718621435312686,0.347636232837278,0.1468950474937348,1.932658566823656,8.839509224949142,0.0456776141940354,0.0417767711085944,0.91254561469737,311.0,298.0,544.0,1153.0,,,,ctx2048_h5_normTrue,timesfm,timesfm-results/ctx2048_h5_normTrue/metrics_sweep.csv,step1,0.5934967705109413,-0.5289277069539708,112242.4477464912,0.8388914260780483,19.381024015982984,,,,,,,,True,,,,,,,,
128,3,,100000.0,0.01,0.001,725.7143085839925,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,140137.46940689752,12925.959865544488,100438.8568318712,0.3494975180667334,0.5545577225703024,0.3257444279049863,0.630227483708744,0.6761832974097575,0.0927145607457695,0.0681933326578174,0.839092106596413,648.0,543.0,997.0,2188.0,,,,ctx128_h3_normTrue,timesfm,timesfm-results/ctx128_h3_normTrue/metrics_sweep.csv,mean_horizon,0.4013746940689753,-0.8707404013445551,127211.50954135304,1.0043885683187121,12.095238476399876,,,,,,,,True,,,,,,,,
128,5,,100000.0,0.01,0.001,765.3715352499858,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136709.7211716876,12787.839800955748,98889.23723988916,0.3202125929010044,0.5561741995554711,0.2982349833277563,0.5757415449277191,0.6181692398558294,0.0963818789905746,0.0701327657849397,0.8334853552244856,646.0,538.0,1004.0,2188.0,,,,ctx128_h5_normTrue,timesfm,timesfm-results/ctx128_h5_normTrue/metrics_sweep.csv,mean_horizon,0.3670972117168758,-0.8721216019904425,123921.88137073185,0.9888923723988916,12.756192254166429,,,,,,,,True,,,,,,,,
128,1,,100000.0,0.01,0.001,742.7208780410001,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.3148171457918967,0.5494116428777518,0.2602485770404386,0.5730077800006613,0.6931552743449929,0.087427818863337,0.0675716746023705,0.8450005065342924,638.0,548.0,987.0,2173.0,,,,ctx128_h1_normTrue,timesfm,timesfm-results/ctx128_h1_normTrue/summary_row.csv,summary,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.378681300683334,,,,,,,,True,,,,,,,,
128,20,,100000.0,0.01,0.001,752.1958102090284,,136097.9881955253,12679.530706291667,0.0,97669.53269731608,136097.9881955253,12679.530706291667,97669.53269731608,0.315511338703176,0.549941133165741,0.2602485770404386,0.5737183848877283,0.6955452272325943,0.0875964271213966,0.0677019894437677,0.8447015834348356,638.0,548.0,987.0,2173.0,,,,ctx128_h20_normTrue,timesfm,timesfm-results/ctx128_h20_normTrue/metrics_sweep.csv,step1,0.360979881955253,-0.8732046929370834,123418.45748923364,0.9766953269731609,12.536596836817141,,,,,,,,True,,,,,,,,
