context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name,model_family,source_path,variant,roi_no_tc,roi_tc,fee_impact,fee_ratio_vs_start,runtime_minutes,feature_cols,use_future_covariates,cross_learning,n_windows_total,n_windows_kept,prediction_length,scale_inputs,normalize_inputs,freq,rope_scale,model_id,patch_size,batch_size,repo_id,mu,sigma
512,1,,100000.0,0.04,0.001,69.24222358316183,Datadog/Toto-Open-Base-1.0,631315.1924648604,8381.073202038408,8.375989571268175,195224.3007385343,121644.8192881509,106808.59853607444,14089.007242939302,0.198464007503383,0.1174380974819639,0.0507814574201981,1.6899456969989055,6.604642964738921,0.0029514071887846,0.0039000737851797,0.9931485190260356,28.0,37.0,63.0,128.0,,,,ctx512_h1,toto,toto-results/ctx512_h1/metrics_sweep.csv,step1,0.21644819288150896,0.06808598536074428,14836.220752076464,0.14089007242939303,1.1540370597193639,,,,,,,,,,,,,8.0,,,
512,3,10.0,100000.0,0.04,0.001,389.761469916004,amazon/chronos-t5-mini,714904.9129577997,4512.124736933358,0.0,227192.48013953964,120970.71904756952,106216.82031005192,13869.302320144674,0.1923704557296759,0.1355553804006451,0.0506094438430153,1.4191281464528311,5.394217117239041,0.0028465998945703,0.0040063257775434,0.9931470743278862,27.0,38.0,64.0,129.0,10000.0,9486.0,cpu,ctx512_h3_samp10,chronos,chronos-results/ctx512_h3_samp10/metrics_sweep.csv,step1,0.2097071904756953,0.06216820310051907,14753.898737517608,0.13869302320144675,6.496024498600066,,,,,,,,,,,,,,,,
512,3,20.0,100000.0,0.04,0.001,657.3142010829179,amazon/chronos-t5-mini,549221.4781019951,3350.4120696116397,0.0,205659.97694580868,119184.65755968347,103814.4310541544,14275.021410592157,0.1760914871775138,0.115797591767876,0.0543489423728474,1.5206835003140735,4.927040111647033,0.00305745914602,0.0042171850289931,0.9927253558249868,29.0,40.0,69.0,138.0,10000.0,9486.0,cpu,ctx512_h3_samp20,chronos,chronos-results/ctx512_h3_samp20/metrics_sweep.csv,step1,0.19184657559683482,0.03814431054154399,15370.226505529077,0.14275021410592156,10.955236684715297,,,,,,,,,,,,,,,,
512,3,,100000.0,0.04,0.001,324.4182888751384,amazon/chronos-2,394132.78417044866,5441.018569678607,0.0,169303.7631390057,120655.63663810906,103633.79230548543,15779.884883868264,0.1894999842379301,0.131259236588844,0.0620012991668824,1.4437078042097655,4.412530218206452,0.0041117554032683,0.0044280442804428,0.9914602003162888,36.0,40.0,75.0,151.0,10000.0,,cpu,ctx512_h3_cov4_fut0,chronos2,chronos2-results/ctx512_h3_cov4_fut0/metrics_sweep.csv,mean_horizon,0.20655636638109054,0.03633792305485439,17021.84433262363,0.15779884883868264,5.406971481252307,"['open', 'high', 'low', 'volume']",False,False,9486.0,9486.0,,,,,,,,,,,
512,1,20.0,100000.0,0.04,0.001,482.7513499170309,amazon/chronos-t5-mini,520002.889909637,3351.6725251969065,0.0,200384.6109411601,117243.07270041064,103150.10747396652,13207.67325051146,0.1583381013383771,0.1142981588136603,0.0771535086139486,1.3853075410997202,2.8429940487218435,0.0028459997891852,0.0039000737851797,0.993253926425635,27.0,37.0,64.0,128.0,10000.0,9488.0,cpu,ctx512_h1_samp20,chronos,chronos-results/ctx512_h1_samp20/metrics_sweep.csv,step1,0.17243072700410655,0.031501074739665125,14092.965226444125,0.1320767325051146,8.045855831950515,,,,,,,,,,,,,,,,
512,5,5.0,100000.0,0.04,0.001,81.91662033298053,,172178.0201198982,888.6478753016261,0.0,139362.76933708412,126756.49228339145,101712.96552988168,23305.580293538245,0.2450385102631369,0.3145753768810375,0.2036652114790713,0.7789500649817317,0.9371888409725356,0.0202467573552673,0.0035853632816619,0.9761678793630708,80.0,30.0,107.0,217.0,,,,ctx512_h5_ps16_ns5,moirai,moirai-results/ctx512_h5_ps16_ns5/metrics_sweep.csv,mean_horizon,0.26756492283391453,0.017129655298816715,25043.526753509766,0.23305580293538244,1.3652770055496755,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,5.0,100000.0,0.04,0.001,78.7246555830352,,208502.82808589996,1252.947288790548,0.0,121706.66082247718,127509.28802866928,101298.35016424724,24235.305276184903,0.2518126506619698,0.3025599636585837,0.179246316891406,0.8322735355234295,1.1692123369147565,0.0183447548761201,0.0039008961518186,0.9777543489720611,79.0,36.0,111.0,226.0,,,,ctx512_h3_ps16_ns5,moirai,moirai-results/ctx512_h3_ps16_ns5/metrics_sweep.csv,step1,0.27509288028669276,0.012983501642472417,26210.93786442204,0.24235305276184904,1.3120775930505866,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,10.0,100000.0,0.04,0.001,105.11820258409716,,192775.99586274417,1557.894447891971,0.0,152856.43413865968,122554.3104620169,101134.99558890887,21193.457989046212,0.2067887775050183,0.3056899803880649,0.192502649577318,0.6764656703582687,0.7266679669326556,0.017817606747496,0.0032683183974696,0.9789140748550342,66.0,30.0,94.0,190.0,,,,ctx512_h3_ps16_ns10,moirai,moirai-results/ctx512_h3_ps16_ns10/metrics_sweep.csv,mean_horizon,0.22554310462016902,0.011349955889088825,21419.31487310803,0.21193457989046213,1.751970043068286,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,,100000.0,0.04,0.001,60.35112620820291,Datadog/Toto-Open-Base-1.0,383817.78544678295,11324.918183785256,0.0,169529.9333285595,142995.43809414652,100950.7324397855,35057.18124706192,0.3916986555401356,0.2811317923125018,0.1513506851809767,1.3932919230448664,3.6058678715529178,0.0172904586188719,0.0143384290985767,0.9683711122825512,99.0,75.0,168.0,342.0,,,,ctx512_h3,toto,toto-results/ctx512_h3/metrics_sweep.csv,step1,0.4299543809414652,0.009507324397854955,42044.70565436102,0.3505718124706192,1.0058521034700485,,,,,,,,,,,,,8.0,,,
512,5,20.0,100000.0,0.04,0.001,819.5366212090012,amazon/chronos-t5-mini,608866.4271320024,3952.058355984899,0.0,223629.99866572715,115066.75977800808,100428.33960081656,13962.437651380673,0.138519223768136,0.1232195183268862,0.0578129639527398,1.124166249381544,2.693489930354776,0.0031635558367605,0.0040071707265633,0.9928292734366762,30.0,38.0,68.0,136.0,10000.0,9484.0,cpu,ctx512_h5_samp20,chronos,chronos-results/ctx512_h5_samp20/metrics_sweep.csv,step1,0.15066759778008088,0.00428339600816563,14638.420177191525,0.13962437651380674,13.658943686816686,,,,,,,,,,,,,,,,
512,1,,100000.0,0.03,0.001,38.865876166004455,ibm-granite/granite-timeseries-ttm-r2,379269.4677465678,5137.5225300506145,5.134406310088452,207507.84324457755,146921.37972835064,100052.74208505536,39093.83240346385,0.426867281112683,0.2345834628750066,0.0985171129511975,1.81968189863465,7.884545550425567,0.014229998945926,0.008643406767155,0.977126594286919,116.0,76.0,184.0,376.0,,,,ctx512_h1_scaleFalse,ttm,ttm-results/ctx512_h1_scaleFalse/metrics_sweep.csv,step1,0.46921379728350643,0.0005274208505536837,46868.63764329528,0.3909383240346385,0.6477646027667409,,,,,,96.0,False,,,,,,,,,
512,5,10.0,100000.0,0.04,0.001,468.8424177079869,amazon/chronos-t5-mini,654016.1028949962,3950.047369292467,0.0,204634.54295144536,113496.7347345188,99057.94879748656,13430.567609291436,0.1241521281294359,0.1314303891622936,0.1259232744049797,0.9446226928243344,0.931336308936244,0.0030581039755351,0.004218074449014,0.9927238215754508,29.0,39.0,67.0,135.0,10000.0,9484.0,cpu,ctx512_h5_samp10,chronos,chronos-results/ctx512_h5_samp10/metrics_sweep.csv,step1,0.134967347345188,-0.009420512025134387,14438.78593703224,0.13430567609291436,7.814040295133115,,,,,,,,,,,,,,,,
512,3,20.0,100000.0,0.04,0.001,144.1591115000192,,221245.10863563613,2147.301951977749,2.1494514033811303,180467.75905385683,119267.71660058902,99015.42237436888,18844.0548442945,0.176848932707891,0.2981733187615694,0.2336391437398081,0.5931078388985773,0.4489422731608206,0.017817606747496,0.0032683183974696,0.9789140748550342,63.0,30.0,91.0,184.0,,,,ctx512_h3_ps16_ns20,moirai,moirai-results/ctx512_h3_ps16_ns20/metrics_sweep.csv,mean_horizon,0.19267716600589013,-0.009845776256311223,20252.29422622014,0.188440548442945,2.4026518583336536,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,5,5.0,100000.0,0.04,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,115099.75023444116,98861.52059158764,14756.727084128734,0.1388209554394877,0.1450967289882762,0.1041004373982741,0.9567476565974438,1.2758507756812747,0.0041126225877886,0.0041126225877886,0.9917747548244228,37.0,39.0,73.0,149.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,step1,0.15099750234441167,-0.011384794084123517,16238.22964285352,0.14756727084128735,5.8230550729165165,,,,,,,,,,,,,,,,
512,3,5.0,100000.0,0.04,0.001,309.1940026250086,amazon/chronos-t5-mini,586636.6764034942,2900.328640996872,0.0,222756.87110905483,116216.22186525096,98826.9540285874,16109.152072836612,0.1489947375039599,0.1302570467656588,0.0798384198346858,1.1438516472126956,2.134659932809508,0.0035846072746441,0.0050606220347917,0.991354770690564,34.0,47.0,80.0,161.0,10000.0,9486.0,cpu,ctx512_h3_samp5,chronos,chronos-results/ctx512_h3_samp5/metrics_sweep.csv,step1,0.16216221865250957,-0.011730459714126007,17389.267836663566,0.16109152072836613,5.153233377083477,,,,,,,,,,,,,,,,
512,20,10.0,100000.0,0.04,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,123214.64675704615,98475.60389425483,22098.06607624143,0.21321703669042,0.17809634541577,0.1421143655993102,1.1972005163422077,1.7961839771950907,0.0067596113223489,0.0059146599070553,0.9873257287705955,60.0,52.0,105.0,217.0,10000.0,9469.0,cpu,ctx512_h20_samp10,chronos,chronos-results/ctx512_h20_samp10/metrics_sweep.csv,mean_horizon,0.23214646757046165,-0.015243961057451627,24739.04286279132,0.2209806607624143,18.48323383541671,,,,,,,,,,,,,,,,
512,1,10.0,100000.0,0.04,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,111424.03136678252,97443.71984190225,13009.291523613208,0.1051154269347063,0.1497418007776687,0.0955102261454011,0.7019778471261873,0.7725738287651214,0.0028459997891852,0.0043217033835775,0.9928322968272372,27.0,40.0,66.0,133.0,10000.0,9488.0,cpu,ctx512_h1_samp10,chronos,chronos-results/ctx512_h1_samp10/metrics_sweep.csv,step1,0.11424031366782517,-0.025562801580977568,13980.311524880279,0.1300929152361321,5.195002881950253,,,,,,,,,,,,,,,,
512,1,10.0,100000.0,0.04,0.001,97.83100479096174,,219163.3036906571,1657.937569439471,0.0,168429.45713912958,117077.46713526688,97196.9915551135,18836.34904580716,0.1568262466455914,0.3130218843162021,0.2304982505509047,0.501007292152046,0.3408750087364522,0.0171814061347106,0.0031622219879835,0.9796563718773058,63.0,30.0,90.0,183.0,,,,ctx512_h1_ps16_ns10,moirai,moirai-results/ctx512_h1_ps16_ns10/metrics_sweep.csv,step1,0.17077467135266877,-0.0280300844488649,19880.475580153376,0.1883634904580716,1.630516746516029,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,20,10.0,100000.0,0.03,0.001,110.33707562508062,,210900.1655714982,1759.7788895382762,0.0,138621.47989585355,155611.03555637124,97039.5244783274,45853.60293208781,0.5059064919788812,0.3838973997086807,0.2431955183292256,1.3178169280718928,2.7413833270097654,0.0479509928179129,0.0055978031263202,0.9464512040557668,188.0,48.0,231.0,467.0,,,,ctx512_h20_ps16_ns10,moirai,moirai-results/ctx512_h20_ps16_ns10/metrics_sweep.csv,mean_horizon,0.5561103555637124,-0.02960475521672601,58571.51107804384,0.45853602932087806,1.8389512604180103,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,20.0,100000.0,0.04,0.001,657.3142010829179,amazon/chronos-t5-mini,549221.4781019951,3350.4120696116397,0.0,205659.97694580868,111403.26655789804,97036.53953522517,13787.292623197764,0.1049483804543938,0.1199773445736525,0.0578129639527397,0.8747349829031046,1.5879140854554343,0.00305745914602,0.0042171850289931,0.9927253558249868,29.0,40.0,69.0,138.0,10000.0,9486.0,cpu,ctx512_h3_samp20,chronos,chronos-results/ctx512_h3_samp20/metrics_sweep.csv,mean_horizon,0.11403266557898029,-0.029634604647748364,14366.727022672872,0.13787292623197764,10.955236684715297,,,,,,,,,,,,,,,,
512,5,5.0,100000.0,0.04,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,113355.90925733812,95817.41413317116,16513.54098487319,0.1228627208001096,0.1634959794262639,0.1497321661266607,0.7514724290545642,0.6166206609327316,0.00453443003269,0.0046398818939154,0.9908256880733946,41.0,43.0,80.0,164.0,10000.0,9484.0,cpu,ctx512_h5_samp5,chronos,chronos-results/ctx512_h5_samp5/metrics_sweep.csv,mean_horizon,0.13355909257338117,-0.041825858668288474,17538.495124166962,0.1651354098487319,5.8230550729165165,,,,,,,,,,,,,,,,
512,3,5.0,100000.0,0.04,0.001,78.7246555830352,,208502.82808589996,1252.947288790548,0.0,121706.66082247718,116649.29967419288,95494.52557980074,20075.274970816845,0.1529512373493049,0.3051051712481656,0.2027706633523641,0.5013066042885843,0.3781388498200786,0.0182393252503953,0.0031628887717448,0.9785977859778596,72.0,28.0,97.0,197.0,,,,ctx512_h3_ps16_ns5,moirai,moirai-results/ctx512_h3_ps16_ns5/metrics_sweep.csv,mean_horizon,0.16649299674192886,-0.045054744201992625,21154.774094392138,0.20075274970816845,1.3120775930505866,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,1,5.0,100000.0,0.04,0.001,76.3858165841084,,215159.03258749165,1181.5833569579372,0.0,152548.26687123012,116880.41955560788,94164.2199734948,21203.330912319267,0.1550271381015591,0.2914836038520855,0.2294729393146275,0.5318554321848863,0.3593104519498127,0.0182354801307051,0.0036892589859808,0.978075260883314,73.0,35.0,105.0,213.0,,,,ctx512_h1_ps16_ns5,moirai,moirai-results/ctx512_h1_ps16_ns5/metrics_sweep.csv,step1,0.16880419555607884,-0.05835780026505211,22716.199582113084,0.21203330912319265,1.2730969430684733,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,5,,100000.0,0.04,0.001,345.1032152080443,amazon/chronos-2,394132.78417044866,5446.46503471332,5.419940672192398,169298.31667397098,109100.20154122746,94084.347031117,14789.823428641785,0.0838392719711436,0.1392203310009879,0.0894442512751026,0.6022056647067492,0.5644687476965466,0.0039017188653379,0.0046398818939154,0.9914583992407466,32.0,42.0,73.0,147.0,10000.0,,cpu,ctx512_h5_cov4_fut0,chronos2,chronos2-results/ctx512_h5_cov4_fut0/metrics_sweep.csv,mean_horizon,0.0910020154122746,-0.059156529688830006,15015.854510110468,0.14789823428641785,5.751720253467405,"['open', 'high', 'low', 'volume']",False,False,9484.0,9484.0,,,,,,,,,,,
512,20,20.0,100000.0,0.03,0.001,147.64907612488605,,157385.75742110392,1559.930555525557,0.0,138481.02130217812,143761.91875719198,93872.87179610536,41577.13613498388,0.3994340621669321,0.3834462439007246,0.2431955183292258,1.0416950707446408,1.7109217164253907,0.0468948035487959,0.0052809463455851,0.9478242501056188,169.0,44.0,209.0,422.0,,,,ctx512_h20_ps16_ns20,moirai,moirai-results/ctx512_h20_ps16_ns20/metrics_sweep.csv,mean_horizon,0.43761918757191975,-0.061271282038946384,49889.04696108661,0.4157713613498388,2.4608179354147675,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
2048,20,,100000.0,0.025,0.001,1167.5334841659642,,159349.67705109413,47107.22930460292,0.0,83889.14260780484,124810.6560333352,93564.00289647673,28109.072393444734,0.2775259779451227,0.1698882444360039,0.0995273909888448,1.6335796444683692,4.555135866398256,0.0115985879979828,0.0080685829551185,0.9803328290468988,83.0,61.0,136.0,280.0,,,,ctx2048_h20_normTrue,timesfm,timesfm-results/ctx2048_h20_normTrue/metrics_sweep.csv,mean_horizon,0.24810656033335188,-0.06435997103523272,31246.65313685847,0.28109072393444734,19.45889140276607,,,,,,,,True,,,,,,,,
512,3,10.0,100000.0,0.04,0.001,389.761469916004,amazon/chronos-t5-mini,714904.9129577997,4512.124736933358,0.0,227192.48013953964,107059.62345217048,93439.7515753188,13299.578665815798,0.065073072450182,0.1171369244794433,0.0678138785831097,0.5555299726313185,0.5330773421694427,0.00305745914602,0.0041117554032683,0.9928307854507116,29.0,39.0,67.0,135.0,10000.0,9486.0,cpu,ctx512_h3_samp10,chronos,chronos-results/ctx512_h3_samp10/metrics_sweep.csv,mean_horizon,0.07059623452170483,-0.06560248424681192,13619.87187685167,0.13299578665815798,6.496024498600066,,,,,,,,,,,,,,,,
512,20,5.0,100000.0,0.04,0.001,84.15236575016752,,240092.3206138887,1468.9611943054738,0.0,175676.08890144774,119028.24307126828,93432.3567216722,24183.008607927233,0.1750045621868572,0.340696834278915,0.2244302956168934,0.51366653452256,0.4005430137543082,0.0303126320236586,0.0024292353189691,0.967258132657372,99.0,22.0,119.0,240.0,,,,ctx512_h20_ps16_ns5,moirai,moirai-results/ctx512_h20_ps16_ns5/metrics_sweep.csv,mean_horizon,0.19028243071268292,-0.06567643278327795,25595.886349596083,0.24183008607927234,1.4025394291694586,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,5,20.0,100000.0,0.04,0.001,152.7909167080652,,179464.03505023872,1614.2715219814463,1.615887409390837,149294.2874236688,111726.46776198894,92754.62485875332,18060.373778877827,0.1079345947264911,0.3056805898140469,0.238976427664754,0.3530960038782653,0.1594771268888836,0.0205631129389433,0.0028472002530844,0.9765896868079722,66.0,27.0,90.0,183.0,,,,ctx512_h5_ps16_ns20,moirai,moirai-results/ctx512_h5_ps16_ns20/metrics_sweep.csv,mean_horizon,0.11726467761988935,-0.0724537514124668,18971.84290323562,0.18060373778877828,2.546515278467753,,,,,,,,,,,Salesforce/moirai-1.1-R-small,16.0,4.0,,,
512,3,,100000.0,0.03,0.001,653.7327857500059,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,124938.49588694534,92172.74429913895,29477.157864547105,0.228469797153521,0.2032250194775118,0.1747631928648757,1.1242208156304427,1.4697059345982888,0.0093832366895097,0.0075909330521876,0.9830258302583026,85.0,67.0,147.0,299.0,,,,ctx512_h3_normTrue,timesfm,timesfm-results/ctx512_h3_normTrue/metrics_sweep.csv,step1,0.24938495886945344,-0.07827255700861047,32765.751587806386,0.29477157864547104,10.895546429166764,,,,,,,,True,,,,,,,,
512,1,,100000.0,0.03,0.001,642.4083436250221,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,124938.49588694534,92172.74429913895,29477.157864547105,0.2284165082484073,0.2032035999544485,0.1747631928648757,1.1240770749121112,1.4691752665106608,0.0093812585643512,0.0075893327711605,0.9830294086644884,85.0,67.0,147.0,299.0,,,,ctx512_h1_normTrue,timesfm,timesfm-results/ctx512_h1_normTrue/metrics_sweep.csv,step1,0.24938495886945344,-0.07827255700861047,32765.751587806386,0.29477157864547104,10.706805727083701,,,,,,,,True,,,,,,,,
512,20,,100000.0,0.03,0.001,656.7172725410201,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,124938.49588694534,92172.74429913895,29477.157864547105,0.2289237555197127,0.2034073593199564,0.1747631928648757,1.125444803398777,1.4742294804798917,0.0094000844951415,0.0076045627376425,0.9829953527672158,85.0,67.0,147.0,299.0,,,,ctx512_h20_normTrue,timesfm,timesfm-results/ctx512_h20_normTrue/metrics_sweep.csv,step1,0.24938495886945344,-0.07827255700861047,32765.751587806386,0.29477157864547104,10.945287875683668,,,,,,,,True,,,,,,,,
512,5,,100000.0,0.03,0.001,677.4645859579905,,200215.05495710953,24438.456992788728,0.0,107419.96238592612,124938.49588694534,92172.74429913895,29477.157864547105,0.2285231108494356,0.2032464457754459,0.1747631928648757,1.1243646105473168,1.4702369207110544,0.0093852156490562,0.0075925340082252,0.9830222503427184,85.0,67.0,147.0,299.0,,,,ctx512_h5_normTrue,timesfm,timesfm-results/ctx512_h5_normTrue/metrics_sweep.csv,step1,0.24938495886945344,-0.07827255700861047,32765.751587806386,0.29477157864547104,11.291076432633174,,,,,,,,True,,,,,,,,
