variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,654016.1028949962,3950.0473692924675,204634.54295144536,4.6742327582341705,0.6308841466632115,0.3158419983659999,7.409019204170054,109.64811662059752,0.18084994200147633,0.16239586628703997,0.6567541917114837,1292.0,1261.0,1705.0,4258.0
step1,0.01,199249.58547433885,18899.94494706744,108563.81260223412,0.8912746793540178,0.4912449512219708,0.2332987737567871,1.8143182482323206,6.931266242424309,0.08151428872719603,0.06717283560054835,0.8513128756722557,622.0,555.0,956.0,2133.0
step1,0.015,107263.84381372784,28347.87403460281,71686.07987656571,0.06696514050321722,0.3917786308404067,0.2685695378378683,0.1709259648990296,0.04261868768609689,0.04576610777180217,0.03321733628598545,0.9210165559422124,377.0,288.0,591.0,1256.0
step1,0.02,96129.11492817423,41481.18250054326,50449.82912807819,-0.03583449541623929,0.3437865525730244,0.3298631903708733,-0.10423472107341258,-0.011323478167778006,0.028155646947168617,0.020563112938943372,0.951281240113888,241.0,179.0,388.0,808.0
step1,0.025,90407.47480880079,55150.44171882955,35383.67073382416,-0.0890039041148829,0.2818359706855773,0.32126746905354,-0.31580037103985464,-0.08748929988548416,0.01497416429399979,0.012970578930718128,0.972055256775282,133.0,114.0,232.0,479.0
step1,0.03,117835.33177919754,84530.55170706403,31237.05577166921,0.16381809603099606,0.24730387842466586,0.23338961665001745,0.6624162025865624,0.4649553936692029,0.01022883053885901,0.007908889591901298,0.9818622798692397,95.0,71.0,157.0,323.0
step1,0.04,113496.73473451879,99057.94879748656,13430.567609291436,0.12415212812943599,0.1314303891622936,0.12592327440497975,0.9446226928243343,0.9313363089362439,0.0030581039755351682,0.004218074449014025,0.9927238215754508,29.0,39.0,67.0,135.0
mean_horizon,0.005,700861.3213297192,3915.1262291205394,192088.6798948105,5.0489313829576945,0.6565275423854745,0.23977898185926583,7.690357307193151,161.93281852049483,0.20383844774860277,0.1668248444585047,0.6293367077928925,1360.0,1232.0,1725.0,4317.0
mean_horizon,0.01,203859.3277989604,17046.755634881047,122090.08200610612,0.9316860554502622,0.5013949419825624,0.2533879665455544,1.8581879820452287,6.832399560559068,0.09005588948644944,0.07033639143730887,0.8396077190762417,662.0,578.0,1011.0,2251.0
mean_horizon,0.015,126584.44530442113,30027.210441001804,86393.62581636527,0.24347633872204422,0.4037890784427995,0.2768275523590462,0.6029790098855656,0.530334211324335,0.050195085943266896,0.03669724770642202,0.913107666350311,408.0,311.0,633.0,1352.0
mean_horizon,0.02,136263.2841755807,54931.86188032953,70139.04000819176,0.3311164568502498,0.33191221197750015,0.1633304709929121,0.997602513259427,2.022418765630698,0.029737424865548878,0.02351576505325319,0.946746810081198,253.0,201.0,413.0,867.0
mean_horizon,0.025,111369.00086048523,64364.5369633916,43068.637979816696,0.10465746760152173,0.26913520637696847,0.1542889366197766,0.3888657638307327,0.26377591920119126,0.016345038489929346,0.01497416429399979,0.9686807972160708,144.0,130.0,262.0,536.0
mean_horizon,0.03,96313.8346980854,66781.08160034934,29135.864417635272,-0.034122016291119994,0.24437460348878953,0.2633868667212439,-0.1396299607405207,-0.018089192731689865,0.01191606031846462,0.008541600759253401,0.9795423389222819,107.0,76.0,174.0,357.0
mean_horizon,0.04,98850.76899504176,85930.71072766754,12333.307610584825,-0.010627805665470613,0.1644997039118046,0.18230535732092124,-0.0646068376583136,-0.003766367184067214,0.003690815142887272,0.0039017188653379734,0.9924074659917748,35.0,35.0,70.0,140.0
