base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-01-22 07:00:00,11872.175,11655.102,11778.936,11541.580078125,11634.08984375,11473.26953125
2018-01-22 08:00:00,11651.378,11563.057,11717.191,11634.08984375,11473.26953125,11634.0302734375
2018-01-22 09:00:00,11759.837,11873.41,11628.791,11473.26953125,11634.0302734375,11756.5
2018-01-22 10:00:00,11564.762,11658.815,11375.544,11634.0302734375,11756.5,11753.490234375
2018-01-22 11:00:00,11577.89,11450.781,11834.907,11756.5,11753.490234375,11744.1103515625
2018-01-22 12:00:00,11801.893,11741.2705,11793.387,11753.490234375,11744.1103515625,11717.9501953125
2018-01-22 13:00:00,11738.889,11695.278,11765.975,11744.1103515625,11717.9501953125,11303.9296875
2018-01-22 14:00:00,11790.766,11738.449,11697.927,11717.9501953125,11303.9296875,11343.240234375
2018-01-22 15:00:00,11736.189,11622.543,11748.088,11303.9296875,11343.240234375,10686.6904296875
2018-01-22 16:00:00,11434.533,11635.746,11301.586,11343.240234375,10686.6904296875,10739.8603515625
2018-01-22 17:00:00,11413.21,11488.929,11395.421,10686.6904296875,10739.8603515625,10481.080078125
2018-01-22 18:00:00,10787.39,11050.516,10945.102,10739.8603515625,10481.080078125,10588.91015625
2018-01-22 19:00:00,10989.267,11081.907,11509.796,10481.080078125,10588.91015625,10630.0
2018-01-22 20:00:00,10687.988,10575.515,10479.426,10588.91015625,10630.0,10488.7802734375
2018-01-22 21:00:00,10592.3545,10573.776,10983.881,10630.0,10488.7802734375,10619.5
2018-01-22 22:00:00,10912.751,10648.109,10805.316,10488.7802734375,10619.5,10399.8701171875
2018-01-22 23:00:00,10537.118,10780.837,10789.086,10619.5,10399.8701171875,10350.0
2018-01-23 00:00:00,10591.971,10596.506,10218.576,10399.8701171875,10350.0,10699.9697265625
2018-01-23 01:00:00,10660.141,10379.79,10806.839,10350.0,10699.9697265625,10808.990234375
2018-01-23 02:00:00,10322.371,10536.055,10648.813,10699.9697265625,10808.990234375,10808.25
2018-01-23 03:00:00,10710.619,10738.795,10828.359,10808.990234375,10808.25,10725.91015625
2018-01-23 04:00:00,10957.671,11040.023,10925.514,10808.25,10725.91015625,10780.0
2018-01-23 05:00:00,10976.785,10955.922,10710.443,10725.91015625,10780.0,10850.0
2018-01-23 06:00:00,10792.017,10658.2705,10739.068,10780.0,10850.0,10631.2099609375
2018-01-23 07:00:00,11136.024,10940.224,10730.948,10850.0,10631.2099609375,10439.150390625
2018-01-23 08:00:00,10809.166,10919.249,10885.197,10631.2099609375,10439.150390625,10350.0
2018-01-23 09:00:00,10832.512,10878.473,10772.023,10439.150390625,10350.0,10310.0
2018-01-23 10:00:00,10462.156,10457.255,10338.922,10350.0,10310.0,10729.099609375
2018-01-23 11:00:00,10381.63,10114.09,10381.154,10310.0,10729.099609375,10524.4404296875
2018-01-23 12:00:00,10341.354,10571.435,10343.973,10729.099609375,10524.4404296875,10362.3896484375
2018-01-23 13:00:00,10793.808,10680.7295,10577.987,10524.4404296875,10362.3896484375,10196.4697265625
2018-01-23 14:00:00,10606.807,10479.045,10502.127,10362.3896484375,10196.4697265625,10260.099609375
2018-01-23 15:00:00,10222.983,10462.5625,10277.726,10196.4697265625,10260.099609375,10317.7998046875
2018-01-23 16:00:00,10276.102,10158.585,10201.574,10260.099609375,10317.7998046875,10451.0
2018-01-23 17:00:00,10620.136,10545.489,10308.11,10317.7998046875,10451.0,10774.6103515625
2018-01-23 18:00:00,10469.767,10358.494,10646.164,10451.0,10774.6103515625,11370.0
2018-01-23 19:00:00,10548.887,10486.627,10633.145,10774.6103515625,11370.0,11183.900390625
2018-01-23 20:00:00,10891.854,10784.944,11335.463,11370.0,11183.900390625,11234.98046875
2018-01-23 21:00:00,11328.496,11364.39,11575.87,11183.900390625,11234.98046875,11025.0
2018-01-23 22:00:00,10977.701,11163.172,11038.922,11234.98046875,11025.0,11128.4404296875
2018-01-23 23:00:00,11392.797,11059.975,11215.294,11025.0,11128.4404296875,10980.5400390625
2018-01-24 00:00:00,11071.211,11270.738,11118.552,11128.4404296875,10980.5400390625,11050.0
2018-01-24 01:00:00,11111.315,11061.416,11268.006,10980.5400390625,11050.0,10851.8203125
2018-01-24 02:00:00,10841.53,11086.066,10948.439,11050.0,10851.8203125,10600.0
2018-01-24 03:00:00,11067.4,11144.136,11431.469,10851.8203125,10600.0,10657.75
2018-01-24 04:00:00,10945.961,11168.801,10956.202,10600.0,10657.75,10770.3603515625
2018-01-24 05:00:00,10595.35,10640.586,10831.121,10657.75,10770.3603515625,10838.3798828125
2018-01-24 06:00:00,10544.297,10861.114,10929.089,10770.3603515625,10838.3798828125,10691.6103515625
2018-01-24 07:00:00,10872.839,10935.173,11221.084,10838.3798828125,10691.6103515625,10640.240234375
2018-01-24 08:00:00,11054.22,10944.221,11001.468,10691.6103515625,10640.240234375,10959.7998046875
2018-01-24 09:00:00,10798.094,10906.467,10458.579,10640.240234375,10959.7998046875,10947.0703125
2018-01-24 10:00:00,10797.425,10758.426,11037.117,10959.7998046875,10947.0703125,10869.2900390625
2018-01-24 11:00:00,10906.521,10875.385,11225.165,10947.0703125,10869.2900390625,11120.1904296875
2018-01-24 12:00:00,10857.496,10999.818,10805.561,10869.2900390625,11120.1904296875,11023.9501953125
2018-01-24 13:00:00,10745.016,10795.898,10755.875,11120.1904296875,11023.9501953125,11068.0
2018-01-24 14:00:00,10967.541,11338.459,10935.91,11023.9501953125,11068.0,11348.0595703125
2018-01-24 15:00:00,11080.379,11092.406,10712.952,11068.0,11348.0595703125,11335.4296875
2018-01-24 16:00:00,10978.08,10978.801,11167.721,11348.0595703125,11335.4296875,11300.0
2018-01-24 17:00:00,11376.191,11474.141,11414.897,11335.4296875,11300.0,11069.9296875
2018-01-24 18:00:00,11410.086,11456.607,10966.792,11300.0,11069.9296875,11047.1396484375
2018-01-24 19:00:00,11220.765,11017.3125,10934.584,11069.9296875,11047.1396484375,11111.009765625
2018-01-24 20:00:00,11047.617,10987.251,11306.743,11047.1396484375,11111.009765625,11047.740234375
2018-01-24 21:00:00,11091.252,11219.526,11074.027,11111.009765625,11047.740234375,11187.33984375
2018-01-24 22:00:00,10934.106,11080.733,11174.665,11047.740234375,11187.33984375,11170.0703125
2018-01-24 23:00:00,11068.877,11025.26,10873.547,11187.33984375,11170.0703125,11233.83984375
2018-01-25 00:00:00,11010.145,11296.743,11502.575,11170.0703125,11233.83984375,11113.669921875
2018-01-25 01:00:00,11323.002,11162.266,11159.554,11233.83984375,11113.669921875,11400.9599609375
2018-01-25 02:00:00,11204.361,11317.406,11261.451,11113.669921875,11400.9599609375,11318.0595703125
2018-01-25 03:00:00,10979.851,10924.397,11054.296,11400.9599609375,11318.0595703125,11465.490234375
2018-01-25 04:00:00,11422.6,11442.112,11371.518,11318.0595703125,11465.490234375,11563.7900390625
2018-01-25 05:00:00,11299.114,11138.711,11252.803,11465.490234375,11563.7900390625,11633.01953125
2018-01-25 06:00:00,11221.448,11472.4,11222.979,11563.7900390625,11633.01953125,11450.1201171875
2018-01-25 07:00:00,11401.081,11453.283,11384.619,11633.01953125,11450.1201171875,11543.66015625
2018-01-25 08:00:00,11359.588,11491.226,11408.02,11450.1201171875,11543.66015625,11475.0
2018-01-25 09:00:00,11166.173,11184.928,11124.59,11543.66015625,11475.0,11425.3095703125
2018-01-25 10:00:00,11509.369,11484.903,11642.506,11475.0,11425.3095703125,11315.41015625
2018-01-25 11:00:00,11535.918,11402.621,12119.08,11425.3095703125,11315.41015625,11340.0703125
2018-01-25 12:00:00,11263.41,11592.793,11432.736,11315.41015625,11340.0703125,11320.0
2018-01-25 13:00:00,11580.586,11380.076,11073.863,11340.0703125,11320.0,11157.0
2018-01-25 14:00:00,11227.732,11573.758,11617.827,11320.0,11157.0,11038.599609375
2018-01-25 15:00:00,11361.527,11417.167,11256.873,11157.0,11038.599609375,11231.0
2018-01-25 16:00:00,11352.386,11042.705,11342.685,11038.599609375,11231.0,11179.8798828125
2018-01-25 17:00:00,11171.561,11328.187,11187.588,11231.0,11179.8798828125,10952.0595703125
2018-01-25 18:00:00,11521.453,11282.081,11607.19,11179.8798828125,10952.0595703125,10919.650390625
2018-01-25 19:00:00,11138.264,11365.45,11218.875,10952.0595703125,10919.650390625,10982.169921875
2018-01-25 20:00:00,11083.113,10920.33,10957.298,10919.650390625,10982.169921875,11246.98046875
2018-01-25 21:00:00,10862.399,10940.953,11187.344,10982.169921875,11246.98046875,11231.919921875
2018-01-25 22:00:00,11055.897,10948.811,11194.264,11246.98046875,11231.919921875,11251.900390625
2018-01-25 23:00:00,11128.516,11432.717,11344.882,11231.919921875,11251.900390625,11252.4296875
2018-01-26 00:00:00,11184.534,11378.098,11059.379,11251.900390625,11252.4296875,11150.099609375
2018-01-26 01:00:00,11054.471,10927.68,11135.182,11252.4296875,11150.099609375,11155.5400390625
2018-01-26 02:00:00,11163.647,11624.52,11613.721,11150.099609375,11155.5400390625,11400.2900390625
2018-01-26 03:00:00,11070.6,11042.682,10969.669,11155.5400390625,11400.2900390625,11325.33984375
2018-01-26 04:00:00,11146.628,11143.462,11222.577,11400.2900390625,11325.33984375,11590.0
2018-01-26 05:00:00,11345.677,11467.375,11295.158,11325.33984375,11590.0,11557.4404296875
2018-01-26 06:00:00,11127.282,11323.373,11058.631,11590.0,11557.4404296875,11466.8603515625
2018-01-26 07:00:00,11666.442,11540.768,11451.135,11557.4404296875,11466.8603515625,11360.6201171875
