variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,208502.82808589996,1252.947288790548,121706.66082247718,0.9720411068668426,0.6820828330442845,0.3179603820549286,1.4251071274267542,4.356714822755561,0.2496573537163943,0.17490774907749077,0.575434897206115,1349.0,1207.0,1660.0,4216.0
step1,0.01,132041.26045603835,7640.117250177313,122029.24311198002,0.29287669618000645,0.5665569123270606,0.444443604881566,0.5169413518882906,0.3406508128297027,0.13874538745387455,0.08065366367949393,0.7806009488666316,813.0,611.0,1148.0,2572.0
step1,0.015,125366.83242152256,24296.355448397982,90797.09971212305,0.23236161191068772,0.48796543623994754,0.36402114945604147,0.4761845709834833,0.3039576536859516,0.0852925672113864,0.04206642066420664,0.8726410121244069,474.0,346.0,723.0,1543.0
step1,0.02,121573.44886884774,42264.44365988317,73144.20302557292,0.19785988180963265,0.43735307335316537,0.31926049668793643,0.45240309000837764,0.28037424876546746,0.0580917237743806,0.022983658408012652,0.9189246178176067,329.0,199.0,484.0,1012.0
step1,0.025,130704.70688495968,65272.7970528087,62822.01089484012,0.2807775070410172,0.37706187212262166,0.29456159453761377,0.7446457141381495,0.7097998215710681,0.04143384290985767,0.014022140221402213,0.9445440168687401,222.0,125.0,329.0,676.0
step1,0.03,139057.39781320927,86197.36479028223,48459.6678256043,0.3562405011506393,0.3354560234080856,0.20872291924369624,1.0619588747621598,1.8125118368287025,0.029204006325777545,0.010226673695308382,0.960569319978914,145.0,94.0,231.0,470.0
step1,0.04,127509.28802866927,101298.35016424724,24235.305276184903,0.2518126506619698,0.3025599636585837,0.17924631689140602,0.8322735355234295,1.1692123369147565,0.018344754876120188,0.003900896151818661,0.9777543489720611,79.0,36.0,111.0,226.0
mean_horizon,0.005,144188.22422343516,963.465809205715,114598.97814587357,0.4024238176829422,0.6726237942114012,0.3744002122120387,0.5982895953818474,0.643071171437237,0.25419082762256195,0.1617290458618872,0.5840801265155509,1353.0,1150.0,1670.0,4173.0
mean_horizon,0.01,148795.80539532495,10267.581949432162,118238.44585598752,0.4437911178336287,0.5842834960630797,0.38455843902865816,0.7595475840476532,0.8765390046406446,0.13885081707959937,0.07306273062730627,0.7880864522930944,769.0,567.0,1090.0,2426.0
mean_horizon,0.015,116188.3286709649,25037.024457814758,82609.41377233544,0.14873987338119798,0.48994493002983386,0.3412835558643156,0.30358488120724275,0.13230985207257895,0.08613600421718502,0.035424354243542434,0.8784396415392726,474.0,293.0,678.0,1445.0
mean_horizon,0.02,110521.81248633374,41791.396925746616,65541.74517811475,0.0968661804978892,0.4363553338773266,0.3261636895911162,0.22198922065914603,0.06592777983322239,0.05798629414865577,0.018977332630469163,0.9230363732208751,322.0,164.0,450.0,936.0
mean_horizon,0.025,140843.2162745424,73944.15051720306,58800.802278485615,0.3723293363813003,0.3788319294574499,0.252092133228364,0.9828351504439913,1.4516056278738863,0.04206642066420664,0.01191354770690564,0.9460200316288877,213.0,109.0,307.0,629.0
mean_horizon,0.03,127322.95277560355,81165.85304949997,41336.46684016927,0.25012193012196504,0.350340086734732,0.23748874281760857,0.7139403670678159,0.7519183456208272,0.03099630996309963,0.008223510806536636,0.9607801792303637,150.0,75.0,218.0,443.0
mean_horizon,0.04,116649.29967419288,95494.52557980074,20075.274970816845,0.15295123734930494,0.30510517124816566,0.20277066335236416,0.5013066042885843,0.3781388498200786,0.01823932525039536,0.0031628887717448603,0.9785977859778597,72.0,28.0,97.0,197.0
