timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-01-22 08:00:00+00:00,11541.58,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 09:00:00+00:00,11634.09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 10:00:00+00:00,11473.27,101382.31696677608,101280.93464980931,101382.31696677608,101280.93464980931,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00+00:00,11634.03,102802.85542491217,102494.65246434828,102802.85542491217,102494.65246434828,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00+00:00,11756.5,101720.66243556206,101212.8724818011,102802.85542491217,102392.15781188394,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00+00:00,11753.49,101746.70583231545,101238.78586981373,102829.17589399984,102315.95475751431,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00+00:00,11744.11,101827.90589295335,101319.58057942413,102829.17589399984,102213.63880275679,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00+00:00,11717.95,102054.72750976037,101545.26990181278,102829.17589399984,102213.63880275679,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00+00:00,11303.93,102054.72750976037,101443.72463191097,102829.17589399984,102213.63880275679,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00+00:00,11343.24,102409.62809198342,101694.70391967076,103186.76966045036,102466.52291519585,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681
2018-01-22 18:00:00+00:00,10686.69,102409.62809198342,101593.0092157511,103186.76966045036,102364.05639228065,100347.75516125807,100147.15999869071,100347.75516125807,100147.15999869071,100347.75516125807,100147.15999869071,100347.75516125807,100147.15999869071
2018-01-22 19:00:00+00:00,10739.86,102919.15161382702,101996.37130485872,103700.1597319174,102770.47982588752,100847.02014807102,100544.78152784023,100847.02014807102,100544.78152784023,100847.02014807102,100544.78152784023,100847.02014807102,100544.78152784023
2018-01-22 20:00:00+00:00,10481.08,102919.15161382702,101894.37493355386,103700.1597319174,102667.70934606163,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-22 21:00:00+00:00,10588.91,103977.99021810436,102839.72790132125,104767.03339607155,103620.23713562285,101884.5405355279,101376.13565991953,101884.5405355279,101376.13565991953,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-22 22:00:00+00:00,10630.0,103574.50623173919,102235.77959153586,104360.48754742002,103011.7051183302,101884.5405355279,101274.75952425961,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-22 23:00:00+00:00,10488.78,104950.49793164946,103593.98625135868,105746.92104238208,104380.21998162376,101884.5405355279,101274.75952425961,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-23 00:00:00+00:00,10619.5,106258.47932601803,104675.29153269598,105746.92104238208,104275.83976164213,101884.5405355279,101274.75952425961,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-23 01:00:00+00:00,10399.87,108456.09219050065,106626.48095723616,107933.95397882337,106326.01569307146,103991.69262722883,103265.93096831169,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-23 02:00:00+00:00,10350.0,107936.01787057739,105902.94972452341,107933.95397882337,106219.68967737838,103991.69262722883,103162.66503734338,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-23 03:00:00+00:00,10699.97,107936.01787057739,105797.04677479889,107933.95397882337,106219.68967737838,103991.69262722883,103162.66503734338,101884.5405355279,101274.75952425961,100847.02014807102,100444.23674631238,100847.02014807102,100444.23674631238
2018-01-23 04:00:00+00:00,10808.99,106836.27790231108,104614.38128396777,106834.23503916546,105032.299620115,102932.140653698,102009.44831153494,100846.45794191472,100142.64698583957,99819.50865630583,99321.40831041477,99819.50865630583,99321.40831041477
