timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-22 08:00:00,11541.580078125,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 09:00:00,11634.08984375,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 10:00:00,11473.26953125,101382.31967141284,101280.93735174144,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00,11634.0302734375,102802.86478374327,102494.6617951216,101401.17637565851,101299.77519928286,101401.17637565851,101299.77519928286,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00,11756.5,101720.67413751018,101212.88412533303,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00,11753.490234375,101720.67413751018,101111.6712412077,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00,11744.1103515625,101720.67413751018,101111.6712412077,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00,11717.9501953125,101947.25824219195,101235.5618853525,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00,11303.9296875,101947.25824219195,101134.32632346715,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00,11343.240234375,102301.79003641738,101384.54503451497,101753.80911553687,101448.85284786382,101753.80911553687,101448.85284786382,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100000.0,100000.0
2018-01-22 18:00:00,10686.6904296875,96380.53483245474,95516.38021869597,95864.27119509665,95576.96587846069,95864.27119509665,95576.96587846069,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100000.0,100000.0
2018-01-22 19:00:00,10739.8603515625,96860.06079430692,95991.6067172481,96341.22856965364,96052.49381128918,96341.22856965364,96052.49381128918,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100497.53403286854,100397.03649883567
2018-01-22 20:00:00,10481.080078125,96860.06079430692,95895.61511053085,96341.22856965364,95956.44131747789,96341.22856965364,95956.44131747789,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,100497.53403286854,100296.63946233684
2018-01-22 21:00:00,10588.91015625,97856.56381162866,96785.31364798329,97332.39380509593,96846.70418717114,97332.39380509593,96846.70418717114,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,101531.45962692551,101227.16974089216
