timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-23 03:00:00+00:00,10699.97,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-23 04:00:00+00:00,10808.99,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827,101018.88136134962,100917.86247998827
2018-01-23 05:00:00+00:00,10808.25,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466,101011.96545410877,100910.95348865466
2018-01-23 06:00:00+00:00,10725.91,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774,100242.43058625399,100142.18815566774
2018-01-23 07:00:00+00:00,10780.0,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563,100747.94602227859,100647.1980762563
2018-01-23 08:00:00+00:00,10850.0,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772,101402.1534639817,101300.75131051772
2018-01-23 09:00:00+00:00,10631.21,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983,99357.38137583566,99258.02399445983
2018-01-23 10:00:00+00:00,10439.15,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204,97562.42307221425,97464.86064914204
2018-01-23 11:00:00+00:00,10350.0,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627,96729.24316610237,96632.51392293627
2018-01-23 12:00:00+00:00,10310.0,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974,96355.41034227202,96259.05493192974
2018-01-23 13:00:00+00:00,10729.1,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053,100272.24375395449,100171.97151020053
2018-01-23 14:00:00+00:00,10524.44,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569,98359.52811082652,98261.16858271569
2018-01-23 15:00:00+00:00,10362.39,96845.03788328382,96748.19284540054,96845.03788328382,96748.19284540054,96845.03788328382,96748.19284540054,98359.52811082652,98162.90741413298,98359.52811082652,98162.90741413298,98359.52811082652,98162.90741413298,98359.52811082652,98162.90741413298
2018-01-23 16:00:00+00:00,10196.47,95294.37933003553,95199.08495070551,95294.37933003553,95199.08495070551,95294.37933003553,95199.08495070551,96784.61991839713,96494.55631571707,96784.61991839713,96494.55631571707,96784.61991839713,96494.55631571707,98359.52811082652,98162.90741413298
2018-01-23 17:00:00+00:00,10260.1,95889.05389454367,95793.16484064914,95889.05389454367,95793.16484064914,95889.05389454367,95793.16484064914,97388.5941727624,97096.72045863802,97388.5941727624,97096.72045863802,97388.5941727624,97096.72045863802,98359.52811082652,98162.90741413298
2018-01-23 18:00:00+00:00,10317.8,96428.30774291894,96331.87943517603,96428.30774291894,96331.87943517603,96428.30774291894,96331.87943517603,97936.28102608433,97642.76589391286,97936.28102608433,97642.76589391286,97388.5941727624,96999.62373817939,98359.52811082652,98162.90741413298
2018-01-23 19:00:00+00:00,10451.0,97673.171046274,97575.49787522774,97673.171046274,97575.49787522774,97673.171046274,97575.49787522774,99200.61185559009,98903.30752265826,99200.61185559009,98903.30752265826,98645.8545135145,98153.61071352664,98359.52811082652,98162.90741413298
2018-01-23 20:00:00+00:00,10774.61,100697.57204926747,100596.87447721823,100697.57204926747,100596.87447721823,97673.171046274,97477.92237735252,99200.61185559009,98804.4042151356,99200.61185559009,98804.4042151356,98645.8545135145,98055.4571028131,98359.52811082652,98162.90741413298
2018-01-23 21:00:00+00:00,11370.0,95133.16392475872,94847.95469931231,95133.16392475872,94847.95469931231,97673.171046274,97477.92237735252,99200.61185559009,98804.4042151356,99200.61185559009,98804.4042151356,98645.8545135145,98055.4571028131,98359.52811082652,98162.90741413298
2018-01-23 22:00:00+00:00,11183.9,96690.26874502236,96400.39131932482,96690.26874502236,96400.39131932482,99271.84977377723,98974.33194073339,100824.29117540763,100321.17695470343,100824.29117540763,100321.17695470343,100260.45376812885,99560.73255567219,99969.44087964138,99669.83236535564
2018-01-23 23:00:00+00:00,11234.98,96248.65723852681,95960.10376412573,96248.65723852681,95960.10376412573,98818.44746452515,98522.28847865554,100363.79843197827,99862.9820746664,100363.79843197827,99862.9820746664,99802.53622787225,99106.01083794014,99512.85247665746,99214.61235827205
2018-01-24 00:00:00+00:00,11025.0,98047.5294258334,97753.58293261478,98047.5294258334,97753.58293261478,100665.34862488334,100363.65447438923,102239.5819576051,101729.40542175189,102239.5819576051,101729.40542175189,101667.82985163738,100958.28651228498,101372.73195691008,101068.91777786247
2018-01-24 01:00:00+00:00,11128.44,97127.61682322039,96836.4282279844,97127.61682322039,96836.4282279844,99720.87482336332,99422.01126179686,101280.33820634027,100774.9483063935,101280.33820634027,100774.9483063935,101667.82985163738,100857.3282257727,101372.73195691008,100967.8488600846
2018-01-24 02:00:00+00:00,10980.54,98418.46931720467,98123.41074619172,98418.46931720467,98123.41074619172,101046.19242280902,100743.3568830717,102626.3814990855,102114.27482965424,102626.3814990855,102114.27482965424,103019.0230139366,102095.55185100916,101372.73195691008,100967.8488600846
2018-01-24 03:00:00+00:00,11050.0,97795.90003748136,97502.70792916902,97795.90003748136,97502.70792916902,100407.00085976311,100106.08097777942,101977.19407670679,101468.32685900183,101977.19407670679,101468.32685900183,102367.35184489137,101449.7223169816,101372.73195691008,100967.8488600846
2018-01-24 04:00:00+00:00,10851.82,99549.85401661512,99251.40355427333,99549.85401661512,99251.40355427333,102207.78451862175,101901.46768621168,103806.13890223816,103288.14523157351,103806.13890223816,103288.14523157351,104203.29408820545,103269.20702003856,101372.73195691008,100967.8488600846
2018-01-24 05:00:00+00:00,10600.0,101859.94064157424,101554.56453953084,101859.94064157424,101554.56453953084,102207.78451862175,101799.56621852546,103806.13890223816,103184.85708634193,103806.13890223816,103184.85708634193,104203.29408820545,103165.93781301852,101372.73195691008,100967.8488600846
2018-01-24 06:00:00+00:00,10657.75,101859.94064157424,101453.0099749913,101859.94064157424,101453.0099749913,102207.78451862175,101799.56621852546,103806.13890223816,103184.85708634193,103806.13890223816,103184.85708634193,104203.29408820545,103165.93781301852,101372.73195691008,100967.8488600846
2018-01-24 07:00:00+00:00,10770.36,100783.68646825926,100280.67438381196,100783.68646825926,100280.67438381196,101127.85501993373,100623.22601261127,102709.32115911403,101992.50921551099,102709.32115911403,101992.50921551099,103102.27999543044,101973.80856298041,100301.6256403172,99801.11952585714
2018-01-24 08:00:00+00:00,10838.38,100147.18904815716,99647.3537267878,100147.18904815716,99647.3537267878,100489.18401000874,99987.74197740931,102060.6624304139,101348.37749875883,102060.6624304139,101348.37749875883,102451.13954280963,101329.79494983715,99668.17266603833,99170.82748825128
2018-01-24 09:00:00+00:00,10691.61,101503.35140236487,100996.74746519524,101503.35140236487,100996.74746519524,101849.97755453743,101341.74514854966,103442.73645115423,102720.80597658416,103442.73645115423,102720.80597658416,103838.50128420437,102701.97178851483,101017.84832810168,100513.76825527093
2018-01-24 10:00:00+00:00,10640.24,101991.04475832715,101482.00674020502,101991.04475832715,101482.00674020502,102339.33634586791,101828.66203462025,103939.74797434821,103214.34883897976,103939.74797434821,103214.34883897976,103838.50128420437,102599.26981672632,101017.84832810168,100413.25448701566
2018-01-24 11:00:00+00:00,10959.8,98927.9316835308,98434.18168420065,98927.9316835308,98434.18168420065,99265.76297509004,98770.42582568293,100818.10918963257,100114.49608049082,100818.10918963257,100114.49608049082,103838.50128420437,102599.26981672632,101017.84832810168,100413.25448701566
2018-01-24 12:00:00+00:00,10947.07,99042.83821196483,98548.51471334715,99042.83821196483,98548.51471334715,99381.06190049677,98885.14940829948,100935.21119240487,100230.7808242913,100935.21119240487,100230.7808242913,103959.11152539014,102615.7222281503,101135.18233138793,100429.35635770336
2018-01-24 13:00:00+00:00,10869.29,99746.54723694838,99248.71152166244,99746.54723694838,99248.71152166244,100087.17403777374,99587.73803895384,101652.3657119745,100942.93029739354,101652.3657119745,100942.93029739354,104697.75115174174,103344.81694252644,101853.75766540291,101142.91672933724
2018-01-24 14:00:00+00:00,11120.19,97444.05933739373,96957.71535532728,97444.05933739373,96957.71535532728,97776.82331881442,97288.91599317409,99305.88507182834,98612.8258276797,99305.88507182834,98612.8258276797,102280.97270862614,100959.26879992652,99502.62821736633,98808.1958959258
2018-01-24 15:00:00+00:00,11023.95,98287.39171486486,97796.83865500081,98287.39171486486,97796.83865500081,98623.03561160823,98130.90567816896,100165.33067296579,99466.27332791628,100165.33067296579,99466.27332791628,103166.1662901637,101833.02365746986,100363.77653764137,99663.33423196357
2018-01-24 16:00:00+00:00,11068.0,97894.65049188765,97406.05760621588,97894.65049188765,97406.05760621588,98228.95320750705,97738.7897492031,99765.08549622388,99068.82147625744,99765.08549622388,99068.82147625744,102753.93023819671,101426.11463737168,99962.7384019021,99265.09495539594
2018-01-24 17:00:00+00:00,11348.06,95417.5655789171,94941.33584138061,95417.5655789171,94941.33584138061,95743.4092397356,95265.64867067385,97240.67188544755,96562.02583633689,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 18:00:00+00:00,11335.43,95311.36911421196,94645.99806516604,95311.36911421196,94645.99806516604,95636.85012225668,94969.3020416877,97132.44636620345,96261.64651552217,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 19:00:00+00:00,11300.0,95311.36911421196,94551.35206710087,95311.36911421196,94551.35206710087,95636.85012225668,94874.33273964601,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 20:00:00+00:00,11069.93,93370.81276977774,92533.64353445786,95311.36911421196,94551.35206710087,95636.85012225668,94874.33273964601,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 21:00:00+00:00,11047.14,93563.0380885488,92538.69705688622,95507.58951507385,94651.26179006277,95636.85012225668,94874.33273964601,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 22:00:00+00:00,11111.01,94103.98092467795,92887.57014116427,96059.77494427343,95008.09929352587,96189.78288289055,95327.43408282331,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-24 23:00:00+00:00,11047.74,94639.84209959403,93229.67163583283,96606.7730984218,95358.01061884679,96189.78288289055,95232.10664874049,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-25 00:00:00+00:00,11187.34,94639.84209959403,93136.44196419699,96606.7730984218,95262.65260822795,96189.78288289055,95232.10664874049,97132.44636620345,96165.38486900665,99765.08549622388,98969.75265478117,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-25 01:00:00+00:00,11170.07,94785.93849722386,93186.93733161458,96755.90586558629,95314.30073374335,96338.27193841114,95283.73821328992,97282.39062004257,96217.52242482697,99919.09377938324,99023.4106421182,102753.93023819671,101324.6885227343,99962.7384019021,99165.82986044054
2018-01-25 02:00:00+00:00,11233.84,94244.80497720402,92654.9325193227,96203.52578944992,94770.15079038661,95788.27613699606,94739.76275155498,96727.00483912624,95668.21598314565,99348.65504351933,98458.08536692763,102167.30740313034,100645.47901238792,99392.05049861327,98501.0918215223
2018-01-25 03:00:00+00:00,11113.67,95252.95519245639,93646.07564053922,97232.62872256257,95783.92070525818,96812.93708493398,95753.20760121051,97761.70750282073,96691.59263037355,100411.40187599866,99511.30564766366,103260.20576474437,101722.09815712548,100455.26153850865,99554.77214848017
2018-01-25 04:00:00+00:00,11400.96,92790.65232605487,91225.310846302,94719.1510049675,93307.89230245214,94310.30845774508,93277.97313665006,95234.5530211342,94192.10077513763,97815.75240602561,96938.92379724726,100590.91429629577,99092.56699599145,100455.26153850865,99455.2173763317
2018-01-25 05:00:00+00:00,11318.06,93465.36262043621,91888.6390457833,95407.8840255475,93986.36361292715,94996.06865435545,93956.2268953711,95927.03369341548,94877.00144615646,98527.00179857321,97643.79749058463,101322.34277206998,99813.10051281526,100455.26153850865,99455.2173763317
2018-01-25 06:00:00+00:00,11465.49,92247.87495813976,90691.68991717647,94165.09291630382,92762.08934795119,93758.64188671933,92732.34519380877,94677.48009700229,93641.12565797307,97243.58079928857,96371.88118478339,100002.50942652434,98512.92668367809,99146.72286592498,98061.5456576208
2018-01-25 07:00:00+00:00,11563.79,91456.98280190524,89914.1397977434,93357.7633879825,91966.78854677272,92954.79708833176,91937.29940574811,93865.75758941339,92838.2883913426,96409.85768823355,95545.63163762365,99145.13249133644,97668.32076687856,98296.68306320214,97220.8096805152
2018-01-25 08:00:00+00:00,11633.02,90909.44891211859,89375.84258738262,92798.84992108712,91416.20255627194,92398.29609666509,91386.88996058697,93303.80286713678,92282.48491295596,95832.67196903971,94973.61985962762,98551.57125212548,97083.60089158759,97708.20131383922,96638.76896080462
2018-01-25 09:00:00+00:00,11450.12,92338.77149611023,90781.05306662466,94257.87858695092,92853.49256759678,93851.02706042859,92823.71910502164,94770.77064888213,93733.3950369461,97339.39986112082,96466.84131650862,100101.04700150214,98609.9964967762,99244.41719073974,98158.17070196308
2018-01-25 10:00:00+00:00,11543.66,91584.42405820162,90039.43117062253,93487.85329786893,92094.94019480306,93084.3254825209,92065.40996196604,93996.5553667282,92967.65443582088,96544.20055639658,95678.77024504857,99283.28684383389,97804.4172476235,98433.65513898642,97356.28257437477
2018-01-25 11:00:00+00:00,11475.0,92129.15480701406,90574.97252788486,93487.85329786893,92002.84525460826,93084.3254825209,91973.34455200407,93996.5553667282,92874.68678138505,96544.20055639658,95583.09147480351,99283.28684383389,97706.61283037587,98433.65513898642,97258.9262918004
2018-01-25 12:00:00+00:00,11425.31,92528.10014055308,90967.18781197292,93892.68218068994,92308.84238837942,93487.40697561252,92279.24356782663,94403.58707358419,93183.58361904643,96962.26428847913,95900.99633902086,99713.21159531712,98031.58042669145,98859.90074455123,97582.40490375627
2018-01-25 13:00:00+00:00,11315.41,93418.12747508025,91842.20073858374,94795.83542306653,93196.76068368019,94386.66187780947,93166.87715221988,95311.65470758159,94079.91604588939,97894.94382586618,96823.46754528645,100672.35248115087,98974.54571068754,98859.90074455123,97484.8224988525
2018-01-25 14:00:00+00:00,11340.07,93418.12747508025,91750.35853784515,94795.83542306653,93103.5639229965,94386.66187780947,93073.71027506766,95311.65470758159,93985.8361298435,97894.94382586618,96726.64407774116,100672.35248115087,98875.57116497685,98859.90074455123,97484.8224988525
2018-01-25 15:00:00+00:00,11320.0,93418.12747508025,91750.35853784515,94795.83542306653,93103.5639229965,94386.66187780947,93073.71027506766,95311.65470758159,93985.8361298435,97894.94382586618,96726.64407774116,100672.35248115087,98875.57116497685,98859.90074455123,97484.8224988525
