base_timestamp,horizon_step,forecast_timestamp,y_pred,y_true
2018-01-22 07:00:00+00:00,1,2018-01-22 08:00:00+00:00,13489.0400390625,11541.580078125
2018-01-22 08:00:00+00:00,1,2018-01-22 09:00:00+00:00,13524.40625,11634.08984375
2018-01-22 09:00:00+00:00,1,2018-01-22 10:00:00+00:00,13607.92578125,11473.26953125
2018-01-22 10:00:00+00:00,1,2018-01-22 11:00:00+00:00,13500.3671875,11634.0302734375
2018-01-22 11:00:00+00:00,1,2018-01-22 12:00:00+00:00,13617.5322265625,11756.5
2018-01-22 12:00:00+00:00,1,2018-01-22 13:00:00+00:00,13721.26953125,11753.490234375
2018-01-22 13:00:00+00:00,1,2018-01-22 14:00:00+00:00,13837.7490234375,11744.1103515625
2018-01-22 14:00:00+00:00,1,2018-01-22 15:00:00+00:00,13848.251953125,11717.9501953125
2018-01-22 15:00:00+00:00,1,2018-01-22 16:00:00+00:00,13778.9453125,11303.9296875
2018-01-22 16:00:00+00:00,1,2018-01-22 17:00:00+00:00,13592.7216796875,11343.240234375
2018-01-22 17:00:00+00:00,1,2018-01-22 18:00:00+00:00,13576.59375,10686.6904296875
2018-01-22 18:00:00+00:00,1,2018-01-22 19:00:00+00:00,13467.779296875,10739.8603515625
2018-01-22 19:00:00+00:00,1,2018-01-22 20:00:00+00:00,13396.90234375,10481.080078125
2018-01-22 20:00:00+00:00,1,2018-01-22 21:00:00+00:00,13288.060546875,10588.91015625
2018-01-22 21:00:00+00:00,1,2018-01-22 22:00:00+00:00,13284.001953125,10630.0
2018-01-22 22:00:00+00:00,1,2018-01-22 23:00:00+00:00,13283.50390625,10488.7802734375
2018-01-22 23:00:00+00:00,1,2018-01-23 00:00:00+00:00,13407.19140625,10619.5
2018-01-23 00:00:00+00:00,1,2018-01-23 01:00:00+00:00,13459.3232421875,10399.8701171875
2018-01-23 01:00:00+00:00,1,2018-01-23 02:00:00+00:00,13480.6220703125,10350.0
2018-01-23 02:00:00+00:00,1,2018-01-23 03:00:00+00:00,13381.34765625,10699.9697265625
2018-01-23 03:00:00+00:00,1,2018-01-23 04:00:00+00:00,13433.41796875,10808.990234375
2018-01-23 04:00:00+00:00,1,2018-01-23 05:00:00+00:00,13578.65625,10808.25
2018-01-23 05:00:00+00:00,1,2018-01-23 06:00:00+00:00,13703.513671875,10725.91015625
2018-01-23 06:00:00+00:00,1,2018-01-23 07:00:00+00:00,13683.7763671875,10780.0
2018-01-23 07:00:00+00:00,1,2018-01-23 08:00:00+00:00,13664.7080078125,10850.0
2018-01-23 08:00:00+00:00,1,2018-01-23 09:00:00+00:00,13515.169921875,10631.2099609375
2018-01-23 09:00:00+00:00,1,2018-01-23 10:00:00+00:00,13538.037109375,10439.150390625
2018-01-23 10:00:00+00:00,1,2018-01-23 11:00:00+00:00,13534.3623046875,10350.0
2018-01-23 11:00:00+00:00,1,2018-01-23 12:00:00+00:00,13557.4921875,10310.0
2018-01-23 12:00:00+00:00,1,2018-01-23 13:00:00+00:00,13401.876953125,10729.099609375
2018-01-23 13:00:00+00:00,1,2018-01-23 14:00:00+00:00,13395.517578125,10524.4404296875
2018-01-23 14:00:00+00:00,1,2018-01-23 15:00:00+00:00,13331.203125,10362.3896484375
2018-01-23 15:00:00+00:00,1,2018-01-23 16:00:00+00:00,13460.244140625,10196.4697265625
2018-01-23 16:00:00+00:00,1,2018-01-23 17:00:00+00:00,13510.97265625,10260.099609375
2018-01-23 17:00:00+00:00,1,2018-01-23 18:00:00+00:00,13543.8212890625,10317.7998046875
2018-01-23 18:00:00+00:00,1,2018-01-23 19:00:00+00:00,13566.314453125,10451.0
2018-01-23 19:00:00+00:00,1,2018-01-23 20:00:00+00:00,13451.453125,10774.6103515625
2018-01-23 20:00:00+00:00,1,2018-01-23 21:00:00+00:00,13409.0654296875,11370.0
2018-01-23 21:00:00+00:00,1,2018-01-23 22:00:00+00:00,13357.6923828125,11183.900390625
2018-01-23 22:00:00+00:00,1,2018-01-23 23:00:00+00:00,13345.275390625,11234.98046875
2018-01-23 23:00:00+00:00,1,2018-01-24 00:00:00+00:00,13368.009765625,11025.0
2018-01-24 00:00:00+00:00,1,2018-01-24 01:00:00+00:00,13287.955078125,11128.4404296875
2018-01-24 01:00:00+00:00,1,2018-01-24 02:00:00+00:00,13436.787109375,10980.5400390625
2018-01-24 02:00:00+00:00,1,2018-01-24 03:00:00+00:00,13438.919921875,11050.0
2018-01-24 03:00:00+00:00,1,2018-01-24 04:00:00+00:00,13460.79296875,10851.8203125
2018-01-24 04:00:00+00:00,1,2018-01-24 05:00:00+00:00,13408.0234375,10600.0
2018-01-24 05:00:00+00:00,1,2018-01-24 06:00:00+00:00,13398.169921875,10657.75
2018-01-24 06:00:00+00:00,1,2018-01-24 07:00:00+00:00,13348.0166015625,10770.3603515625
2018-01-24 07:00:00+00:00,1,2018-01-24 08:00:00+00:00,13331.0234375,10838.3798828125
2018-01-24 08:00:00+00:00,1,2018-01-24 09:00:00+00:00,13313.57421875,10691.6103515625
2018-01-24 09:00:00+00:00,1,2018-01-24 10:00:00+00:00,13298.978515625,10640.240234375
2018-01-24 10:00:00+00:00,1,2018-01-24 11:00:00+00:00,13268.703125,10959.7998046875
2018-01-24 11:00:00+00:00,1,2018-01-24 12:00:00+00:00,13318.662109375,10947.0703125
2018-01-24 12:00:00+00:00,1,2018-01-24 13:00:00+00:00,13335.6357421875,10869.2900390625
2018-01-24 13:00:00+00:00,1,2018-01-24 14:00:00+00:00,13402.23046875,11120.1904296875
2018-01-24 14:00:00+00:00,1,2018-01-24 15:00:00+00:00,13401.5078125,11023.9501953125
2018-01-24 15:00:00+00:00,1,2018-01-24 16:00:00+00:00,13428.244140625,11068.0
2018-01-24 16:00:00+00:00,1,2018-01-24 17:00:00+00:00,13359.623046875,11348.0595703125
2018-01-24 17:00:00+00:00,1,2018-01-24 18:00:00+00:00,13338.576171875,11335.4296875
2018-01-24 18:00:00+00:00,1,2018-01-24 19:00:00+00:00,13295.8564453125,11300.0
2018-01-24 19:00:00+00:00,1,2018-01-24 20:00:00+00:00,13179.3349609375,11069.9296875
2018-01-24 20:00:00+00:00,1,2018-01-24 21:00:00+00:00,13221.619140625,11047.1396484375
2018-01-24 21:00:00+00:00,1,2018-01-24 22:00:00+00:00,13222.2822265625,11111.009765625
2018-01-24 22:00:00+00:00,1,2018-01-24 23:00:00+00:00,13197.060546875,11047.740234375
2018-01-24 23:00:00+00:00,1,2018-01-25 00:00:00+00:00,13178.09375,11187.33984375
2018-01-25 00:00:00+00:00,1,2018-01-25 01:00:00+00:00,13149.953125,11170.0703125
2018-01-25 01:00:00+00:00,1,2018-01-25 02:00:00+00:00,13177.298828125,11233.83984375
2018-01-25 02:00:00+00:00,1,2018-01-25 03:00:00+00:00,13072.1015625,11113.669921875
2018-01-25 03:00:00+00:00,1,2018-01-25 04:00:00+00:00,13028.9921875,11400.9599609375
2018-01-25 04:00:00+00:00,1,2018-01-25 05:00:00+00:00,13210.453125,11318.0595703125
2018-01-25 05:00:00+00:00,1,2018-01-25 06:00:00+00:00,13264.953125,11465.490234375
2018-01-25 06:00:00+00:00,1,2018-01-25 07:00:00+00:00,13317.833984375,11563.7900390625
2018-01-25 07:00:00+00:00,1,2018-01-25 08:00:00+00:00,13315.7646484375,11633.01953125
2018-01-25 08:00:00+00:00,1,2018-01-25 09:00:00+00:00,13289.974609375,11450.1201171875
2018-01-25 09:00:00+00:00,1,2018-01-25 10:00:00+00:00,13296.1767578125,11543.66015625
2018-01-25 10:00:00+00:00,1,2018-01-25 11:00:00+00:00,13287.619140625,11475.0
2018-01-25 11:00:00+00:00,1,2018-01-25 12:00:00+00:00,13274.732421875,11425.3095703125
2018-01-25 12:00:00+00:00,1,2018-01-25 13:00:00+00:00,13156.59765625,11315.41015625
2018-01-25 13:00:00+00:00,1,2018-01-25 14:00:00+00:00,13150.3359375,11340.0703125
2018-01-25 14:00:00+00:00,1,2018-01-25 15:00:00+00:00,13112.701171875,11320.0
2018-01-25 15:00:00+00:00,1,2018-01-25 16:00:00+00:00,13068.4091796875,11157.0
2018-01-25 16:00:00+00:00,1,2018-01-25 17:00:00+00:00,13088.365234375,11038.599609375
2018-01-25 17:00:00+00:00,1,2018-01-25 18:00:00+00:00,12993.931640625,11231.0
2018-01-25 18:00:00+00:00,1,2018-01-25 19:00:00+00:00,12988.08984375,11179.8798828125
2018-01-25 19:00:00+00:00,1,2018-01-25 20:00:00+00:00,13019.998046875,10952.0595703125
2018-01-25 20:00:00+00:00,1,2018-01-25 21:00:00+00:00,13047.126953125,10919.650390625
2018-01-25 21:00:00+00:00,1,2018-01-25 22:00:00+00:00,13125.234375,10982.169921875
2018-01-25 22:00:00+00:00,1,2018-01-25 23:00:00+00:00,13167.7041015625,11246.98046875
2018-01-25 23:00:00+00:00,1,2018-01-26 00:00:00+00:00,13226.109375,11231.919921875
2018-01-26 00:00:00+00:00,1,2018-01-26 01:00:00+00:00,13277.103515625,11251.900390625
2018-01-26 01:00:00+00:00,1,2018-01-26 02:00:00+00:00,13263.00390625,11252.4296875
2018-01-26 02:00:00+00:00,1,2018-01-26 03:00:00+00:00,13237.6162109375,11150.099609375
2018-01-26 03:00:00+00:00,1,2018-01-26 04:00:00+00:00,13304.8095703125,11155.5400390625
2018-01-26 04:00:00+00:00,1,2018-01-26 05:00:00+00:00,13212.53125,11400.2900390625
2018-01-26 05:00:00+00:00,1,2018-01-26 06:00:00+00:00,13169.458984375,11325.33984375
