timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-01-22 10:00:00+00:00,11473.27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00+00:00,11634.03,101401.1698495721,101299.76867972253,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00+00:00,11756.5,100333.732231526,100032.93170229587,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00+00:00,11753.49,100359.42053450878,100058.54299174632,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00+00:00,11744.11,100439.51345708867,100138.39579574432,100079.80608312934,99979.72627704621,100079.80608312934,99979.72627704621,100079.80608312934,99979.72627704621,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00+00:00,11717.95,100663.24243033887,100361.45402953272,100302.73380835795,100202.43107454959,100079.80608312934,99879.74655076917,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00+00:00,11303.93,100663.24243033887,100261.09257550318,100302.73380835795,100102.22864347504,100079.80608312934,99879.74655076917,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00+00:00,11343.24,101013.3040513801,100509.14594396856,100651.54174205946,100349.88897080696,100427.83877416048,100126.8564409265,100427.83877416048,100126.8564409265,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681
2018-01-22 18:00:00+00:00,10686.69,95166.62490371738,94691.6476128469,94825.80150110986,94541.60847918523,94615.04652545773,94331.4851364059,94615.04652545773,94331.4851364059,94539.59817514793,94445.05857697278,94539.59817514793,94445.05857697278
2018-01-22 19:00:00+00:00,10739.86,95640.11196529873,95162.77149719042,95297.59284771148,95011.9858666493,95085.78929274663,94800.81708715048,95085.78929274663,94800.81708715048,95009.96556065013,94914.95559508949,95009.96556065013,94914.95559508949
2018-01-22 20:00:00+00:00,10481.08,93335.63609928371,92869.7972863494,93001.37007784941,92722.64487872474,92794.66999015078,92516.56427139563,92794.66999015078,92516.56427139563,92720.67325257674,92627.95257932418,92720.67325257674,92627.95257932418
2018-01-22 21:00:00+00:00,10588.91,94295.87890256218,93825.24751107693,93958.1739316025,93676.58119037133,93749.34730060333,93468.38041299408,93749.34730060333,93468.38041299408,93674.58928001145,93580.91469073146,93674.58928001145,93580.91469073146
2018-01-22 22:00:00+00:00,10630.0,94661.79169850684,94189.33403369637,94322.77627186695,94040.09081705741,94113.13929435734,93831.08212177902,94113.13929435734,93831.08212177902,94038.09117713927,93944.05308596215,93674.58928001145,93487.33377604073
