context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,20,10,100000.0,0.005,0.001,1108.9940301250026,amazon/chronos-t5-mini,505619.8617540888,3153.1398621790636,3.1562961583374007,213477.0177704627,505619.8617540888,3153.1398621790636,213477.0177704627,3.483591801513387,0.6362450893267767,0.27610670943882776,5.47523565989239,69.08012519840868,0.17775665399239543,0.16603295310519645,0.6562103929024081,1274,1263,1691,4228,10000,9469,cpu,ctx512_h20_samp10
