variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,136097.9881955253,12679.530706291669,97669.53269731607,0.3149630390792484,0.5495229874182552,0.2602485770404386,0.5731571677446905,0.6936572928691624,0.08746326137630485,0.0675990675990676,0.8449376710246276,638.0,548.0,987.0,2173.0
step1,0.015,126353.34408575547,30153.218720593606,74970.42869482096,0.23097554602037862,0.4451232003504401,0.30996187848883383,0.5189025102230896,0.3866726812163157,0.05351170568561873,0.03455964325529543,0.9119286510590858,416.0,300.0,642.0,1358.0
step1,0.02,87090.19107247531,34551.462812698235,51895.35307310235,-0.11555910674437253,0.39512840865339593,0.30832011901570544,-0.29245962632299677,-0.10961455672945217,0.0328367284889024,0.022195196108239588,0.944968075402858,265.0,197.0,430.0,892.0
step1,0.025,104345.00782894195,58404.82873348682,40948.563043165836,0.03850883178539122,0.29993200088147604,0.23491186378032936,0.12839187439891994,0.021047132376687976,0.019762845849802372,0.013681970203709334,0.9665551839464883,167.0,123.0,276.0,566.0
step1,0.03,111840.40692560097,76468.2617877226,33104.26986262315,0.10452361857480597,0.2671356463773188,0.2056418494993435,0.39127544373905976,0.198877443179191,0.012769838856795378,0.008918617614269788,0.9783115435289348,111.0,79.0,183.0,373.0
mean_horizon,0.01,136709.7211716876,12787.839800955748,98889.23723988916,0.32021259290100446,0.5561741995554711,0.29823498332775633,0.5757415449277191,0.6181692398558294,0.09638187899057464,0.0701327657849397,0.8334853552244856,646.0,538.0,1004.0,2188.0
mean_horizon,0.015,90700.51314481116,21429.71279656488,70772.37520861124,-0.08306068385370025,0.4722880951943528,0.3147270624994801,-0.17586867994104252,-0.046414098324876835,0.06030201682375595,0.03699199351373265,0.9027059896625114,421.0,300.0,658.0,1379.0
mean_horizon,0.02,90628.90608233048,34407.09657348328,55546.54295561651,-0.08370383532380243,0.41315867289394886,0.26959510207461146,-0.2025948886356498,-0.06290162197052579,0.038512212425255904,0.023411371237458192,0.9380764163372859,284.0,200.0,458.0,942.0
mean_horizon,0.025,132644.28806354527,70763.39023633275,47270.49753498803,0.28527549409893593,0.3463885181950378,0.23798625605514823,0.8235708723414108,0.9872191420929968,0.023816762947197728,0.014290057768318638,0.9618931792844836,186.0,128.0,299.0,613.0
mean_horizon,0.03,82173.34376341257,55513.75487184304,26417.02402149668,-0.1600620935857786,0.28159589916739536,0.3118405485464021,-0.5684105985173786,-0.29175484342601155,0.015202189115232594,0.009526705178879092,0.9752711057058883,113.0,83.0,192.0,388.0
