base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_pred_h4,y_pred_h5,y_true_h1,y_true_h2,y_true_h3,y_true_h4,y_true_h5
2018-03-27 07:00:00,7851.202,7847.143,7841.7773,7834.915,7841.2603,7765.0,7925.43017578125,7972.43017578125,7922.16015625,7943.31982421875
2018-03-27 08:00:00,7758.742,7757.0557,7754.019,7752.373,7758.332,7925.43017578125,7972.43017578125,7922.16015625,7943.31982421875,7931.64013671875
2018-03-27 09:00:00,7904.147,7910.9062,7913.7437,7910.5703,7919.1357,7972.43017578125,7922.16015625,7943.31982421875,7931.64013671875,8006.02978515625
2018-03-27 10:00:00,7951.105,7961.572,7966.707,7965.9224,7979.84,7922.16015625,7943.31982421875,7931.64013671875,8006.02978515625,7934.22998046875
2018-03-27 11:00:00,7924.8535,7931.8555,7932.335,7934.3496,7944.8843,7943.31982421875,7931.64013671875,8006.02978515625,7934.22998046875,7947.27978515625
2018-03-27 12:00:00,7933.714,7936.43,7936.884,7931.6123,7941.3984,7931.64013671875,8006.02978515625,7934.22998046875,7947.27978515625,8100.0
2018-03-27 13:00:00,7926.263,7928.631,7929.246,7921.6245,7930.9854,8006.02978515625,7934.22998046875,7947.27978515625,8100.0,8061.06982421875
2018-03-27 14:00:00,8002.1562,8006.999,8014.126,8012.192,8029.828,7934.22998046875,7947.27978515625,8100.0,8061.06982421875,8057.89013671875
2018-03-27 15:00:00,7938.49,7939.718,7941.4907,7938.5156,7955.1914,7947.27978515625,8100.0,8061.06982421875,8057.89013671875,8096.759765625
2018-03-27 16:00:00,7955.8457,7959.7095,7967.0615,7961.361,7980.018,8100.0,8061.06982421875,8057.89013671875,8096.759765625,7914.60986328125
2018-03-27 17:00:00,8098.159,8112.783,8125.936,8122.991,8145.8604,8061.06982421875,8057.89013671875,8096.759765625,7914.60986328125,7885.22021484375
2018-03-27 18:00:00,8053.0996,8057.875,8069.3394,8065.998,8088.6143,8057.89013671875,8096.759765625,7914.60986328125,7885.22021484375,7894.08984375
2018-03-27 19:00:00,8056.7393,8064.0996,8072.5596,8070.742,8089.1562,8096.759765625,7914.60986328125,7885.22021484375,7894.08984375,7995.0
2018-03-27 20:00:00,8083.9995,8090.884,8097.532,8093.704,8117.091,7914.60986328125,7885.22021484375,7894.08984375,7995.0,8005.27001953125
2018-03-27 21:00:00,7931.33,7932.8994,7938.9395,7940.001,7961.0576,7885.22021484375,7894.08984375,7995.0,8005.27001953125,7969.43017578125
2018-03-27 22:00:00,7896.408,7899.798,7906.9023,7903.785,7926.327,7894.08984375,7995.0,8005.27001953125,7969.43017578125,7791.7001953125
2018-03-27 23:00:00,7894.5234,7899.492,7907.8257,7900.9526,7920.914,7995.0,8005.27001953125,7969.43017578125,7791.7001953125,7799.5
2018-03-28 00:00:00,7979.3574,7988.1074,8000.189,7990.891,8015.673,8005.27001953125,7969.43017578125,7791.7001953125,7799.5,7830.0
2018-03-28 01:00:00,8001.1104,8009.9688,8024.6626,8014.616,8041.168,7969.43017578125,7791.7001953125,7799.5,7830.0,7828.990234375
2018-03-28 02:00:00,7971.5815,7975.073,7986.4834,7974.2666,7994.627,7791.7001953125,7799.5,7830.0,7828.990234375,7862.27001953125
2018-03-28 03:00:00,7795.679,7792.4775,7796.6313,7781.949,7801.5127,7799.5,7830.0,7828.990234375,7862.27001953125,7831.56005859375
2018-03-28 04:00:00,7810.363,7808.2275,7812.454,7793.657,7814.5454,7830.0,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875
2018-03-28 05:00:00,7820.086,7822.412,7824.5005,7809.507,7830.102,7828.990234375,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125
2018-03-28 06:00:00,7821.9375,7826.914,7832.24,7817.009,7843.461,7862.27001953125,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375
2018-03-28 07:00:00,7862.9834,7872.972,7880.5854,7867.551,7895.8037,7831.56005859375,7848.56982421875,7891.60986328125,7880.97021484375,7908.2099609375
