variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,198043.90090151568,19907.997295982557,99891.60082007616,0.8497254175146114,0.5282762638890397,0.3181296939940723,1.6084868384188649,4.296273426043952,0.08255467707156793,0.06201868775028237,0.8554266351781497,625.0,523.0,930.0,2078.0
step1,0.015,123696.5668100051,30724.639438225786,72321.31938590342,0.21095696468789815,0.42704022873225056,0.3604193088803256,0.4939978730204498,0.2891418114595928,0.05062121367696889,0.032446863127631176,0.9169319231954,400.0,296.0,626.0,1322.0
step1,0.02,84657.2872374465,34609.79862535056,47418.0077505018,-0.13921921202362952,0.36177281287192115,0.31262441143845143,-0.3848249704516007,-0.17137186730485393,0.0314200636615669,0.020946709107711264,0.9476332272307219,259.0,188.0,420.0,867.0
step1,0.025,84455.54845818716,48712.32716836457,34068.90299380788,-0.14106570448480937,0.30760501632240067,0.3045488548853389,-0.4585936411939345,-0.21241857925104465,0.01940650990861485,0.013143033165622754,0.9674504569257624,158.0,117.0,257.0,532.0
step1,0.03,93564.82430088302,64616.01993455875,26924.002503847336,-0.05811211654483406,0.25102099111114434,0.27013940305535955,-0.2315030160928008,-0.049800695861123574,0.012526953485984187,0.008419755621727077,0.9790532908922888,109.0,76.0,178.0,363.0
mean_horizon,0.01,214073.21026906552,20551.704357705974,122696.8287826496,0.9839491102540607,0.5391684862922441,0.3020779638073382,1.82493809499232,5.944313819533278,0.09631378991682925,0.06304548721634665,0.8406407228668241,666.0,505.0,969.0,2140.0
mean_horizon,0.015,154978.57387667912,36837.05496871606,82346.69474736399,0.48340097747862365,0.46595099734788126,0.31134559368399417,1.0374502474081286,1.610764609668895,0.06068384844439881,0.033268302700482595,0.9060478488551186,430.0,288.0,654.0,1372.0
mean_horizon,0.02,73045.68907324076,28806.289846956308,45796.490921783465,-0.24625395404432615,0.4158983186626708,0.37877621405346806,-0.5921013454350106,-0.3849431197064413,0.039429099496868264,0.020741349214498408,0.9398295512886333,279.0,186.0,439.0,904.0
mean_horizon,0.025,80766.7720749782,44757.47291950899,36764.22668846758,-0.17490758377472215,0.34515433145129704,0.2944498850480115,-0.5067518145847243,-0.30101806780470575,0.026491426224458364,0.012116233699558476,0.9613923400759832,184.0,111.0,283.0,578.0
mean_horizon,0.03,102707.6292535737,69664.03974033693,30300.732628648944,0.024338018767119607,0.2971857598757951,0.2944498850480114,0.0818949695883523,0.006769102003381708,0.018174350549337713,0.00780367594208851,0.9740219735085738,121.0,73.0,186.0,380.0
