base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-02-12 15:00:00,8816.979,8825.324,8842.807,8658.919921875,8760.3203125,8671.1904296875
2018-02-12 16:00:00,8673.707,8668.827,8682.852,8760.3203125,8671.1904296875,8546.099609375
2018-02-12 17:00:00,8745.034,8746.256,8753.136,8671.1904296875,8546.099609375,8655.7900390625
2018-02-12 18:00:00,8657.9795,8659.834,8666.852,8546.099609375,8655.7900390625,8668.0
2018-02-12 19:00:00,8556.662,8548.148,8550.149,8655.7900390625,8668.0,8769.990234375
2018-02-12 20:00:00,8650.396,8646.268,8652.738,8668.0,8769.990234375,8655.98046875
2018-02-12 21:00:00,8652.291,8655.838,8660.275,8769.990234375,8655.98046875,8782.76953125
2018-02-12 22:00:00,8769.243,8771.817,8777.306,8655.98046875,8782.76953125,8837.9697265625
2018-02-12 23:00:00,8673.414,8660.135,8665.01,8782.76953125,8837.9697265625,8840.0
2018-02-13 00:00:00,8767.99,8764.371,8771.38,8837.9697265625,8840.0,8889.990234375
2018-02-13 01:00:00,8830.539,8831.001,8840.362,8840.0,8889.990234375,8899.0
2018-02-13 02:00:00,8856.346,8856.637,8865.583,8889.990234375,8899.0,8922.1201171875
2018-02-13 03:00:00,8891.742,8895.792,8903.367,8899.0,8922.1201171875,8760.0
2018-02-13 04:00:00,8923.754,8926.302,8932.383,8922.1201171875,8760.0,8725.490234375
2018-02-13 05:00:00,8950.65,8951.913,8955.377,8760.0,8725.490234375,8754.0
2018-02-13 06:00:00,8781.694,8778.48,8775.77,8725.490234375,8754.0,8589.099609375
2018-02-13 07:00:00,8746.014,8737.331,8742.126,8754.0,8589.099609375,8608.0
2018-02-13 08:00:00,8769.033,8762.948,8771.948,8589.099609375,8608.0,8713.0
2018-02-13 09:00:00,8616.264,8606.464,8612.923,8608.0,8713.0,8615.25
2018-02-13 10:00:00,8608.963,8596.896,8597.847,8713.0,8615.25,8531.990234375
2018-02-13 11:00:00,8710.137,8698.6,8696.513,8615.25,8531.990234375,8454.849609375
2018-02-13 12:00:00,8605.5625,8592.908,8587.4375,8531.990234375,8454.849609375,8517.6103515625
2018-02-13 13:00:00,8554.406,8539.56,8540.279,8454.849609375,8517.6103515625,8499.3095703125
2018-02-13 14:00:00,8466.258,8445.572,8445.227,8517.6103515625,8499.3095703125,8586.7197265625
2018-02-13 15:00:00,8534.836,8518.66,8520.924,8499.3095703125,8586.7197265625,8611.76953125
2018-02-13 16:00:00,8517.113,8502.246,8500.875,8586.7197265625,8611.76953125,8593.01953125
2018-02-13 17:00:00,8610.794,8597.541,8597.176,8611.76953125,8593.01953125,8503.1796875
2018-02-13 18:00:00,8624.388,8609.336,8610.914,8593.01953125,8503.1796875,8546.7900390625
2018-02-13 19:00:00,8612.696,8600.062,8605.125,8503.1796875,8546.7900390625,8626.8798828125
2018-02-13 20:00:00,8519.445,8502.559,8507.186,8546.7900390625,8626.8798828125,8570.099609375
2018-02-13 21:00:00,8553.808,8546.768,8557.412,8626.8798828125,8570.099609375,8621.990234375
2018-02-13 22:00:00,8649.992,8649.078,8657.368,8570.099609375,8621.990234375,8710.919921875
2018-02-13 23:00:00,8587.109,8586.397,8599.986,8621.990234375,8710.919921875,8545.990234375
2018-02-14 00:00:00,8646.005,8652.084,8660.553,8710.919921875,8545.990234375,8543.990234375
2018-02-14 01:00:00,8707.083,8711.465,8718.996,8545.990234375,8543.990234375,8522.990234375
2018-02-14 02:00:00,8563.445,8563.523,8569.209,8543.990234375,8522.990234375,8608.3701171875
2018-02-14 03:00:00,8559.801,8559.835,8567.381,8522.990234375,8608.3701171875,8652.7001953125
2018-02-14 04:00:00,8519.395,8519.584,8526.789,8608.3701171875,8652.7001953125,8671.759765625
2018-02-14 05:00:00,8589.486,8593.413,8600.788,8652.7001953125,8671.759765625,8703.2099609375
2018-02-14 06:00:00,8650.355,8657.28,8664.73,8671.759765625,8703.2099609375,8811.150390625
2018-02-14 07:00:00,8669.012,8677.061,8689.723,8703.2099609375,8811.150390625,8837.919921875
2018-02-14 08:00:00,8708.141,8720.407,8734.774,8811.150390625,8837.919921875,8792.8701171875
2018-02-14 09:00:00,8805.489,8816.049,8831.754,8837.919921875,8792.8701171875,8885.5703125
2018-02-14 10:00:00,8836.629,8847.458,8862.246,8792.8701171875,8885.5703125,8877.740234375
2018-02-14 11:00:00,8790.248,8794.945,8809.004,8885.5703125,8877.740234375,8785.0
2018-02-14 12:00:00,8875.78,8884.4795,8897.402,8877.740234375,8785.0,8773.990234375
2018-02-14 13:00:00,8892.172,8901.778,8919.399,8785.0,8773.990234375,8965.2099609375
2018-02-14 14:00:00,8800.094,8805.819,8817.774,8773.990234375,8965.2099609375,9179.8896484375
2018-02-14 15:00:00,8782.439,8781.2,8796.801,8965.2099609375,9179.8896484375,9235.990234375
2018-02-14 16:00:00,8963.455,8970.186,8985.401,9179.8896484375,9235.990234375,9180.0
2018-02-14 17:00:00,9156.954,9167.115,9180.294,9235.990234375,9180.0,9342.990234375
2018-02-14 18:00:00,9212.806,9220.141,9234.535,9180.0,9342.990234375,9271.830078125
2018-02-14 19:00:00,9165.66,9169.238,9182.479,9342.990234375,9271.830078125,9319.98046875
2018-02-14 20:00:00,9328.932,9346.508,9363.658,9271.830078125,9319.98046875,9291.009765625
2018-02-14 21:00:00,9254.029,9252.324,9269.787,9319.98046875,9291.009765625,9264.2998046875
2018-02-14 22:00:00,9321.478,9328.202,9348.508,9291.009765625,9264.2998046875,9310.6298828125
2018-02-14 23:00:00,9293.84,9294.338,9314.711,9264.2998046875,9310.6298828125,9287.8203125
2018-02-15 00:00:00,9282.502,9277.769,9293.854,9310.6298828125,9287.8203125,9457.5
2018-02-15 01:00:00,9323.615,9321.239,9341.945,9287.8203125,9457.5,9490.98046875
2018-02-15 02:00:00,9306.688,9303.252,9323.035,9457.5,9490.98046875,9395.830078125
2018-02-15 03:00:00,9470.827,9472.577,9495.336,9490.98046875,9395.830078125,9416.73046875
2018-02-15 04:00:00,9506.838,9507.369,9525.77,9395.830078125,9416.73046875,9640.76953125
2018-02-15 05:00:00,9431.057,9428.316,9445.143,9416.73046875,9640.76953125,9649.51953125
2018-02-15 06:00:00,9451.483,9443.42,9452.477,9640.76953125,9649.51953125,9748.98046875
2018-02-15 07:00:00,9635.872,9631.477,9644.893,9649.51953125,9748.98046875,9701.0
2018-02-15 08:00:00,9657.672,9661.953,9679.166,9748.98046875,9701.0,9713.2900390625
2018-02-15 09:00:00,9773.048,9774.445,9790.658,9701.0,9713.2900390625,9855.330078125
2018-02-15 10:00:00,9734.529,9738.669,9753.312,9713.2900390625,9855.330078125,9888.9404296875
2018-02-15 11:00:00,9735.913,9745.288,9761.256,9855.330078125,9888.9404296875,9650.7900390625
2018-02-15 12:00:00,9864.065,9876.443,9892.4795,9888.9404296875,9650.7900390625,9665.5400390625
2018-02-15 13:00:00,9910.58,9923.91,9944.662,9650.7900390625,9665.5400390625,9619.080078125
2018-02-15 14:00:00,9710.902,9709.659,9718.806,9665.5400390625,9619.080078125,9744.0
