variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,172178.0201198982,888.6478753016261,139362.76933708412,0.6524609123588094,0.6908289464747972,0.4485838134948791,0.9444608765863468,1.3737094087808932,0.2575134451123062,0.17494463777285668,0.567541917114837,1428.0,1204.0,1683.0,4315.0
step1,0.01,129813.58607519168,7662.903337253132,133193.83885615855,0.27277013184737786,0.5837319466645823,0.460164196916112,0.4672866260035517,0.27699207248133967,0.13824739006643466,0.08161974058842139,0.7801328693451439,788.0,626.0,1121.0,2535.0
step1,0.015,159252.6550595414,27813.100770336154,108142.53949051253,0.5374580578416743,0.4969936500113158,0.2913750397959949,1.0814183598310305,1.9947385053848519,0.08815775598439313,0.044289781714647265,0.8675524623009596,502.0,370.0,760.0,1632.0
step1,0.02,152019.55242770977,50471.84697627453,80354.6807483267,0.47279657045802503,0.43640075687376895,0.23957399966570125,1.083399978141614,2.138077566073159,0.059791205314773804,0.02530844669408415,0.9149003479911421,338.0,213.0,509.0,1060.0
step1,0.025,180973.5695356715,87353.81522029775,71982.97723793756,0.7303431681351433,0.38069454387799434,0.22061306423611104,1.9184492656380308,6.351057764525965,0.041653485184013496,0.014130549404196984,0.9442159654117895,240.0,124.0,344.0,708.0
step1,0.03,135872.718063975,83051.53882295806,47304.830160223115,0.32758929268573334,0.3498461685709098,0.22644542767253162,0.936380964307559,1.354623853238029,0.03184646209005589,0.009385215649056205,0.9587683222608879,165.0,81.0,235.0,481.0
step1,0.04,114307.19787856736,90628.74722280064,22541.12090522342,0.13157043511107958,0.3065008473986026,0.2143175091770234,0.42926613817799,0.26352831738017385,0.019403142465464516,0.004007170726563324,0.9765896868079722,83.0,33.0,114.0,230.0
mean_horizon,0.005,285995.9380988799,2051.734053772248,204359.8735241015,1.6414737352400586,0.6748633822883903,0.4059439927082934,2.432305231429204,9.835261083287028,0.2560371190551513,0.15406516925023728,0.5898977116946114,1361.0,1106.0,1645.0,4112.0
mean_horizon,0.01,221810.06157711722,16714.57478344344,157073.76985951271,1.0884081761568787,0.5778747706510786,0.40838799358523215,1.883467199875491,5.019689932289715,0.13961826426236423,0.07012548771485817,0.7902562480227776,753.0,539.0,1045.0,2337.0
mean_horizon,0.015,143165.3706338449,30420.95546313992,100571.5641089426,0.3933244955454911,0.49314015886347384,0.3367778671838969,0.7975916957401622,0.9315111886701571,0.08900137087419593,0.03543182537171781,0.8755668037540862,478.0,296.0,680.0,1454.0
mean_horizon,0.02,145413.3640308273,54875.39623464846,78813.63054774464,0.41353604544055544,0.4410948891715479,0.25497021476623594,0.9375217341947609,1.5205659642594986,0.061900242539280816,0.02014130549404197,0.9179584519666772,317.0,170.0,459.0,946.0
mean_horizon,0.025,130250.09152960838,67028.24795598252,55439.805860656124,0.27672572068113066,0.38532212840670993,0.234680210310936,0.718167217194038,0.8468346797724056,0.04471158915954867,0.012548771485816724,0.9427396393546346,223.0,109.0,322.0,654.0
mean_horizon,0.03,121882.3507784644,78479.00091887802,41086.34381257309,0.20071874989950134,0.3540959369865966,0.22092074977385823,0.5668484976349758,0.5150132884492236,0.0333227881472108,0.007487082146999895,0.9591901297057893,155.0,65.0,215.0,435.0
mean_horizon,0.04,126756.49228339143,101712.96552988167,23305.580293538245,0.24503851026313694,0.31457537688103754,0.20366521147907135,0.7789500649817317,0.9371888409725356,0.02024675735526732,0.0035853632816619215,0.9761678793630708,80.0,30.0,107.0,217.0
