context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,20,5,100000.0,0.005,0.001,794.8566198330082,amazon/chronos-t5-mini,186822.94297511302,1012.7169501611445,0.0,111693.05317933529,186822.94297511302,1012.7169501611445,111693.05317933529,0.783610397254771,0.6398162248353714,0.43461635109090546,1.2247429290440373,2.2082033746641807,0.19275454161385722,0.17300380228136883,0.634241656104774,1332,1275,1693,4300,10000,9469,cpu,ctx512_h20_samp5
