variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,24220.71069531245,18175.007775284696,9488.076398778188,-0.7303008328632918,0.8193557071538626,0.8189943762309616,-0.8913110953972428,-0.7947859645929173,0.5917764891934634,0.33136531365313654,0.0768581971534001,76.0,68.0,126.0,270.0
step1,0.01,19947.873071841124,15831.489067379252,7626.99577294083,-0.7745862254707074,0.8104559646277666,0.8364362190349119,-0.95574128549534,-0.8850693191078299,0.5614127569847127,0.31344227727991564,0.12514496573537165,60.0,56.0,109.0,225.0
step1,0.015,20205.95259099574,16262.545851842116,7437.670106205299,-0.771892331343213,0.8063799746884633,0.8385152882263944,-0.9572315230687936,-0.8811761483080942,0.5392725355824987,0.30015814443858724,0.16056931997891408,60.0,49.0,104.0,213.0
step1,0.02,21650.524169640943,17355.649786575697,7555.2604639692545,-0.7568607276027821,0.7957657569234092,0.8247160666714267,-0.951109947893408,-0.8728552726009227,0.5209277807063785,0.28697944122298363,0.19209277807063785,52.0,59.0,109.0,220.0
step1,0.025,23723.21293134633,18344.401446033666,8448.700874685197,-0.735424485071159,0.7906605172557891,0.82621221119624,-0.9301393822264675,-0.827931694725137,0.5068002108592514,0.26958355297838693,0.22361623616236162,56.0,73.0,127.0,256.0
step1,0.03,27035.59570847637,20656.267114023416,10493.516617017185,-0.7014561046267166,0.7827544126828119,0.8121220707473912,-0.8961381670434109,-0.7740235249155321,0.4875065893516078,0.24786505007907222,0.26462836056932,69.0,66.0,133.0,268.0
step1,0.04,28332.26909791618,21133.380531478077,12947.931767249607,-0.6882467698973318,0.7716571074460745,0.7927255310360554,-0.8919075108051516,-0.7743568729980711,0.4422772799156563,0.2131787032156036,0.3445440168687401,83.0,64.0,145.0,292.0
mean_horizon,0.005,20203.238852877912,15466.839107599673,9072.928454818515,-0.7719206443449596,0.817994770324679,0.8067096723427613,-0.9436743025124332,-0.9029787302930362,0.5541381128096995,0.3705851344227728,0.07527675276752767,65.0,69.0,122.0,256.0
mean_horizon,0.01,17381.477419562023,14560.502521982196,6235.806301965535,-0.8015251405641952,0.811950908335985,0.8337062938244943,-0.9871596082167622,-0.949055140396722,0.5332630469161834,0.34422772799156565,0.12250922509225093,44.0,45.0,84.0,173.0
mean_horizon,0.015,17827.61105896309,15266.622093859776,5201.39256477248,-0.7968216526500081,0.8063625833180325,0.8294380020933164,-0.9881679397514141,-0.949309784289205,0.5171323141802847,0.3322087506589352,0.1506589351607802,42.0,36.0,75.0,153.0
mean_horizon,0.02,19658.632542164734,16077.406893647594,6824.9688355765675,-0.7776085294060222,0.8018109615799849,0.8119200810801184,-0.9698152889725138,-0.9288311229476494,0.50458618871903,0.32145492883500265,0.17395888244596733,58.0,43.0,99.0,200.0
mean_horizon,0.025,26126.117558732098,20405.631207450268,8458.229510413843,-0.7107496205576247,0.7926510308405246,0.8049986261158829,-0.8966740632431249,-0.7916917241075777,0.48697944122298364,0.3073273589878756,0.20569319978914075,75.0,49.0,122.0,246.0
mean_horizon,0.03,25155.716425199393,19297.03724613412,8228.205735104033,-0.7206927932464245,0.7867062893010337,0.8284211764156663,-0.916088765334188,-0.7969600366892299,0.4619926199261993,0.2877174486030575,0.2502899314707433,71.0,62.0,131.0,264.0
mean_horizon,0.04,28450.403401718795,21737.236290427525,10420.429682436952,-0.6870456336060113,0.7757475832011731,0.796936046984878,-0.8856561702337152,-0.7635320386591102,0.4187664733790195,0.25166051660516603,0.32957301001581446,74.0,61.0,133.0,268.0
