timestamp,y_true,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-02-13 06:00:00,8760.0,104512.55191189877,103264.96576023204,101171.05125743031,100968.81032596671,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-02-13 07:00:00,8725.490234375,104100.82774850263,102755.29826982642,100772.49083883115,100470.47558301468,99606.05290382421,99506.44685092039,100000.0,100000.0,100000.0,100000.0
2018-02-13 08:00:00,8754.0,104100.82774850263,102652.5429715566,100772.49083883115,100370.00510743166,99606.05290382421,99406.94040406946,100000.0,100000.0,100000.0,100000.0
2018-02-13 09:00:00,8589.099609375,104100.82774850263,102652.5429715566,100772.49083883115,100370.00510743166,99606.05290382421,99406.94040406946,100000.0,100000.0,100000.0,100000.0
2018-02-13 10:00:00,8608.0,104329.90255241863,102775.55238103645,100994.24160756472,100490.27933250542,99825.23691543375,99526.06058057296,100000.0,100000.0,100000.0,100000.0
2018-02-13 11:00:00,8713.0,104329.90255241863,102672.77682865542,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 12:00:00,8615.25,105500.36599491823,103720.82454661228,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 13:00:00,8531.990234375,104480.78609345412,102513.00565958652,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 14:00:00,8454.849609375,104480.78609345412,102410.49265392694,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 15:00:00,8517.6103515625,105256.35183175982,103067.51981716004,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 16:00:00,8499.3095703125,105256.35183175982,102964.45229734287,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 17:00:00,8586.7197265625,105256.35183175982,102964.45229734287,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 18:00:00,8611.76953125,105256.35183175982,102964.45229734287,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 19:00:00,8593.01953125,105256.35183175982,102964.45229734287,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 20:00:00,8503.1796875,105256.35183175982,102964.45229734287,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 21:00:00,8546.7900390625,105796.18124572799,103389.03469363895,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 22:00:00,8626.8798828125,105796.18124572799,103285.64565894532,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-13 23:00:00,8570.099609375,105796.18124572799,103285.64565894532,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 00:00:00,8621.990234375,105796.18124572799,103285.64565894532,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 01:00:00,8710.919921875,105796.18124572799,103285.64565894532,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 02:00:00,8545.990234375,105796.18124572799,103285.64565894532,100994.24160756472,100389.78905317292,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 03:00:00,8543.990234375,105771.42198943485,103158.21246404198,100970.60613903789,100265.92874835418,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 04:00:00,8522.990234375,105771.42198943485,103055.05425157794,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 05:00:00,8608.3701171875,105771.42198943485,103055.05425157794,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 06:00:00,8652.7001953125,105226.73637109436,102421.83261463839,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 07:00:00,8671.759765625,105226.73637109436,102319.41078202376,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 08:00:00,8703.2099609375,105226.73637109436,102319.41078202376,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 09:00:00,8811.150390625,105226.73637109436,102319.41078202376,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 10:00:00,8837.919921875,104907.04254194141,101906.54127273723,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 11:00:00,8792.8701171875,104907.04254194141,101804.6347314645,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 12:00:00,8885.5703125,104907.04254194141,101804.6347314645,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 13:00:00,8877.740234375,104999.48796863627,101792.45193046844,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 14:00:00,8785.0,104999.48796863627,101690.65947853797,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 15:00:00,8773.990234375,104867.89778613432,101461.65285585132,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 16:00:00,8965.2099609375,104867.89778613432,101360.19120299547,100970.60613903789,100165.66281960583,99825.23691543375,99426.53451999239,100000.0,100000.0,100000.0,100000.0
2018-02-14 17:00:00,9179.8896484375,102356.74549593686,98834.10093932983,98552.77785982742,97669.34249306383,97434.83549048177,96948.634687523,100000.0,100000.0,100000.0,100000.0
2018-02-14 18:00:00,9235.990234375,101731.21799866951,98230.10119797714,97950.49735369458,97072.46087990371,96839.38700786626,96356.15749878724,100000.0,100000.0,100000.0,100000.0
2018-02-14 19:00:00,9180.0,101731.21799866951,98131.87109677917,97950.49735369458,96975.3884190238,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-14 20:00:00,9342.990234375,101731.21799866951,98131.87109677917,97950.49735369458,96975.3884190238,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-14 21:00:00,9271.830078125,102506.04588424876,98780.40555263677,98696.52967542487,97616.27990572424,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-14 22:00:00,9319.98046875,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-14 23:00:00,9291.009765625,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 00:00:00,9264.2998046875,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 01:00:00,9310.6298828125,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 02:00:00,9287.8203125,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 03:00:00,9457.5,102506.04588424876,98681.62514708414,98696.52967542487,97518.66362581852,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 04:00:00,9490.98046875,102143.16452385609,98233.95032501723,98347.13437248736,97076.26464503743,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 05:00:00,9395.830078125,102143.16452385609,98135.71637469222,98347.13437248736,96979.1883803924,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 06:00:00,9416.73046875,102370.37510775037,98255.65864766508,98347.13437248736,96979.1883803924,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 07:00:00,9640.76953125,102370.37510775037,98157.40298901741,98347.13437248736,96979.1883803924,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 08:00:00,9649.51953125,102277.46335632956,97970.24663256347,98257.87413003785,96794.27852136562,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 09:00:00,9748.98046875,102277.46335632956,97872.2763859309,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 10:00:00,9701.0,102277.46335632956,97872.2763859309,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 11:00:00,9713.2900390625,102277.46335632956,97872.2763859309,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 12:00:00,9855.330078125,102277.46335632956,97872.2763859309,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 13:00:00,9888.9404296875,101928.65905722679,97440.95692209563,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 14:00:00,9650.7900390625,101928.65905722679,97343.51596517353,98257.87413003785,96697.48424284425,96839.38700786626,96259.80134128846,100000.0,100000.0,100000.0,100000.0
2018-02-15 15:00:00,9665.5400390625,102084.44399452298,97394.80080375964,98408.04874139628,96748.42872355164,96987.39364282407,96310.51523142455,100152.83722825072,100052.68439102247,100000.0,100000.0
2018-02-15 16:00:00,9619.080078125,102084.44399452298,97297.40600295589,98408.04874139628,96651.68029482808,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 17:00:00,9744.0,102084.44399452298,97297.40600295589,98408.04874139628,96651.68029482808,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 18:00:00,9675.0,102807.33260655317,97888.4098585693,98408.04874139628,96651.68029482808,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 19:00:00,9881.23046875,102807.33260655317,97790.52144871073,98408.04874139628,96651.68029482808,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 20:00:00,9851.73046875,103114.25959519947,97984.38848665897,98701.84185218875,96843.2896112924,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 21:00:00,9919.3095703125,103114.25959519947,97886.40409817231,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 22:00:00,10086.0,103114.25959519947,97886.40409817231,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-15 23:00:00,10071.01953125,103267.41247478953,97933.76039022968,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-16 00:00:00,10119.4404296875,103267.41247478953,97835.82662983946,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-16 01:00:00,10100.009765625,103267.41247478953,97835.82662983946,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-16 02:00:00,9895.7900390625,103267.41247478953,97835.82662983946,98701.84185218875,96746.44632168111,96987.39364282407,96214.20471619313,100152.83722825072,99952.63170663145,100000.0,100000.0
2018-02-16 03:00:00,10106.8701171875,105470.1364015201,99822.77055834641,100807.18083038063,98711.2660686516,99056.16294233993,98168.21518947571,102289.12635960159,101982.56574561275,100000.0,100000.0
2018-02-16 04:00:00,10018.0,106397.53957115665,100499.11517958573,100807.18083038063,98612.55480258295,99056.16294233993,98070.04697428623,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 05:00:00,10253.41015625,108897.7453422748,102654.99410859951,100807.18083038063,98612.55480258295,99056.16294233993,98070.04697428623,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 06:00:00,10298.0,108424.1728063532,102004.15279592045,100368.79239437675,98085.52660604895,98625.38930110593,97545.91817451693,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 07:00:00,10212.0703125,108424.1728063532,101902.14864312453,100368.79239437675,97987.4410794429,98625.38930110593,97448.37225634242,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 08:00:00,10108.5595703125,107325.17267662301,100768.3872585911,100368.79239437675,97987.4410794429,98625.38930110593,97448.37225634242,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 09:00:00,10006.349609375,106239.98327544417,99749.49501644773,100368.79239437675,97987.4410794429,98625.38930110593,97448.37225634242,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 10:00:00,10114.990234375,107393.44868826764,100832.49210380396,100368.79239437675,97987.4410794429,98625.38930110593,97448.37225634242,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 11:00:00,9867.3095703125,107393.44868826764,100731.65961170016,100368.79239437675,97987.4410794429,98625.38930110593,97448.37225634242,102289.12635960159,101880.58317986714,100000.0,100000.0
2018-02-16 12:00:00,9756.5595703125,106188.07204963351,99501.45337836829,99242.26001202188,96790.74918268624,97518.42475446188,96258.26384911557,101141.0402816691,100636.34547975879,100000.0,100000.0
2018-02-16 13:00:00,9946.4599609375,108254.902699989,101438.1365634741,101173.89829157857,98674.67157830278,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 14:00:00,9891.009765625,108858.40942718888,101799.63344196664,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 15:00:00,9800.0,108858.40942718888,101697.83380852467,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 16:00:00,9828.2197265625,108858.40942718888,101697.83380852467,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 17:00:00,9879.8095703125,108858.40942718888,101697.83380852467,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 18:00:00,9868.76953125,108858.40942718888,101697.83380852467,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 19:00:00,10037.9501953125,108858.40942718888,101697.83380852467,101173.89829157857,98575.99690672447,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 20:00:00,10033.9501953125,108901.78816779192,101636.6207884472,101214.21484877322,98516.66295385809,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 21:00:00,10077.0,108901.78816779192,101534.98416765875,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 22:00:00,10062.919921875,108901.78816779192,101534.98416765875,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-16 23:00:00,9959.0,108901.78816779192,101534.98416765875,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 00:00:00,10049.0302734375,109886.27032127912,102350.41686756564,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 01:00:00,10022.509765625,109886.27032127912,102248.06645069807,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 02:00:00,10090.2099609375,109886.27032127912,102248.06645069807,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 03:00:00,10227.0,109886.27032127912,102248.06645069807,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 04:00:00,10196.0,110219.35669851191,102455.44196593424,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 05:00:00,10204.849609375,110219.35669851191,102352.9865239683,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 06:00:00,10363.7998046875,110219.35669851191,102352.9865239683,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 07:00:00,10382.5498046875,110019.94982294082,102065.64353233445,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 08:00:00,10475.099609375,110019.94982294082,101963.57788880212,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 09:00:00,10586.2998046875,110019.94982294082,101963.57788880212,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 10:00:00,10546.650390625,110019.94982294082,101963.57788880212,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 11:00:00,10775.9501953125,110019.94982294082,101963.57788880212,101214.21484877322,98418.14629090423,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 12:00:00,10734.8798828125,110439.26817896181,102249.83885312802,101599.97196141184,98694.45351793314,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 13:00:00,10830.0,110439.26817896181,102147.5890142749,101599.97196141184,98595.75906441521,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 14:00:00,10683.400390625,110439.26817896181,102147.5890142749,101599.97196141184,98595.75906441521,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 15:00:00,10674.0,110342.09197819595,101955.65100499894,101510.57351250933,98410.49503713376,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 16:00:00,10735.509765625,110342.09197819595,101853.69535399394,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 17:00:00,10822.0595703125,110342.09197819595,101853.69535399394,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 18:00:00,10700.0,110342.09197819595,101853.69535399394,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 19:00:00,10654.3701171875,109871.54088228464,101317.923470711,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 20:00:00,10748.580078125,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 21:00:00,10816.990234375,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 22:00:00,10807.169921875,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-17 23:00:00,10796.1396484375,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 00:00:00,10719.1796875,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 01:00:00,10784.9404296875,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 02:00:00,10863.009765625,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 03:00:00,10965.6904296875,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 04:00:00,11101.0,109871.54088228464,101216.6055472403,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 05:00:00,11139.0302734375,109495.1383291135,100768.98358269912,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 06:00:00,11229.990234375,109495.1383291135,100668.21459911641,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 07:00:00,11137.900390625,109495.1383291135,100668.21459911641,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 08:00:00,10890.009765625,107058.1603240209,98329.26528541908,101510.57351250933,98312.08454209662,97518.42475446188,96162.00558526645,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 09:00:00,10943.9501953125,107588.44113126677,98816.31010305496,102013.37599578839,98700.24521576209,98001.45331429917,96541.67720999959,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 10:00:00,10501.0,107588.44113126677,98717.49379295191,102013.37599578839,98601.54497054633,98001.45331429917,96445.13553278959,101141.0402816691,100535.70913427904,100000.0,100000.0
2018-02-18 11:00:00,10461.7998046875,107186.81386665264,98250.63276117145,101632.56042931639,98135.23229128965,97635.61424079862,95989.02108179388,100763.48114128716,100060.2492832049,99626.70035889439,99527.0736585355
2018-02-18 12:00:00,10630.4501953125,107186.81386665264,98152.38212841027,101632.56042931639,98037.09705899836,97635.61424079862,95893.03206071208,100763.48114128716,99960.18903392169,99626.70035889439,99427.54658487697
2018-02-18 13:00:00,10371.2197265625,109800.63430623512,100445.34615932497,101632.56042931639,98037.09705899836,97635.61424079862,95893.03206071208,100763.48114128716,99960.18903392169,99626.70035889439,99427.54658487697
2018-02-18 14:00:00,10172.76953125,107699.63192676564,98326.30771862993,99687.85170661418,96065.02526875949,95767.38589096263,93964.08935350813,98835.40199147981,97949.43315829524,99626.70035889439,99427.54658487697
2018-02-18 15:00:00,10540.41015625,111591.86204877851,101879.78891296675,103290.53866356754,99536.78444131864,99228.38847196216,97359.9213765732,98835.40199147981,97851.48372513695,99626.70035889439,99427.54658487697
2018-02-18 16:00:00,10649.1298828125,110440.84073663825,100627.2855060667,102225.14187601105,98313.08577689434,98204.89098922782,96162.98492312361,97815.95799262964,96745.34622500135,98599.09446303458,98303.59287832977
2018-02-18 17:00:00,10601.98046875,110929.8216192648,101072.81651212275,102225.14187601105,98214.77269111744,98204.89098922782,96066.82193820049,97815.95799262964,96648.60087877636,98599.09446303458,98205.28928545144
2018-02-18 18:00:00,10763.900390625,110929.8216192648,100971.74369561062,102225.14187601105,98214.77269111744,98204.89098922782,96066.82193820049,97815.95799262964,96648.60087877636,98599.09446303458,98205.28928545144
2018-02-18 19:00:00,10822.91015625,110321.68306938774,100317.77904086211,102225.14187601105,98214.77269111744,98204.89098922782,96066.82193820049,97815.95799262964,96648.60087877636,98599.09446303458,98205.28928545144
2018-02-18 20:00:00,10719.7099609375,110321.68306938774,100217.46126182124,102225.14187601105,98214.77269111744,98204.89098922782,96066.82193820049,97815.95799262964,96648.60087877636,98599.09446303458,98205.28928545144
2018-02-18 21:00:00,10606.419921875,110321.68306938774,100217.46126182124,102225.14187601105,98214.77269111744,98204.89098922782,96066.82193820049,97815.95799262964,96648.60087877636,98599.09446303458,98205.28928545144
