context_length,horizon,normalize_inputs,starting_capital,threshold,fee_rate,runtime_seconds,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,run_name
1024,1,True,100000.0,0.01,0.001,928.9276425419957,182427.35902246373,31480.309428571203,0.0,109526.86269926451,182427.35902246373,31480.309428571203,109526.86269926451,0.798890616721764,0.3895520089422607,0.22134774545200808,2.0507932147262404,7.40174449365096,0.06005571030640668,0.053036211699164344,0.886908077994429,447,431,767,1645,ctx1024_h1_normTrue
