base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-01-06 07:00:00,16593.373,16571.432,16552.715,16547.810546875,16590.259765625,16612.7109375
2018-01-06 08:00:00,16597.396,16582.674,16582.395,16590.259765625,16612.7109375,16529.599609375
2018-01-06 09:00:00,16644.537,16636.254,16630.871,16612.7109375,16529.599609375,16514.419921875
2018-01-06 10:00:00,16648.398,16636.598,16635.848,16529.599609375,16514.419921875,16419.900390625
2018-01-06 11:00:00,16534.998,16526.133,16517.174,16514.419921875,16419.900390625,16353.990234375
2018-01-06 12:00:00,16520.947,16511.395,16508.912,16419.900390625,16353.990234375,16688.0
2018-01-06 13:00:00,16422.363,16409.686,16402.027,16353.990234375,16688.0,16546.26953125
2018-01-06 14:00:00,16341.284,16314.476,16306.511,16688.0,16546.26953125,16281.1201171875
2018-01-06 15:00:00,16680.342,16689.645,16700.209,16546.26953125,16281.1201171875,16281.6201171875
2018-01-06 16:00:00,16579.871,16583.184,16567.564,16281.1201171875,16281.6201171875,16477.880859375
2018-01-06 17:00:00,16306.867,16288.521,16272.789,16281.6201171875,16477.880859375,16592.529296875
2018-01-06 18:00:00,16277.088,16260.991,16252.354,16477.880859375,16592.529296875,16853.990234375
2018-01-06 19:00:00,16483.328,16480.127,16471.807,16592.529296875,16853.990234375,16838.529296875
2018-01-06 20:00:00,16602.035,16594.547,16596.713,16853.990234375,16838.529296875,16772.830078125
2018-01-06 21:00:00,16881.963,16909.219,16928.773,16838.529296875,16772.830078125,16661.19921875
2018-01-06 22:00:00,16844.209,16854.373,16884.53,16772.830078125,16661.19921875,16840.119140625
2018-01-06 23:00:00,16769.92,16763.023,16779.521,16661.19921875,16840.119140625,16843.0
2018-01-07 00:00:00,16656.916,16650.18,16672.223,16840.119140625,16843.0,17060.76953125
2018-01-07 01:00:00,16835.197,16837.992,16872.768,16843.0,17060.76953125,17149.669921875
2018-01-07 02:00:00,16844.531,16860.076,16881.693,17060.76953125,17149.669921875,17019.439453125
2018-01-07 03:00:00,17012.334,16993.117,17016.576,17149.669921875,17019.439453125,17027.75
2018-01-07 04:00:00,17087.232,17074.133,17100.291,17019.439453125,17027.75,16799.990234375
2018-01-07 05:00:00,17021.201,17006.045,17031.836,17027.75,16799.990234375,16731.609375
2018-01-07 06:00:00,17043.371,17026.123,17052.922,16799.990234375,16731.609375,16634.509765625
