context_length,horizon,freq,num_samples,rope_scale,starting_capital,threshold,fee_rate,runtime_seconds,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,run_name
512,5,1H,400,1.5,100000.0,0.005,0.001,780.3869800830144,19351.389604517706,14667.213323949396,0.0,9644.7927392911,19351.389604517706,14667.213323949396,9644.7927392911,-0.7808927917282258,0.8130830638819468,0.8239439597794843,-0.9604096142403541,-0.9102280998182185,0.57745439207002,0.3403986080354318,0.08214699989454814,65,74,127,266,ctx512_h5_s400_rope1.5
