variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,200215.05495710953,24438.456992788728,107419.96238592613,0.8997442829767752,0.4824453543683249,0.21675239356878284,1.864966207737305,7.74151858592525,0.0743435621638722,0.058209427396393544,0.8674470104397343,559.0,492.0,869.0,1920.0
step1,0.015,147128.42306356222,41956.2459082027,86503.14821762581,0.42894011660532216,0.37657875317518197,0.20487518838115437,1.1390449221806787,2.384779072563494,0.04418432985342191,0.03015923231045028,0.9256564378361278,362.0,265.0,576.0,1203.0
step1,0.02,142363.33356831953,65889.37371722225,66441.01946565232,0.38610764511926665,0.2994147173118548,0.21727076593139716,1.2895413044012696,2.291618728327276,0.026257513445112308,0.01845407571443636,0.9552884108404514,222.0,163.0,365.0,750.0
step1,0.025,135508.20487796032,83661.76074851686,43538.42547904187,0.3242967181402807,0.23202886004237305,0.15801015907802252,1.3976568176952544,2.868521376787871,0.01529051987767584,0.01170515659601392,0.9730043235263103,136.0,105.0,232.0,473.0
step1,0.03,124938.49588694534,92172.74429913895,29477.157864547105,0.22852311084943566,0.20324644577544598,0.17476319286487574,1.1243646105473168,1.4702369207110544,0.009385215649056205,0.007592534008225245,0.9830222503427185,85.0,67.0,147.0,299.0
mean_horizon,0.01,138873.9267731042,16091.761593353813,92962.56863769029,0.3546733934223665,0.4968710362989028,0.23935347791361183,0.713813781669104,1.057727501697755,0.07951070336391437,0.06031846462090056,0.8601708320151851,584.0,493.0,896.0,1973.0
mean_horizon,0.015,119100.36825165089,32893.202488142546,75808.94691368441,0.17536282538378334,0.39428245886195384,0.20487518838115415,0.4447644612188577,0.38069594061595774,0.04871875988611199,0.03015923231045028,0.9211220078034378,380.0,263.0,586.0,1229.0
mean_horizon,0.02,129353.62029384325,58214.39112345154,65576.54665395542,0.26860085811994394,0.3084521455597486,0.1889403731194894,0.8708023658986503,1.2379475009575285,0.029210165559422123,0.017821364547084256,0.9529684698934936,241.0,158.0,381.0,780.0
mean_horizon,0.025,136097.31285367248,81052.89568793088,47680.464175174886,0.32961767970205136,0.23888931721127946,0.19205893664609275,1.379792464350884,2.3680438854442984,0.017399557102182852,0.012126964040915322,0.9704734788569018,151.0,108.0,250.0,509.0
mean_horizon,0.03,124253.82677835348,89135.29132506049,30955.008226831156,0.22229860681866787,0.1971135057859083,0.17354384199908723,1.1277695352854915,1.4446009355250984,0.010966993567436465,0.007487082146999895,0.9815459242855636,99.0,67.0,161.0,327.0
