timestamp,y_true,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_mean_h_thr0.010_no_tc,eq_mean_h_thr0.010_tc,eq_mean_h_thr0.015_no_tc,eq_mean_h_thr0.015_tc,eq_mean_h_thr0.020_no_tc,eq_mean_h_thr0.020_tc,eq_mean_h_thr0.025_no_tc,eq_mean_h_thr0.025_tc,eq_mean_h_thr0.030_no_tc,eq_mean_h_thr0.030_tc
2018-01-22 08:00:00,11541.580078125,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 09:00:00,11634.08984375,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 10:00:00,11473.26953125,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00,11634.0302734375,101401.17637565851,101299.77519928286,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,101401.17637565851,101299.77519928286,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00,11756.5,100333.74109725836,100032.94054144878,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100333.74109725836,100032.94054144878,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00,11753.490234375,100359.4274022796,100058.54983892757,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100359.4274022796,100058.54983892757,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00,11744.1103515625,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00,11717.9501953125,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00,11303.9296875,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100359.4274022796,99958.49128908865,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00,11343.240234375,100708.43735583656,100205.80084023596,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100708.43735583656,100205.80084023596,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824
2018-01-22 18:00:00,10686.6904296875,100708.43735583656,100105.59503939572,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100708.43735583656,100105.59503939572,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363,100347.7600087912,100147.16483653363
2018-01-22 19:00:00,10739.8603515625,101209.49610565194,100503.05078907876,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,101209.49610565194,100503.05078907876,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379,100847.02426605618,100544.78563348379
2018-01-22 20:00:00,10481.080078125,101209.49610565194,100402.54773828968,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,98770.82183807809,98081.39854099185,98417.08387012436,98122.12777134852,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503,100847.02426605618,100444.2408478503
2018-01-22 21:00:00,10588.91015625,102250.74641484876,101334.06061065922,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,99786.98289742338,99090.46676568348,99429.60564874325,99131.61502118436,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895,101884.54543984993,101376.14053976895
2018-01-22 22:00:00,10630.0,101853.96646946156,100738.95615233686,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,99786.98289742338,98991.37629891779,99429.60564874325,99032.48340616318,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919
2018-01-22 23:00:00,10488.7802734375,101853.96646946156,100638.21719618453,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,99786.98289742338,98991.37629891779,99429.60564874325,99032.48340616318,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919
2018-01-23 00:00:00,10619.5,103123.35359542818,101790.56021138879,103154.31366586284,102434.39610399604,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101030.60958983126,100124.86240610054,100668.7784146688,100166.44020419508,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919
2018-01-23 01:00:00,10399.8701171875,105256.12538933524,103687.97596586829,103154.31366586284,102331.96170789204,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,103120.09976777657,101991.22890364117,100668.7784146688,100066.27376399089,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919,101884.54543984993,101274.76439922919
2018-01-23 02:00:00,10350.0,104751.39453705342,102984.38327361408,102659.66155454359,101739.41173787929,101395.9822017107,100688.33609661233,101395.9822017107,100688.33609661233,101884.54543984993,101274.76439922919,102625.61172111273,101299.1497820056,100186.04509972432,99486.8431879662,101395.9822017107,100688.33609661233,101395.9822017107,100688.33609661233,101884.54543984993,101274.76439922919
2018-01-23 03:00:00,10699.9697265625,104751.39453705342,102881.39889034047,102659.66155454359,101637.6723261414,101395.9822017107,100587.64776051571,101395.9822017107,100587.64776051571,101884.54543984993,101274.76439922919,102625.61172111273,101197.85063222359,100186.04509972432,99387.35634477822,101395.9822017107,100587.64776051571,101395.9822017107,100587.64776051571,101884.54543984993,101274.76439922919
2018-01-23 04:00:00,10808.990234375,103684.09710366471,101731.32142870636,101613.6764984596,100501.49807641294,100362.87259932225,99463.2113914937,100362.87259932225,99463.2113914937,100846.4579343756,100142.64697835308,101579.97359405996,100066.59300515743,99165.26337868978,98276.33764036343,100362.87259932225,99463.2113914937,100362.87259932225,99463.2113914937,100846.4579343756,100142.64697835308
2018-01-23 05:00:00,10808.25,103691.19772371829,101738.28831640845,101613.6764984596,100400.99657833653,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473,101586.93011697613,100073.44588690915,99165.26337868978,98178.06130272307,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473
2018-01-23 06:00:00,10725.91015625,103691.19772371829,101636.55002809204,101613.6764984596,100400.99657833653,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473,101586.93011697613,99973.37244102223,99165.26337868978,98178.06130272307,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473
2018-01-23 07:00:00,10780.0,103691.19772371829,101636.55002809204,101613.6764984596,100400.99657833653,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473,101586.93011697613,99973.37244102223,99165.26337868978,98178.06130272307,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473
2018-01-23 08:00:00,10850.0,103691.19772371829,101636.55002809204,101613.6764984596,100400.99657833653,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473,101586.93011697613,99973.37244102223,99165.26337868978,98178.06130272307,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473
2018-01-23 09:00:00,10631.2099609375,103691.19772371829,101636.55002809204,101613.6764984596,100400.99657833653,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473,101586.93011697613,99973.37244102223,99165.26337868978,98178.06130272307,100362.87259932225,99363.74818010221,100362.87259932225,99363.74818010221,100846.4579343756,100042.50433137473
