context_length,horizon,normalize_inputs,starting_capital,threshold,fee_rate,runtime_seconds,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,run_name
128,1,True,100000.0,0.01,0.001,742.7208780410001,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.3148171457918967,0.5494116428777518,0.2602485770404386,0.5730077800006613,0.6931552743449929,0.08742781886333705,0.06757167460237058,0.8450005065342924,638,548,987,2173,ctx128_h1_normTrue
128,1,False,100000.0,0.01,0.001,726.0797000409802,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.3148171457918967,0.5494116428777518,0.2602485770404386,0.5730077800006613,0.6931552743449929,0.08742781886333705,0.06757167460237058,0.8450005065342924,638,548,987,2173,ctx128_h1_normFalse
128,3,True,100000.0,0.01,0.001,725.7143085839925,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.31489007562914284,0.5494673066868951,0.2602485770404386,0.5730824596786752,0.6934062084877908,0.08744553652852366,0.06758536832505826,0.844969095146418,638,548,987,2173,ctx128_h3_normTrue
128,3,False,100000.0,0.01,0.001,775.4699307500268,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.31489007562914284,0.5494673066868951,0.2602485770404386,0.5730824596786752,0.6934062084877908,0.08744553652852366,0.06758536832505826,0.844969095146418,638,548,987,2173,ctx128_h3_normFalse
128,5,True,100000.0,0.01,0.001,765.3715352499858,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.3149630390792484,0.5495229874182552,0.2602485770404386,0.5731571677446905,0.6936572928691624,0.08746326137630485,0.0675990675990676,0.8449376710246276,638,548,987,2173,ctx128_h5_normTrue
128,5,False,100000.0,0.01,0.001,760.1074402499944,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.3149630390792484,0.5495229874182552,0.2602485770404386,0.5731571677446905,0.6936572928691624,0.08746326137630485,0.0675990675990676,0.8449376710246276,638,548,987,2173,ctx128_h5_normFalse
128,20,True,100000.0,0.01,0.001,752.1958102090284,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.31551133870317605,0.549941133165741,0.2602485770404386,0.5737183848877283,0.6955452272325943,0.08759642712139667,0.06770198944376776,0.8447015834348356,638,548,987,2173,ctx128_h20_normTrue
128,20,False,100000.0,0.01,0.001,752.4497229999979,136097.9881955253,12679.530706291669,0.0,97669.53269731607,136097.9881955253,12679.530706291669,97669.53269731607,0.31551133870317605,0.549941133165741,0.2602485770404386,0.5737183848877283,0.6955452272325943,0.08759642712139667,0.06770198944376776,0.8447015834348356,638,548,987,2173,ctx128_h20_normFalse
