variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,221245.10863563613,2147.301951977749,180467.75905385683,1.0831683233337301,0.6620398788596515,0.46281145347364416,1.6361073674284736,3.8291612289849772,0.23141802846599896,0.1528729573010016,0.6157090142329995,1240.0,1076.0,1576.0,3892.0
step1,0.01,98582.22053822041,9074.776323539661,95876.44142834141,-0.01310987225526472,0.5635566602063085,0.4943348323471317,-0.02326274034356265,-0.000616933168078559,0.1231418028465999,0.06831839746968899,0.8085397996837111,662.0,530.0,993.0,2185.0
step1,0.015,139957.17415433485,35466.51092525621,81783.93807465438,0.36434873175454774,0.46448814356062335,0.27584074307238704,0.7844091109873383,1.0360995318590367,0.07485503426462836,0.03363205060622035,0.8915129151291513,407.0,279.0,625.0,1311.0
step1,0.02,121857.2210550174,49718.62926550742,70928.23586474161,0.20044365222440952,0.4214449635434455,0.2990869446175489,0.47561050567340896,0.31874713526991794,0.05229309435951503,0.019293621507643646,0.9284132841328413,281.0,167.0,426.0,874.0
step1,0.025,118012.26359666482,65922.9299497391,50370.581366576946,0.16539571745637205,0.35895322633613935,0.2213825274667608,0.4607723383477499,0.34424474396028715,0.03732208750658935,0.012018977332630468,0.9506589351607801,183.0,108.0,280.0,571.0
step1,0.03,89273.516500244,60673.66466522938,31142.691822737626,-0.09955126319525331,0.3202436731251036,0.24986250512020824,-0.3108609835247658,-0.12385453180788743,0.02857142857142857,0.006852925672113864,0.9645756457564576,132.0,61.0,191.0,384.0
step1,0.04,102739.18579997883,84783.04078834728,18262.50890424495,0.025288894446733767,0.2888558863315876,0.22361702055881805,0.08754848228262788,0.009900875711000574,0.017079599367422246,0.003057459146020032,0.9798629414865577,67.0,29.0,94.0,190.0
mean_horizon,0.005,145949.45946943873,1603.7370364279832,167878.46305001434,0.41824801837247305,0.660239626048933,0.4574268203196866,0.633479121626479,0.579221365103691,0.23616236162361623,0.14074855034264627,0.6230890880337375,1248.0,1006.0,1587.0,3841.0
mean_horizon,0.01,121283.97276481296,11009.367504637992,120017.26204817818,0.19522370551401558,0.5619229940049235,0.4802325313722956,0.34742074554134555,0.14123317536029834,0.1301001581444386,0.06378492356352135,0.8061149182920401,701.0,498.0,1011.0,2210.0
mean_horizon,0.015,153261.67270471362,38451.32495080045,94295.96678832846,0.4837934678079674,0.46837004811777977,0.2999431552592905,1.0329299872017204,1.6660649584724307,0.07896678966789668,0.03152345809172377,0.8895097522403795,423.0,268.0,629.0,1320.0
mean_horizon,0.02,112738.5114068583,47972.44386230479,63902.27788933195,0.11718224439597336,0.4219513295162253,0.2718823157200595,0.27771507327711203,0.11969618363377484,0.0544016868740116,0.01739588824459673,0.9282024248813917,275.0,152.0,410.0,837.0
mean_horizon,0.025,107744.28594113448,61897.048080097564,48099.30368277101,0.07136640055780119,0.37657656643631826,0.243350151712458,0.1895136525173819,0.055577969200152476,0.0393252503953611,0.01117554032683184,0.9494992092778071,180.0,97.0,266.0,543.0
mean_horizon,0.03,119054.93529429055,80429.73023970301,35806.519156157534,0.1749084226901887,0.3463159814520043,0.22671347332333402,0.5050544360004625,0.3896472206904861,0.030469161834475487,0.006958355297838692,0.9625724828676858,134.0,62.0,191.0,387.0
mean_horizon,0.04,119267.71660058902,99015.42237436888,18844.0548442945,0.17684893270789104,0.2981733187615694,0.2336391437398081,0.5931078388985773,0.44894227316082064,0.017817606747496047,0.003268318397469689,0.9789140748550342,63.0,30.0,91.0,184.0
