variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,192775.99586274414,1557.894447891971,152856.43413865968,0.8341692990714882,0.6661501918892032,0.40717874075657245,1.2522240618227287,2.565376733545136,0.23668950975224037,0.15677385345282024,0.6065366367949394,1304.0,1104.0,1624.0,4032.0
step1,0.01,197595.05935808507,15009.666841266917,151395.66576037905,0.87650396993544,0.5701341678300313,0.4174633960790255,1.537364394895806,3.2278422683757584,0.12619926199261994,0.07517132314180285,0.7986294148655773,702.0,586.0,1052.0,2340.0
step1,0.015,178083.0625352169,38760.10066619626,115264.90176978793,0.7045890239560788,0.49075978876719567,0.37288731486333593,1.4357105860812864,2.7128461607796233,0.07959936742224565,0.038060094886663155,0.8823405376910912,442.0,320.0,666.0,1428.0
step1,0.02,114006.19553429582,44156.688450276335,67988.30795692108,0.12878693485008186,0.4379859443881605,0.29784089612044384,0.29404353381702536,0.12714494861534145,0.05397996837111228,0.021191354770690563,0.9248286768581971,295.0,179.0,440.0,914.0
step1,0.025,109488.74498179625,58997.82201490256,50557.49293593108,0.08738758583825401,0.3748690575930548,0.24319551832922548,0.23311496125967013,0.08376533345356718,0.03869267264101212,0.012440695835529784,0.9488666315234581,201.0,108.0,297.0,606.0
step1,0.03,104205.82577726105,68316.53879540772,37295.345165639614,0.03880821784127031,0.33540030437602364,0.23167879748793174,0.1157071634549314,0.019381958357187846,0.028887717448603058,0.007801792303637322,0.9633104902477596,141.0,70.0,206.0,417.0
step1,0.04,110435.5136150688,91866.61591519759,18451.270671804476,0.09607462961800728,0.29798606029134556,0.18973340437311859,0.3224131676631908,0.16325920978202918,0.01760674749604639,0.0031628887717448603,0.9792303637322087,63.0,29.0,90.0,182.0
mean_horizon,0.005,266554.4313423803,2376.1271201416666,207524.2543985214,1.4745805432253145,0.6599007039171972,0.391506089339162,2.234549129091915,8.416274378265236,0.24217185028993146,0.14886663152345808,0.6089615181866105,1296.0,1063.0,1613.0,3972.0
mean_horizon,0.01,160646.37624458878,13379.721703889889,142058.55413636702,0.5497484360487259,0.5513010354186616,0.3575144572546345,0.9971837539380701,1.533365149455212,0.12936215076436478,0.06652609383236689,0.8041117554032683,711.0,531.0,1020.0,2262.0
mean_horizon,0.015,174564.26304931336,40345.5982211815,107903.54952279049,0.67343785542172,0.4771162846120594,0.3599823645812096,1.4114753093562684,2.6405207555637316,0.08212967843964154,0.03363205060622035,0.8842382709541381,448.0,284.0,654.0,1386.0
mean_horizon,0.02,127444.65797381711,50561.62315866519,71579.53680455373,0.2512262484498149,0.43191857249802623,0.31443685975013513,0.581651877104597,0.4647235667755325,0.05577227200843437,0.019504480759093307,0.9247232472324723,292.0,170.0,435.0,897.0
mean_horizon,0.025,116792.68280353496,62807.795148611985,52376.28327124416,0.15426090723688923,0.3810606026835051,0.23979788041249617,0.40481987943795034,0.26041882339495487,0.03995782814971007,0.012124406958355299,0.9479177648919347,203.0,107.0,299.0,609.0
mean_horizon,0.03,111704.52701902961,73673.56749290224,38302.476349393386,0.10770957451445273,0.34939268958823677,0.22138252746676057,0.3082765545020123,0.1499862563597242,0.030680021085925144,0.007380073800738007,0.9619399051133368,141.0,67.0,203.0,411.0
mean_horizon,0.04,122554.3104620169,101134.99558890889,21193.457989046212,0.20678877750501834,0.30568998038806494,0.192502649577318,0.6764656703582687,0.7266679669326556,0.017817606747496047,0.003268318397469689,0.9789140748550342,66.0,30.0,94.0,190.0
