context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,3,20,100000.0,0.005,0.001,657.3142010829179,amazon/chronos-t5-mini,549221.4781019951,3350.4120696116397,0.0,205659.97694580868,549221.4781019951,3350.4120696116397,205659.97694580868,3.826782472871554,0.6308644670470603,0.22794706598485392,6.065934400749962,101.83509643384033,0.17627833421191355,0.16267791249341065,0.6610437532946758,1281,1267,1681,4229,10000,9486,cpu,ctx512_h3_samp20
