variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,200215.05495710953,24438.456992788728,107419.96238592613,0.9016766696542011,0.48282726032601325,0.21675239356878284,1.8674932915870854,7.768657609889114,0.07446134347275031,0.058301647655259824,0.8672370088719898,559.0,492.0,869.0,1920.0
step1,0.015,147128.42306356222,41956.2459082027,86503.14821762581,0.4297483867370251,0.37687689495830734,0.20487518838115437,1.1402884933674875,2.3918813415697495,0.04425433037600338,0.030207013096746938,0.9255386565272496,362.0,265.0,576.0,1203.0
step1,0.02,142363.33356831953,65889.37371722225,66441.01946565232,0.38682481972318294,0.2996517608243513,0.21727076593139716,1.2909145558131074,2.2983202005561547,0.026299112801013942,0.01848331220954795,0.9552175749894382,222.0,163.0,365.0,750.0
step1,0.025,135508.20487796032,83661.76074851686,43538.42547904187,0.3248861561572072,0.23221255023551426,0.15801015907802252,1.3990895661225098,2.8766810558854705,0.015314744402196873,0.011723700887198986,0.9729615547106042,136.0,105.0,232.0,473.0
step1,0.03,124938.49588694534,92172.74429913895,29477.157864547105,0.22892375551971278,0.20340735931995646,0.17476319286487574,1.125444803398777,1.4742294804798917,0.00940008449514153,0.0076045627376425855,0.9829953527672158,85.0,67.0,147.0,299.0
mean_horizon,0.01,98587.33611531067,9185.07305641353,90938.396083745,-0.013085844091787147,0.5215981441786803,0.37631336761490697,-0.025087980541787392,-0.0008724043050300999,0.10973806506125898,0.06717363751584284,0.8230882974228981,674.0,512.0,1010.0,2196.0
mean_horizon,0.015,103751.86219243062,25159.44858427467,74307.95805200073,0.03468841971571068,0.4416849421005817,0.28556768528407916,0.07853656851134251,0.009539978057541795,0.06643430502746092,0.032953105196451206,0.9006125897760878,438.0,270.0,648.0,1356.0
mean_horizon,0.02,135979.12280507077,54381.06402605471,73539.36171015534,0.32914838332402097,0.3521509662612056,0.23641638016784416,0.9346797676536186,1.3012987265537383,0.04140261934938741,0.019117025771018165,0.9394803548795945,296.0,162.0,431.0,889.0
mean_horizon,0.025,124193.72820111219,68001.5465155273,47290.29808949369,0.22213984696911715,0.2786523867603936,0.2379234796413391,0.7971934120202954,0.7443083079397252,0.02619349387410224,0.012568652302492607,0.9612378538234052,193.0,108.0,290.0,591.0
mean_horizon,0.03,127029.95904549837,84793.23908513576,38015.70108586764,0.247958415209659,0.21526391119902272,0.16285376037358057,1.1518810274724058,1.7538348112253153,0.016476552598225603,0.007921419518377694,0.9756020278833967,131.0,71.0,197.0,399.0
