context_length,horizon,batch_size,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,run_name
512,1,8,100000.0,0.005,0.001,69.24222358316183,Datadog/Toto-Open-Base-1.0,631315.1924648604,8381.073202038408,8.375989571268175,195224.30073853434,631315.1924648604,8381.073202038408,195224.30073853434,4.487990554830634,0.6037628494767018,0.298717167654858,7.433366525814733,111.68048699831122,0.14978391483082112,0.14166754506166332,0.7085485401075156,1083,1077,1492,3652,ctx512_h1
512,3,8,100000.0,0.005,0.001,60.35112620820291,Datadog/Toto-Open-Base-1.0,383817.78544678295,11324.918183785257,0.0,169529.93332855953,383817.78544678295,11324.918183785257,169529.93332855953,2.466051803214801,0.6945173068949297,0.2190543547866035,3.550742045925543,39.97324697623769,0.23521349499209276,0.22920400632577753,0.5355824986821297,865,896,1360,3121,ctx512_h3
512,5,8,100000.0,0.005,0.001,62.661784374853596,Datadog/Toto-Open-Base-1.0,520823.7343649627,18997.628876009538,18.986105658351434,213995.90711973733,520823.7343649627,18997.628876009538,213995.90711973733,3.597152411092928,0.7208470508398082,0.3491855531720125,4.990174277472786,51.40652948245707,0.2855636401982495,0.27143309079405253,0.443003269007698,831,824,1213,2868,ctx512_h5
512,20,8,100000.0,0.005,0.001,61.83134300005622,Datadog/Toto-Open-Base-1.0,15267.100598501534,1923.9241722829797,0.0,38365.698131206875,15267.100598501534,1923.9241722829797,38365.698131206875,-0.824493972795111,0.7818489516464551,0.8912992812815619,-1.0545438106156593,-0.9755028800773101,0.3988170680185889,0.37653147444021967,0.22465145754119137,519,516,738,1773,ctx512_h20
