timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-06-29 05:00:00+00:00,5868.5,39653.84738125225,22439.4848777826,50053.91035736739,27876.356115480117,54698.771063203734,31580.86910323044,59164.46252560567,34641.29175935377,57189.73648916515,35771.01003564206,48213.83629621007,32344.513319678117
2018-06-29 06:00:00+00:00,5862.59,39613.91311559267,22416.886708637558,50003.50248308742,27848.282627426528,54643.685481371314,31549.06490515596,59104.8796724871,34606.40549637383,57132.14232666179,35734.98606540935,48165.281508357875,32311.940077159707
2018-06-29 07:00:00+00:00,5872.5,39680.875649042144,22454.779746916305,50088.02736195621,27895.35678421351,54736.05402891095,31602.394787206398,59204.78932974683,34664.90344326574,57228.7173098104,35795.39174138331,48246.69909678685,32366.559507507838
2018-06-29 08:00:00+00:00,5848.77,39520.53045037859,22364.04293578062,49885.62823223306,27782.635316952656,54514.872834852875,31474.69366701902,58965.55056417938,34524.82712845797,56997.46359133245,35650.747272073306,48051.7405323651,32235.77049820803
2018-06-29 09:00:00+00:00,5889.09,39792.97538970075,22518.215216648336,50229.527638488325,27974.16205778526,54890.685129181635,31691.672561496693,59372.04474992231,34762.832902290655,57390.39026343659,35896.51486594517,48382.99756217904,32457.996071531605
2018-06-29 10:00:00+00:00,5886.45,39775.136732959414,22508.120603020092,50207.01041545971,27961.62161642122,54866.07837181487,31677.46561007256,59345.42905918914,34747.249190908755,57364.66292181072,35880.42294015594,48361.30811379837,32443.44558756399
2018-06-29 11:00:00+00:00,5889.53,39795.94849915763,22519.897652253043,50233.28050899309,27976.252131345933,54894.786255409424,31694.040386734046,59376.48069837783,34765.43018752097,57394.678153707566,35899.19685357671,48386.612470242486,32460.421152192874
2018-06-29 12:00:00+00:00,5888.8,39791.015840285974,22517.106338636142,50227.054155655635,27972.784509302088,54887.982114167855,31690.111949408434,59369.12105662207,34761.12105520703,57387.564153939806,35894.74719227893,48380.615009137226,32456.39772291395
2018-06-29 13:00:00+00:00,5914.9,39967.37528761505,22616.905359733544,50449.66761059766,28096.763872787476,55131.253465407455,31830.56703735157,59632.253453643156,34915.187292732655,57641.91400865007,36053.837822240625,48595.04478290072,32600.24909850287
2018-06-29 14:00:00+00:00,5881.71,39743.10823562838,22489.996183096653,50166.581765021954,27939.105823972146,54821.89805745181,31651.957674561047,59297.64179628185,34719.26934547306,57318.4706493461,35851.53061885254,48322.36569511488,32417.32085498577
2018-06-29 15:00:00+00:00,5873.57,39688.10571067594,22458.87112440957,50097.15366068371,27900.439463099687,54746.027222237615,31608.152907669966,59215.576749854576,34671.21956871219,57239.144679333,35801.91384766908,48255.48989594113,32372.456862752286
2018-06-29 16:00:00+00:00,5864.77,39628.64352153817,22425.222412315426,50022.09625058832,27858.637991886222,54664.00469768174,31560.796402922857,59126.857780744016,34619.27386410585,57153.386873913456,35748.274095038316,48183.19173467222,32323.955249526905
2018-06-29 17:00:00+00:00,5860.82,39601.953107095644,22410.118729045895,49988.405708556864,27839.874831511996,54627.18776904586,31539.539789996594,59087.03506165461,34595.95732624278,57114.89331352626,35724.19716061882,48150.73971910265,32302.184639045056
2018-06-29 18:00:00+00:00,5901.0,39873.452057045164,22563.755689493933,50331.11101965153,28030.736548938938,55001.695159574876,31755.765285535115,59492.11780925262,34833.136691138556,57506.45565690783,35969.111394789754,48480.84655089642,32523.638595794597
2018-06-29 19:00:00+00:00,5896.02,39839.801863646746,22544.713577422473,50288.63534893846,28007.080716365865,54955.27786726939,31728.965808985045,59441.91093809687,34803.74014466815,57457.92453520449,35938.75617114189,48439.932364178334,32496.191091946595
2018-06-29 20:00:00+00:00,5876.08,39705.06594871411,22468.468654790966,50118.5620810632,27912.362382729894,54769.4222832189,31621.660274364884,59240.88181945316,34686.03590036696,57263.6051442879,35817.21336802172,48276.11130330308,32386.29084561544
2018-06-29 21:00:00+00:00,5895.0,39832.90965536032,22540.81338579338,50279.93551276831,28002.23554583885,54945.77071101405,31723.47675957118,59431.62760304088,34797.719165270595,57447.984425939954,35932.538836177875,48431.552350031256,32490.56931405002
2018-06-29 22:00:00+00:00,5881.68,39742.90552361997,22489.881471578152,50279.93551276831,27974.23331029301,54945.77071101405,31691.753282811605,59431.62760304088,34762.92144610533,57447.984425939954,35896.6062973417,48431.552350031256,32458.07874473597
2018-06-29 23:00:00+00:00,5876.69,39709.18775955207,22470.801122333854,50237.27816347206,27922.54955303817,54899.15488086892,31633.201226514626,59431.62760304088,34762.92144610533,57447.984425939954,35896.6062973417,48431.552350031256,32458.07874473597
2018-06-30 00:00:00+00:00,5893.56,39709.18775955207,22448.33032121152,50237.27816347206,27894.627003485133,54899.15488086892,31601.56802528811,59431.62760304088,34762.92144610533,57447.984425939954,35896.6062973417,48431.552350031256,32458.07874473597
2018-06-30 01:00:00+00:00,5920.74,39892.319130625685,22529.305977837485,50237.27816347206,27894.627003485133,54899.15488086892,31601.56802528811,59431.62760304088,34762.92144610533,57447.984425939954,35896.6062973417,48431.552350031256,32458.07874473597
2018-06-30 02:00:00+00:00,6249.0,39892.319130625685,22506.776671859647,50237.27816347206,27894.627003485133,54899.15488086892,31601.56802528811,59431.62760304088,34762.92144610533,57447.984425939954,35896.6062973417,48431.552350031256,32458.07874473597
2018-06-30 03:00:00+00:00,6204.24,40178.05768147972,22645.31901032759,50597.11502866602,28066.334703441375,55292.38358505643,31796.09410946751,59857.32125826766,34976.90750458621,57859.46974885644,36117.570847352756,48778.45525980681,32657.877151990557
