base_timestamp,y_pred_h1,y_pred_h2,y_pred_h3,y_true_h1,y_true_h2,y_true_h3
2018-01-22 07:00:00+00:00,11617.504,11516.482,11566.993,11541.580078125,11634.08984375,11473.26953125
2018-01-22 08:00:00+00:00,11512.552,11512.552,11361.07,11634.08984375,11473.26953125,11634.0302734375
2018-01-22 09:00:00+00:00,11609.46,11609.46,11508.508,11473.26953125,11634.0302734375,11756.5
2018-01-22 10:00:00+00:00,11504.421,11403.504,11353.046,11634.0302734375,11756.5,11753.490234375
2018-01-22 11:00:00+00:00,11601.541,11803.308,11853.749,11756.5,11753.490234375,11744.1103515625
2018-01-22 12:00:00+00:00,11799.75,11799.75,11799.75,11753.490234375,11744.1103515625,11717.9501953125
2018-01-22 13:00:00+00:00,11796.541,11746.129,11645.305,11744.1103515625,11717.9501953125,11303.9296875
2018-01-22 14:00:00+00:00,11793.843,11793.843,11793.842,11717.9501953125,11303.9296875,11343.240234375
2018-01-22 15:00:00+00:00,11740.588,11740.588,11841.365,11303.9296875,11343.240234375,10686.6904296875
2018-01-22 16:00:00+00:00,11283.596,11333.969,11283.596,11343.240234375,10686.6904296875,10739.8603515625
2018-01-22 17:00:00+00:00,11380.534,11380.534,11481.247,10686.6904296875,10739.8603515625,10481.080078125
2018-01-22 18:00:00+00:00,10671.169,10520.162,10469.826,10739.8603515625,10481.080078125,10588.91015625
2018-01-22 19:00:00+00:00,10867.662,10917.975,10968.288,10481.080078125,10588.91015625,10630.0
2018-01-22 20:00:00+00:00,10460.421,10561.002,10561.002,10588.91015625,10630.0,10488.7802734375
2018-01-22 21:00:00+00:00,10556.626,10707.435,10707.435,10630.0,10488.7802734375,10619.5
2018-01-22 22:00:00+00:00,10652.639,10753.135,10702.887,10488.7802734375,10619.5,10399.8701171875
2018-01-22 23:00:00+00:00,10447.089,10396.862,10547.542,10619.5,10399.8701171875,10350.0
2018-01-23 00:00:00+00:00,10593.713,10493.299,10643.92,10399.8701171875,10350.0,10699.9697265625
2018-01-23 01:00:00+00:00,10438.847,10438.847,10338.474,10350.0,10699.9697265625,10808.990234375
2018-01-23 02:00:00+00:00,10234.056,10384.557,10183.889,10699.9697265625,10808.990234375,10808.25
2018-01-23 03:00:00+00:00,10731.85,10731.85,10581.403,10808.990234375,10808.25,10725.91015625
2018-01-23 04:00:00+00:00,10878.463,10928.594,10828.331,10808.25,10725.91015625,10780.0
2018-01-23 05:00:00+00:00,10824.861,10874.977,10925.091,10725.91015625,10780.0,10850.0
2018-01-23 06:00:00+00:00,10721.016,10771.113,10620.819,10780.0,10850.0,10631.2099609375
2018-01-23 07:00:00+00:00,10817.486,10767.405,10817.486,10850.0,10631.2099609375,10439.150390625
2018-01-23 08:00:00+00:00,10713.615,10713.615,10763.679,10631.2099609375,10439.150390625,10350.0
2018-01-23 09:00:00+00:00,10559.176,10659.262,10709.306,10439.150390625,10350.0,10310.0
2018-01-23 10:00:00+00:00,10354.412,10304.391,10404.434,10350.0,10310.0,10729.099609375
2018-01-23 11:00:00+00:00,10449.774,10499.773,10349.776,10310.0,10729.099609375,10524.4404296875
2018-01-23 12:00:00+00:00,10345.132,10395.108,10395.108,10729.099609375,10524.4404296875,10362.3896484375
