base_timestamp,horizon_step,forecast_timestamp,y_pred,y_true
2018-01-22 07:00:00+00:00,1,2018-01-22 08:00:00+00:00,11617.50390625,11541.580078125
2018-01-22 08:00:00+00:00,1,2018-01-22 09:00:00+00:00,11462.0576171875,11634.08984375
2018-01-22 09:00:00+00:00,1,2018-01-22 10:00:00+00:00,11609.4599609375,11473.26953125
2018-01-22 10:00:00+00:00,1,2018-01-22 11:00:00+00:00,11504.4208984375,11634.0302734375
2018-01-22 11:00:00+00:00,1,2018-01-22 12:00:00+00:00,11551.099609375,11756.5
2018-01-22 12:00:00+00:00,1,2018-01-22 13:00:00+00:00,11799.75,11753.490234375
2018-01-22 13:00:00+00:00,1,2018-01-22 14:00:00+00:00,11796.541015625,11744.1103515625
2018-01-22 14:00:00+00:00,1,2018-01-22 15:00:00+00:00,11793.8427734375,11717.9501953125
2018-01-22 15:00:00+00:00,1,2018-01-22 16:00:00+00:00,11690.19921875,11303.9296875
2018-01-22 16:00:00+00:00,1,2018-01-22 17:00:00+00:00,11283.595703125,11343.240234375
2018-01-22 17:00:00+00:00,1,2018-01-22 18:00:00+00:00,11430.890625,10686.6904296875
2018-01-22 18:00:00+00:00,1,2018-01-22 19:00:00+00:00,10469.8251953125,10739.8603515625
2018-01-22 19:00:00+00:00,1,2018-01-22 20:00:00+00:00,10716.72265625,10481.080078125
2018-01-22 20:00:00+00:00,1,2018-01-22 21:00:00+00:00,10359.83984375,10588.91015625
2018-01-22 21:00:00+00:00,1,2018-01-22 22:00:00+00:00,10506.35546875,10630.0
2018-01-22 22:00:00+00:00,1,2018-01-22 23:00:00+00:00,10652.638671875,10488.7802734375
2018-01-22 23:00:00+00:00,1,2018-01-23 00:00:00+00:00,10346.6357421875,10619.5
2018-01-23 00:00:00+00:00,1,2018-01-23 01:00:00+00:00,10543.505859375,10399.8701171875
2018-01-23 01:00:00+00:00,1,2018-01-23 02:00:00+00:00,10338.4736328125,10350.0
2018-01-23 02:00:00+00:00,1,2018-01-23 03:00:00+00:00,10434.7236328125,10699.9697265625
2018-01-23 03:00:00+00:00,1,2018-01-23 04:00:00+00:00,10731.849609375,10808.990234375
2018-01-23 04:00:00+00:00,1,2018-01-23 05:00:00+00:00,10878.462890625,10808.25
