context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,1,10,100000.0,0.005,0.001,311.70017291701515,amazon/chronos-t5-mini,527003.2853514772,3410.510386103924,0.0,200810.3580190059,527003.2853514772,3410.510386103924,200810.3580190059,3.6445402184321773,0.6248762946517794,0.3511568965392353,5.8324187517197235,60.53272745279974,0.17887635712026984,0.16243280278275535,0.6586908400969748,1277,1242,1695,4214,10000,9488,cpu,ctx512_h1_samp10
