timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-22 12:00:00+00:00,11756.5,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00+00:00,11753.49,100025.60285799346,99925.57725513547,100025.60285799346,99925.57725513547,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00+00:00,11744.11,100105.42937376094,100005.32394438719,100105.42937376094,100005.32394438719,100079.80608312934,99979.72627704621,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00+00:00,11717.95,100105.42937376094,99905.3186204428,100105.42937376094,99905.3186204428,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00+00:00,11303.93,103642.36628416972,103331.75000877371,103642.36628416972,103331.75000877371,100079.80608312934,99879.74655076917,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00+00:00,11343.24,104002.78796217291,103483.70931964222,104002.78796217291,103483.70931964222,100427.83877416048,100126.8564409265,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100347.75516125807,100247.40740609681,100000.0,100000.0
2018-01-22 18:00:00+00:00,10686.69,97983.07662426904,97494.04240315178,97983.07662426904,97494.04240315178,94615.04652545773,94331.4851364059,94539.59817514793,94445.05857697278,94539.59817514793,94445.05857697278,94539.59817514793,94445.05857697278,94211.97118283666,94117.75921165381
2018-01-22 19:00:00+00:00,10739.86,98470.57651283251,97979.10917635991,98470.57651283251,97979.10917635991,95085.78929274663,94800.81708715048,95009.96556065013,94914.95559508949,95009.96556065013,94914.95559508949,95009.96556065013,94914.95559508949,94680.7085100906,94586.0278015805
2018-01-22 20:00:00+00:00,10481.08,96097.89979358377,95618.27450322092,96097.89979358377,95618.27450322092,92794.66999015078,92516.56427139563,92720.67325257674,92627.95257932418,92720.67325257674,92627.95257932418,92720.67325257674,92627.95257932418,92399.34974487008,92306.9503951252
2018-01-22 21:00:00+00:00,10588.91,97086.56093678105,96602.00123173386,97086.56093678105,96602.00123173386,93749.34730060333,93468.38041299408,93674.58928001145,93580.91469073146,93674.58928001145,93580.91469073146,93674.58928001145,93580.91469073146,93349.95997616202,93256.61001618585
2018-01-22 22:00:00+00:00,10630.0,97463.30290445217,96976.86287760788,97463.30290445217,96976.86287760788,94113.13929435734,93831.08212177902,94038.09117713927,93944.05308596215,94038.09117713927,93944.05308596215,94038.09117713927,93944.05308596215,93712.2021574083,93618.48995525089
2018-01-22 23:00:00+00:00,10488.78,96168.4987994506,95688.5211489554,96168.4987994506,95688.5211489554,92862.84225473843,92584.53222363813,92788.7911549346,92696.00236377968,92788.7911549346,92696.00236377968,92788.7911549346,92696.00236377968,92467.23158462663,92374.76435304199
2018-01-23 00:00:00+00:00,10619.5,97367.03153281558,96881.07199706085,97367.03153281558,96881.07199706085,94020.1771153742,93738.39855053925,93945.20312846947,93851.25792534101,92788.7911549346,92603.3063614159,92788.7911549346,92603.3063614159,92467.23158462663,92282.38958868895
2018-01-23 01:00:00+00:00,10399.87,95353.30949924035,94877.40046424721,97367.03153281558,96784.19092506378,94020.1771153742,93644.6601519887,93945.20312846947,93757.40666741566,92788.7911549346,92603.3063614159,92788.7911549346,92603.3063614159,92467.23158462663,92282.38958868895
2018-01-23 02:00:00+00:00,10350.0,94896.06632747693,94422.43939635385,96900.13205594312,96223.76622961013,94020.1771153742,93644.6601519887,93945.20312846947,93757.40666741566,92788.7911549346,92603.3063614159,92788.7911549346,92603.3063614159,92467.23158462663,92282.38958868895
2018-01-23 03:00:00+00:00,10699.97,98104.83698763415,97615.19505969124,100176.66724585794,99477.43110568517,97199.33087238556,96714.30523982494,97121.82175058256,96830.74755367424,95926.30741005465,95638.81617082043,95926.30741005465,95638.81617082043,92467.23158462663,92282.38958868895
2018-01-23 04:00:00+00:00,10808.99,98104.83698763415,97517.57986463154,100176.66724585794,99377.95367457949,97199.33087238556,96617.59093458511,97121.82175058256,96733.91680612057,95926.30741005465,95543.17735464961,95926.30741005465,95543.17735464961,92467.23158462663,92282.38958868895
2018-01-23 05:00:00+00:00,10808.25,98111.55339493684,97426.7318113453,100183.52549383133,99285.37248415784,97205.98528735361,96527.58131722384,97128.47085915749,96643.79881877115,95926.30741005465,95543.17735464961,95926.30741005465,95543.17735464961,92467.23158462663,92282.38958868895
2018-01-23 06:00:00+00:00,10725.91,98858.99218535521,98168.95345660204,100946.7490951694,100041.75372722177,97205.98528735361,96431.05373590662,97128.47085915749,96547.15501995238,95926.30741005465,95543.17735464961,95926.30741005465,95543.17735464961,92467.23158462663,92282.38958868895
2018-01-23 07:00:00+00:00,10780.0,98360.45333062811,97673.89441802465,100437.68183108106,99537.25029030076,96715.78242865043,95848.81404300829,96638.65890019346,95964.21432075629,95442.55787572051,94966.29855797223,95442.55787572051,94966.29855797223,92467.23158462663,92282.38958868895
2018-01-23 08:00:00+00:00,10850.0,97721.74908822143,97039.64835037514,99785.48909191819,98890.9045091949,96087.75786742542,95226.4191466251,96011.13514110129,95341.0700719202,94822.80100639764,94349.63428162175,94822.80100639764,94349.63428162175,91866.79501589529,91591.47013936585
2018-01-23 09:00:00+00:00,10631.21,99692.30590693223,98996.45062342387,101797.66118025192,100885.03732003055,98025.36529081843,97146.65769455969,96011.13514110129,95245.72900184827,94822.80100639764,94255.28464734013,94822.80100639764,94255.28464734013,91866.79501589529,91499.87866922648
2018-01-23 10:00:00+00:00,10439.15,97891.29696510102,97013.59675243591,99958.61757126676,98864.35591665652,96254.4707587986,95200.8543344378,94276.62903923707,93431.5254291595,94822.80100639764,94255.28464734013,94822.80100639764,94255.28464734013,91866.79501589529,91499.87866922648
2018-01-23 11:00:00+00:00,10350.0,97055.30848668671,96185.10380516727,99104.97424240585,98020.05754658139,95432.46072271839,94387.84214820471,93471.50970683472,92633.6232539815,94013.01738323673,93356.89724775201,94013.01738323673,93356.89724775201,91866.79501589529,91499.87866922648
2018-01-23 12:00:00+00:00,10310.0,96680.21550702801,95813.37393538884,98721.95984919848,97641.2360681405,95063.639618476,94023.05821719715,93110.26715724308,92275.6189129033,93649.68205035465,92996.09764486215,93649.68205035465,92996.09764486215,91866.79501589529,91499.87866922648
