variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,394132.78417044866,5446.46503471332,169298.31667397098,2.55300096906609,0.6189939487526644,0.2405437305147814,4.124436069545826,43.77453222275765,0.17146472635242013,0.14446904987873035,0.6840662237688495,1099.0,1041.0,1560.0,3700.0
step1,0.01,139055.5387776971,15857.322427610148,99048.60247886309,0.3563109026974367,0.5017257588263606,0.35390654437099234,0.7101706388982717,0.7149953721957759,0.0845723927027312,0.06369292418011178,0.851734683117157,589.0,496.0,929.0,2014.0
step1,0.015,122947.01748016229,34228.99191986989,77228.81346926065,0.21041085043658958,0.3907538295721155,0.2463516774399842,0.5384741863361757,0.459914917822094,0.048296952441210586,0.03237372139618264,0.9193293261626068,368.0,271.0,598.0,1237.0
step1,0.02,86946.31773776181,38277.43572852885,49896.00633070128,-0.12129013410499845,0.33357082919349496,0.2475924556754585,-0.363611333755571,-0.17812524744744074,0.03047558789412633,0.020035853632816618,0.949488558473057,244.0,166.0,390.0,800.0
step1,0.025,104006.37713299945,61570.20183202634,40829.832799710595,0.03697851420519904,0.2715156319744927,0.21973555425317592,0.13619294747888755,0.022919426308194636,0.017821364547084256,0.012654223347042075,0.9695244121058737,152.0,110.0,250.0,512.0
step1,0.03,115581.00487408298,83747.43200489711,30678.423056553962,0.14322178174759137,0.21022475150945616,0.16502677246732766,0.6812793485031142,0.5912618946708915,0.010650637983760413,0.007592534008225245,0.9817568280080143,92.0,69.0,156.0,317.0
step1,0.04,124760.77437806553,107589.49870519867,15611.351425190063,0.22690764709270717,0.13139742556566383,0.059338640364653084,1.7268804629609245,6.6034944557685105,0.004112622587788674,0.004218074449014025,0.9916693029631973,36.0,38.0,73.0,147.0
mean_horizon,0.005,414406.6559303591,6241.2827223477225,159860.7166897905,2.7216197270375457,0.6155286327368286,0.28520344331955927,4.421597277995651,42.19411321526353,0.17441737846672994,0.14626173151956132,0.6793208900137088,1074.0,1023.0,1533.0,3630.0
mean_horizon,0.01,163772.38823734532,19283.707714039403,101600.37334631989,0.5777496599523106,0.5011661672852821,0.3051989484763957,1.152810579935725,2.18230083646177,0.0852051038700833,0.06443108720868923,0.8503638089212274,584.0,485.0,922.0,1991.0
mean_horizon,0.015,141779.05584231444,39314.184687746114,82436.5871299336,0.3808482907734503,0.3998465730248925,0.2056940050709939,0.9524860695748429,1.76355500228555,0.04850785616366129,0.035010017926816406,0.9164821259095223,363.0,278.0,598.0,1239.0
mean_horizon,0.02,98317.96693051816,43718.898767083185,53586.18233024455,-0.015558192828709072,0.34369598273206686,0.23123886150178208,-0.04526731067682477,-0.0030456712326517536,0.03037013603290098,0.020668564800168723,0.9489612991669303,239.0,166.0,384.0,789.0
mean_horizon,0.025,88336.1495844072,51360.33664902976,39006.43095391339,-0.10831409134625758,0.288600679089745,0.27180060992242216,-0.37530781870605223,-0.1495623036677318,0.018559527575661712,0.014236001265422335,0.967204471158916,153.0,118.0,259.0,530.0
mean_horizon,0.03,96080.62029522107,68649.47671464637,28485.430570296932,-0.03628411519369912,0.23566340737701755,0.219318166516552,-0.1539658430536536,-0.0254721917202976,0.010861541706211114,0.009174311926605505,0.9799641463671834,91.0,77.0,162.0,330.0
mean_horizon,0.04,109100.20154122746,94084.347031117,14789.823428641783,0.0838392719711436,0.13922033100098796,0.08944425127510269,0.6022056647067492,0.5644687476965466,0.0039017188653379734,0.004639881893915428,0.9914583992407466,32.0,42.0,73.0,147.0
