variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,136097.9881955253,12679.530706291669,97669.53269731607,0.31551133870317605,0.549941133165741,0.2602485770404386,0.5737183848877283,0.6955452272325943,0.08759642712139667,0.06770198944376776,0.8447015834348356,638.0,548.0,987.0,2173.0
step1,0.015,126353.34408575547,30153.218720593606,74970.42869482096,0.23136507979742005,0.4454619105212629,0.30996187848883383,0.5193824080866651,0.38768300436879816,0.0535931790499391,0.03461226146975233,0.9117945594803085,416.0,300.0,642.0,1358.0
step1,0.02,87090.19107247531,34551.462812698235,51895.35307310235,-0.11572445209901383,0.3954290919325571,0.30832011901570544,-0.29265538236815253,-0.10984487125427153,0.03288672350791717,0.022228989037758832,0.944884287454324,265.0,197.0,430.0,892.0
step1,0.025,104345.00782894195,58404.82873348682,40948.563043165836,0.03856857917747125,0.3001602403106051,0.23491186378032936,0.12849329790501426,0.02109643955087007,0.01979293544457978,0.013702801461632157,0.9665042630937881,167.0,123.0,276.0,566.0
step1,0.03,111840.40692560097,76468.2617877226,33104.26986262315,0.10469081340201325,0.26733892457988534,0.2056418494993435,0.39160333111435813,0.1993624904906866,0.012789281364190013,0.008932196508323184,0.9782785221274868,111.0,79.0,183.0,373.0
mean_horizon,0.01,83702.28899267626,7720.66253923136,82365.50592253392,-0.1463978111581984,0.6246000755882797,0.4532227396190377,-0.23438647685130937,-0.07571038294538404,0.13093788063337394,0.0876979293544458,0.7813641900121803,662.0,529.0,1017.0,2208.0
mean_horizon,0.015,82008.36732193423,17184.067515829625,64343.11044455737,-0.16178529258223318,0.5183012006089159,0.3875209197360532,-0.3121453170321869,-0.13031689096584262,0.0847543645960211,0.04730004060089322,0.8679455948030856,472.0,309.0,724.0,1505.0
mean_horizon,0.02,71270.61614257887,24141.025729254012,52300.62540538186,-0.2601782679309763,0.46617099171231535,0.4929463484744665,-0.5581176704610101,-0.29457584836889933,0.05755176613885506,0.03126268777913114,0.9111855460820139,317.0,224.0,511.0,1052.0
mean_horizon,0.025,71793.56493069384,34515.571390725716,40459.03731462156,-0.2553502524484963,0.40075310912076784,0.39315597844108185,-0.6371759735282452,-0.41383841176648,0.03958587088915956,0.01908241981323589,0.9413317092976046,222.0,144.0,348.0,714.0
mean_horizon,0.03,84761.9311883871,49877.51592243915,38594.78024293813,-0.13678957203850128,0.3435106236736609,0.33339121190871535,-0.39821060139453784,-0.16338480379881032,0.02882663418595209,0.012586276898091758,0.9585870889159561,163.0,102.0,254.0,519.0
