base_timestamp,horizon_step,forecast_timestamp,y_pred,y_true
2018-01-22 07:00:00+00:00,1,2018-01-22 08:00:00+00:00,13537.7509765625,11541.580078125
2018-01-22 08:00:00+00:00,1,2018-01-22 09:00:00+00:00,13495.60546875,11634.08984375
2018-01-22 09:00:00+00:00,1,2018-01-22 10:00:00+00:00,13442.04296875,11473.26953125
2018-01-22 10:00:00+00:00,1,2018-01-22 11:00:00+00:00,13433.80859375,11634.0302734375
2018-01-22 11:00:00+00:00,1,2018-01-22 12:00:00+00:00,13414.9296875,11756.5
2018-01-22 12:00:00+00:00,1,2018-01-22 13:00:00+00:00,13366.966796875,11753.490234375
2018-01-22 13:00:00+00:00,1,2018-01-22 14:00:00+00:00,13380.75390625,11744.1103515625
2018-01-22 14:00:00+00:00,1,2018-01-22 15:00:00+00:00,13385.939453125,11717.9501953125
2018-01-22 15:00:00+00:00,1,2018-01-22 16:00:00+00:00,13329.0576171875,11303.9296875
2018-01-22 16:00:00+00:00,1,2018-01-22 17:00:00+00:00,13290.4072265625,11343.240234375
2018-01-22 17:00:00+00:00,1,2018-01-22 18:00:00+00:00,13314.529296875,10686.6904296875
2018-01-22 18:00:00+00:00,1,2018-01-22 19:00:00+00:00,13350.9501953125,10739.8603515625
2018-01-22 19:00:00+00:00,1,2018-01-22 20:00:00+00:00,13318.607421875,10481.080078125
2018-01-22 20:00:00+00:00,1,2018-01-22 21:00:00+00:00,13318.0185546875,10588.91015625
2018-01-22 21:00:00+00:00,1,2018-01-22 22:00:00+00:00,13356.794921875,10630.0
2018-01-22 22:00:00+00:00,1,2018-01-22 23:00:00+00:00,13330.8818359375,10488.7802734375
2018-01-22 23:00:00+00:00,1,2018-01-23 00:00:00+00:00,13314.31640625,10619.5
2018-01-23 00:00:00+00:00,1,2018-01-23 01:00:00+00:00,13269.9052734375,10399.8701171875
2018-01-23 01:00:00+00:00,1,2018-01-23 02:00:00+00:00,13215.9755859375,10350.0
2018-01-23 02:00:00+00:00,1,2018-01-23 03:00:00+00:00,13239.59375,10699.9697265625
2018-01-23 03:00:00+00:00,1,2018-01-23 04:00:00+00:00,13221.162109375,10808.990234375
2018-01-23 04:00:00+00:00,1,2018-01-23 05:00:00+00:00,13216.228515625,10808.25
2018-01-23 05:00:00+00:00,1,2018-01-23 06:00:00+00:00,13164.1787109375,10725.91015625
2018-01-23 06:00:00+00:00,1,2018-01-23 07:00:00+00:00,13184.78515625,10780.0
2018-01-23 07:00:00+00:00,1,2018-01-23 08:00:00+00:00,13182.9716796875,10850.0
2018-01-23 08:00:00+00:00,1,2018-01-23 09:00:00+00:00,13164.5517578125,10631.2099609375
2018-01-23 09:00:00+00:00,1,2018-01-23 10:00:00+00:00,13179.01171875,10439.150390625
