variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,182427.35902246373,31480.309428571203,109526.86269926451,0.801132839522585,0.3899648669926084,0.22134774545200808,2.054371835342208,7.435470998460068,0.06018311746315319,0.0531487271103171,0.8866681554265297,447.0,431.0,767.0,1645.0
step1,0.015,136806.23069381792,52042.212797109205,68587.26476470048,0.3589881788424778,0.28209063911561516,0.18306157912436138,1.27259869369627,2.4955967802341763,0.033497096918267084,0.025346136668155425,0.9411567664135775,271.0,212.0,456.0,939.0
step1,0.02,104666.51700890422,59292.276076333386,40122.81591143517,0.045651959862574865,0.24071741075156716,0.19823181621679353,0.18964959667869663,0.043675510524813034,0.019986601161232694,0.014515408664582403,0.9654979901741849,163.0,121.0,268.0,552.0
step1,0.025,105909.70904100455,75219.44717070633,27542.169987396457,0.0578065834137389,0.1667532609322911,0.18526654757959238,0.3466593881915798,0.10816412947428197,0.011165698972755694,0.008932559178204555,0.9799017418490398,95.0,76.0,165.0,336.0
step1,0.03,105898.2677035375,85145.94770419366,19169.075407861572,0.05769473592233654,0.14800370928167011,0.1333098797187544,0.3898195268372364,0.1687086861505922,0.006922733363108531,0.005806163465832961,0.9872711031710585,59.0,50.0,106.0,215.0
mean_horizon,0.01,140678.14619707645,20073.02216094836,111449.51523300618,0.3966225663587122,0.4140760487436147,0.2581358679576219,0.9578495727104727,1.4717240138685121,0.07972309066547566,0.053595355069227336,0.866681554265297,549.0,424.0,849.0,1822.0
mean_horizon,0.015,118597.01949159526,40413.218596081686,69629.02960216883,0.18168255347411666,0.30946991497599996,0.20631780437578662,0.5870766258109662,0.516977101346192,0.04399285395265744,0.025681107637338097,0.9303260384100045,328.0,210.0,502.0,1040.0
mean_horizon,0.02,101199.40433841775,52707.22934212007,46859.65816910178,0.011737861860830145,0.2537496712560993,0.17995515855141775,0.04625764361674224,0.0030172284870938707,0.026351049575703438,0.013845466726217061,0.9598034836980796,209.0,117.0,312.0,638.0
mean_horizon,0.025,100550.7632842956,66449.9182661794,31170.04227659756,0.005390364023593941,0.19837128349464084,0.1945580122956596,0.02717310655369917,0.0007528496732057352,0.016190263510495757,0.008932559178204555,0.9748771773112996,130.0,77.0,200.0,407.0
mean_horizon,0.03,100437.10995470203,77431.73142225594,21456.896687278077,0.004278081310149728,0.15489289060346892,0.19611101053593927,0.027619610515900065,0.0006025104822966234,0.00949084412684234,0.005806163465832961,0.9847029924073247,79.0,51.0,125.0,255.0
