context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,5,5,100000.0,0.005,0.001,349.383304374991,amazon/chronos-t5-mini,318555.6343630028,1465.4471981748788,0.0,155967.43833724142,318555.6343630028,1465.4471981748788,155967.43833724142,1.9183031973041813,0.6590258325250026,0.2838515264260377,2.9108163938799825,19.67165181547952,0.19550775071180007,0.17990087525044818,0.6245913740377518,1374,1315,1745,4434,10000,9484,cpu,ctx512_h5_samp5
