variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,318555.6343630028,1465.4471981748788,155967.43833724142,1.9183031973041813,0.6590258325250026,0.2838515264260377,2.9108163938799825,19.67165181547952,0.19550775071180007,0.17990087525044818,0.6245913740377518,1374.0,1315.0,1745.0,4434.0
step1,0.01,182331.11640500397,13739.432320744032,96509.0482670874,0.7423380463501066,0.5096530162251249,0.30594488717001567,1.4565557795545343,3.5341553892142925,0.091426763682379,0.07487082146999895,0.8337024148476221,687.0,605.0,1031.0,2323.0
step1,0.015,130672.25096786393,29483.906864544457,80345.02620588033,0.2805503531077833,0.41031306744735435,0.1919915164055701,0.6837470589302633,0.9991351826925225,0.0506168933881683,0.03933354423705578,0.910049562374776,408.0,336.0,641.0,1385.0
step1,0.02,111576.03235952187,44353.64335062874,60723.072558278705,0.10655555420718854,0.3481108207198748,0.26101147060441965,0.3060966447030784,0.1249611656597636,0.030791943477802383,0.022883053885901086,0.9463250026362965,264.0,197.0,411.0,872.0
step1,0.025,111407.69585436012,65425.50679935844,45529.146872635196,0.10501224764633932,0.27522591001044994,0.25952095493982796,0.3815492794350363,0.15438964237244077,0.017083201518506803,0.01339238637561953,0.9695244121058737,149.0,117.0,248.0,514.0
step1,0.03,110931.328206759,77224.7656579561,32440.563600558326,0.10064395949251037,0.22733817505858367,0.1635768442381591,0.44270593562464833,0.2723837744860167,0.012021512179689971,0.008119793314351998,0.9798586945059581,106.0,75.0,171.0,352.0
step1,0.04,115099.75023444115,98861.52059158763,14756.727084128734,0.1388209554394877,0.14509672898827625,0.10410043739827413,0.9567476565974438,1.2758507756812747,0.004112622587788674,0.004112622587788674,0.9917747548244227,37.0,39.0,73.0,149.0
mean_horizon,0.005,261782.59668236712,1040.5845239671148,148170.33806348054,1.4340683028830719,0.6616185845971828,0.2582050712858528,2.1675151458391757,12.038356764982913,0.22018348623853212,0.18485711272803965,0.5949594010334283,1443.0,1319.0,1796.0,4558.0
mean_horizon,0.01,252706.00411362323,14360.626816633125,129113.9936949951,1.3559526878052353,0.5184054338528359,0.24716664960120727,2.6156220580630736,14.349265022751526,0.10608457239270273,0.08214699989454814,0.8117684277127492,779.0,654.0,1131.0,2564.0
mean_horizon,0.015,153482.4046531164,29507.490566838882,87082.66256081717,0.48589240121604105,0.424258307963758,0.2279178237323991,1.1452749235438615,2.4415834336265627,0.05863123484129495,0.043024359379943054,0.898344405778762,467.0,357.0,707.0,1531.0
mean_horizon,0.02,154027.5459395164,55399.02526089361,80231.80328247385,0.49077022807127335,0.3315262907208203,0.13321126908152703,1.4803357736854512,5.453778274787274,0.036064536539069915,0.024148476220605293,0.9397869872403248,305.0,206.0,453.0,964.0
mean_horizon,0.025,108478.29405654,58102.85743371516,46930.47246932533,0.07812704169397766,0.287719807046944,0.19395015166657992,0.27153862813911367,0.10938124842830717,0.020879468522619425,0.01529051987767584,0.9638300115997047,179.0,133.0,289.0,601.0
mean_horizon,0.03,96323.42185281588,64039.19684977006,32745.43310722751,-0.034033143567006485,0.24047002089373756,0.23839896805036376,-0.14152759433595072,-0.02020406789559136,0.013603290098070231,0.009701571232732258,0.9766951386691975,117.0,87.0,192.0,396.0
mean_horizon,0.04,113355.90925733813,95817.41413317117,16513.54098487319,0.12286272080010963,0.16349597942626395,0.14973216612666074,0.7514724290545642,0.6166206609327316,0.004534430032690077,0.004639881893915428,0.9908256880733946,41.0,43.0,80.0,164.0
