timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-22 08:00:00,11541.580078125,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 09:00:00,11634.08984375,100801.5346685532,100700.73313388464,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 10:00:00,11473.26953125,102194.93411136264,101888.55369889678,101382.31967141284,101280.93735174144,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00,11634.0302734375,103626.86538525083,103109.55965874021,102802.86478374327,102494.6617951216,101401.17637565851,101299.77519928286,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00,11756.5,103626.86538525083,103006.45009908147,102802.86478374327,102392.16713332648,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00,11753.490234375,103653.39475855607,102929.78782006977,102802.86478374327,102392.16713332648,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00,11744.1103515625,103653.39475855607,102826.8580322497,102802.86478374327,102392.16713332648,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00,11717.9501953125,103884.28402317934,102952.85026955148,102802.86478374327,102392.16713332648,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00,11303.9296875,103884.28402317934,102849.89741928193,102802.86478374327,102392.16713332648,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00,11343.240234375,104245.55201843102,103104.36066335738,103160.37203535282,102645.4978966081,101753.80911553687,101448.85284786382,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100000.0,100000.0
