timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc,eq_step1_thr0.040_no_tc,eq_step1_thr0.040_tc
2018-01-22 08:00:00+00:00,11541.580078125,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 09:00:00+00:00,11634.08984375,100801.5346685532,100700.73313388464,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 10:00:00+00:00,11473.26953125,100801.5346685532,100600.03240075076,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 11:00:00+00:00,11634.0302734375,102213.94195863018,101907.60667236624,101401.17637565851,101299.77519928286,101401.17637565851,101299.77519928286,101401.17637565851,101299.77519928286,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 12:00:00+00:00,11756.5,102213.94195863018,101805.69906569387,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 13:00:00+00:00,11753.490234375,102240.10961132467,101729.93044247419,101427.1359533381,101123.15872545881,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 14:00:00+00:00,11744.1103515625,102240.10961132467,101628.2005120317,101427.1359533381,101022.03556673335,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 15:00:00+00:00,11717.9501953125,102012.36845747104,101300.42057114175,101201.20570872181,100696.21068072913,101401.17637565851,101198.47542408358,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 16:00:00+00:00,11303.9296875,98408.05098829343,97721.25775960657,97625.5483727209,97138.39591057357,97818.45364377413,97525.2916403853,101401.17637565851,101198.47542408358,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2018-01-22 17:00:00+00:00,11343.240234375,98750.27483506156,98061.09321418224,97965.05098832434,97476.2044047318,98158.62710676514,97864.44560316755,101753.80911553687,101448.85284786382,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824,100347.7600087912,100247.4122487824
