context_length,horizon,num_samples,starting_capital,threshold,fee_rate,runtime_seconds,model_path,equity_no_tc,equity_tc,fee,cum_fee,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total,data_rows,n_windows,device,run_name
512,1,5,100000.0,0.005,0.001,242.7026732499944,amazon/chronos-t5-mini,282534.5595895827,1389.9013662402576,0.0,144918.12345373043,282534.5595895827,1389.9013662402576,144918.12345373043,1.6108513785616756,0.6369793574545788,0.260840193517786,2.5288910224638497,15.617484156981984,0.19110361547380625,0.17750606092547697,0.6313903236007168,1338,1318,1746,4402,10000,9488,cpu,ctx512_h1_samp5
