variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.01,198043.90090151568,19907.997295982557,99891.60082007616,0.8514811607108179,0.5286834646052296,0.3181296939940723,1.6105689277545738,4.310723349310469,0.08268202385849445,0.062114356232003294,0.8552036199095022,625.0,523.0,930.0,2078.0
step1,0.015,123696.5668100051,30724.639438225786,72321.31938590342,0.21131457156521805,0.4273694561053675,0.3604193088803256,0.49445408076406533,0.28989943008304736,0.050699300699300696,0.03249691484985603,0.9168037844508433,400.0,296.0,626.0,1322.0
step1,0.02,84657.2872374465,34609.79862535056,47418.0077505018,-0.13941824953431792,0.36205173447804556,0.31262441143845143,-0.385078253347719,-0.17172982675424023,0.03146853146853147,0.02097902097902098,0.9475524475524476,259.0,188.0,420.0,867.0
step1,0.025,84455.54845818716,48712.32716836457,34068.90299380788,-0.1412671596662025,0.3078421736801181,0.3045488548853389,-0.4588947575876807,-0.21286160808100602,0.019436445907034142,0.01316330728095434,0.9674002468120115,158.0,117.0,257.0,532.0
step1,0.03,93564.82430088302,64616.01993455875,26924.002503847336,-0.05819909820556746,0.25121452558471424,0.27013940305535955,-0.231670911823694,-0.04991140868789679,0.012546277252159605,0.008432743726861374,0.9790209790209791,109.0,76.0,178.0,363.0
mean_horizon,0.01,152404.33903653224,14544.297674437177,101353.93204849881,0.46206003783955185,0.6028238772573788,0.3315606773252776,0.7664925947222772,1.0681773248208728,0.1465446318387495,0.075586178527355,0.7778691896338955,687.0,487.0,1011.0,2185.0
mean_horizon,0.015,157823.78130524524,33671.15234043328,98938.30950622099,0.5088462911855749,0.5311336718225241,0.33332664743539764,0.9580380950797703,1.4625117290999545,0.09810777457836281,0.04360345536816125,0.8582887700534759,474.0,298.0,707.0,1479.0
mean_horizon,0.02,140757.45712376115,48738.91725568842,71095.37721315029,0.36094755593718975,0.4881596434026113,0.33332664743539797,0.7394047435410326,0.8006750647837885,0.07208967503085151,0.02653229123817359,0.9013780337309749,340.0,190.0,500.0,1030.0
mean_horizon,0.025,113466.81618637513,56100.69330855977,44228.283441754495,0.12062993691137547,0.4337476039825894,0.3315606773252776,0.2781109009105156,0.1011835924025711,0.05296174413821473,0.016145619086795557,0.9308926367749897,234.0,118.0,342.0,694.0
mean_horizon,0.03,107106.08373827851,64687.28151983035,36541.455990080365,0.06384002292237367,0.38463533381462667,0.3315606773252783,0.16597545079709472,0.03195757913427932,0.040518305224187576,0.010386672151378033,0.9490950226244343,171.0,81.0,249.0,501.0
