variant,threshold,final_equity_no_tc,final_equity_tc,total_fees_paid,arc,asd,mdd,ir_star,ir_starstar,pct_long,pct_short,pct_flat,trades_long,trades_short,trades_flat,trades_total
step1,0.005,19412.03092207567,14713.175870259785,9644.7927392911,-0.7801879572451189,0.8130102653282983,0.8239439597794843,-0.9596286670870932,-0.9086670526584246,0.5773326304691618,0.34053769109119664,0.08212967843964154,65.0,74.0,127.0,266.0
step1,0.01,20896.281856210026,15649.228757555893,10456.993251913904,-0.7646992336479905,0.8071214766284698,0.8108143002581739,-0.9474400766069482,-0.8935544184137284,0.548339483394834,0.3176594623089088,0.13400105429625725,73.0,72.0,139.0,284.0
step1,0.015,18426.288060577517,14859.951421647103,7549.003540771697,-0.7905239035816181,0.7955018838903918,0.8442173562180382,-0.9937423400125353,-0.9305388807691699,0.5256721138639958,0.29573010015814444,0.17859778597785977,44.0,64.0,106.0,214.0
step1,0.02,16856.99391188795,13540.09203295775,6440.8428579119,-0.807066391995635,0.7919502116148297,0.8655549944931006,-1.019087286244905,-0.9502239655147114,0.509541381128097,0.2748550342646284,0.21560358460727463,44.0,66.0,108.0,218.0
step1,0.025,21217.646998848642,16571.902762630634,7437.09816932124,-0.7613568491662213,0.7861069671217473,0.851847919424759,-0.9685155850403588,-0.8656310092212862,0.49140748550342644,0.25598313125988403,0.2526093832366895,57.0,67.0,122.0,246.0
step1,0.03,21302.011117367216,16571.35998463887,8007.249494170221,-0.7604800515438883,0.7729212768985084,0.842397193107828,-0.9839036319396681,-0.8882259946418436,0.46895097522403795,0.24143384290985767,0.28961518186610435,73.0,53.0,125.0,251.0
step1,0.04,24345.245219523462,18675.3406883446,10271.831715994285,-0.7290195258784111,0.7574383538553732,0.8203042217214143,-0.9624803420208262,-0.8553740722373226,0.4253031101739589,0.20253031101739588,0.37216657880864523,68.0,65.0,132.0,265.0
mean_horizon,0.005,19685.496309990707,13338.591561561647,13438.526166150054,-0.7773276858447531,0.8125887933157365,0.8178509254639386,-0.9566064561054284,-0.9092080960436235,0.5713231418028466,0.3420137058513442,0.08666315234580917,95.0,100.0,168.0,363.0
mean_horizon,0.01,16824.680115282128,12424.772423502634,10247.569188401645,-0.8074082159852596,0.7936267496548994,0.8527575188530062,-1.0173651736617406,-0.9632621017245505,0.5413811280969952,0.31133368476541906,0.14728518713758565,74.0,78.0,148.0,300.0
mean_horizon,0.015,17371.73192265202,13166.894548553946,8957.204668073748,-0.8016279865272049,0.7821528508309312,0.8649665154745049,-1.0248993987244104,-0.9498495337032601,0.5173431734317343,0.28255139694254083,0.20010542962572483,69.0,70.0,138.0,277.0
mean_horizon,0.02,18633.323723427253,14208.153434505364,10164.580871362707,-0.7883496374720302,0.7765771549204611,0.8634957248689338,-1.015159450000528,-0.9268147615967596,0.4934106483921982,0.2632577754348972,0.24333157617290457,77.0,59.0,135.0,271.0
mean_horizon,0.025,22908.33805457984,16951.39872494441,11674.608414944805,-0.7438344571141675,0.767794561338084,0.8330013243417362,-0.9687935999674708,-0.8650911354275957,0.46483921982076964,0.24902477596204534,0.28613600421718505,84.0,67.0,150.0,301.0
mean_horizon,0.03,25173.77349259501,18702.442290115905,12409.456983588163,-0.7205075100357419,0.7617778055012524,0.8160467584998632,-0.945823709791132,-0.8350907334368032,0.4404849762783342,0.23247232472324722,0.32704269899841854,79.0,70.0,148.0,297.0
mean_horizon,0.04,28911.77336588709,21011.907243955815,14281.66542986494,-0.6823582383752663,0.7460797391519846,0.7876353650730369,-0.9145915678542003,-0.7923451875678469,0.3933579335793358,0.19546652609383236,0.41117554032683185,85.0,75.0,159.0,319.0
